,datetime,destination_in,destination_out,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,valid,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days
89,2025-07-28 04:26:59+00:00,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23015251,126280.45869338092,rebalance_plan_1753676752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.09758972841258638,Staked Dola,autoDOLA,tokemak,inverse,0xb45ad160634c528Cc3D2926d9807104FA3157305,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.1489732946136333,0.13163780125042845,0.09045857642269706,0.08711258202412742,23015251.0,23229751.0,23444251.0,2025-08-27 03:24:11+00:00,2025-09-26 02:35:11+00:00
90,2025-07-27 05:27:23+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23008386,49959.666823902044,rebalance_plan_1753593952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.09790628865161807,0.03526731675933269,alUSD/sDOLA,Staked Dola,inverse,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.0907968934046719,0.08753060760838172,0.035214432508230864,0.034925667155561335,23008386.0,23222886.0,23437386.0,2025-08-26 04:25:23+00:00,2025-09-25 03:31:23+00:00
91,2025-07-27 04:27:11+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23008087,50024.7679133542,rebalance_plan_1753590352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.09787379173744637,0.035074925183077366,alUSD/sDOLA,Staked Dola,inverse,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.09081145760870801,0.08754923257282199,0.035242662891296295,0.034939145306681185,23008087.0,23222587.0,23437087.0,2025-08-26 03:25:23+00:00,2025-09-25 02:31:23+00:00
92,2025-07-26 04:27:11+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23000922,6251.115795027678,rebalance_plan_1753503952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.03338248787301522,alUSD/sDOLA,autoDOLA,tokemak,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.14714086478983002,0.14634648275418383,0.03543857028426323,0.03505098127542139,23000922.0,23215422.0,23429922.0,2025-08-25 03:27:11+00:00,2025-09-24 02:30:23+00:00
93,2025-07-25 05:27:11+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22994072,49982.5087722144,rebalance_plan_1753421152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.0957451830111114,0.031958029436857285,alUSD/sDOLA,Staked Dola,inverse,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.09135047853930245,0.08820935168460386,0.035612374273412906,0.03516735828774675,22994072.0,23208572.0,23423072.0,2025-08-24 04:30:35+00:00,2025-09-23 03:33:59+00:00
94,2025-07-25 04:27:11+00:00,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22993774,13109.997919272855,rebalance_plan_1753417552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.09567123999091026,Staked Dola,autoDOLA,tokemak,inverse,0xb45ad160634c528Cc3D2926d9807104FA3157305,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.1648106352260592,0.15330055528017006,0.09136098466509379,0.08822322722699116,22993774.0,23208274.0,23422774.0,2025-08-24 03:30:59+00:00,2025-09-23 02:34:23+00:00
95,2025-07-24 04:27:11+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22986624,49934.633090704636,rebalance_plan_1753331152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.08530160844327052,0.03017141373886359,alUSD/sDOLA,Staked Dola,inverse,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.0915927378530117,0.08853086041118874,0.03578974487728215,0.03528580098177647,22986624.0,23201124.0,23415624.0,2025-08-23 03:33:11+00:00,2025-09-22 02:35:11+00:00
96,2025-07-23 06:27:23+00:00,0x737f2e3a0958EF0fA77aEC405db60f13CB7f004b,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22980080,24432.151511017455,rebalance_plan_1753251952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.0010354208998991643,deUSD/DOLA,autoDOLA,tokemak,curve,0x6691DBb44154A9f23f8357C56FC9ff5548A8bdc4,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.15630158722944687,0.1475967803180036,0.008387756718809314,0.005103332936130078,22980080.0,23194580.0,23409080.0,2025-08-22 05:39:59+00:00,2025-09-21 04:35:59+00:00
97,2025-07-23 05:27:35+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22979781,24999.999999999996,rebalance_plan_1753248352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.029677192587996573,alUSD/sDOLA,autoDOLA,tokemak,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.15658130754892596,0.14788552625623863,0.035751027741889985,0.03526004824068796,22979781.0,23194281.0,23408781.0,2025-08-22 04:39:35+00:00,2025-09-21 03:35:59+00:00
98,2025-07-23 04:27:23+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22979480,24999.999999999996,rebalance_plan_1753244752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.02967590051817391,alUSD/sDOLA,autoDOLA,tokemak,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.1569582007461905,0.14823440173468105,0.03575651000276392,0.035263278843182144,22979480.0,23193980.0,23408480.0,2025-08-22 03:38:59+00:00,2025-09-21 02:35:35+00:00
99,2025-07-22 06:27:11+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22972929,24999.999999999996,rebalance_plan_1753165552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.08438767493544752,SaveDola,autoDOLA,tokemak,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.1710091532525817,0.1548590154706726,0.0863894158057601,0.08616329609734596,22972929.0,23187429.0,23401929.0,2025-08-21 05:40:11+00:00,2025-09-20 04:34:47+00:00
100,2025-07-22 05:26:59+00:00,0x737f2e3a0958EF0fA77aEC405db60f13CB7f004b,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22972631,35946.821121175395,rebalance_plan_1753161952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.000631997265858289,deUSD/DOLA,autoDOLA,tokemak,curve,0x6691DBb44154A9f23f8357C56FC9ff5548A8bdc4,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.1714885586623447,0.15515651576843492,0.00835400563339661,0.005113216983576585,22972631.0,23187131.0,23401631.0,2025-08-21 04:40:23+00:00,2025-09-20 03:34:59+00:00
101,2025-07-21 06:26:59+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22965770,47414.1852875338,rebalance_plan_1753079152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.0296136843835844,alUSD/sDOLA,autoDOLA,tokemak,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.18469355949658728,0.1594227909518331,0.03557356068960149,0.035160096066417346,22965770.0,23180270.0,23394770.0,2025-08-20 05:42:35+00:00,2025-09-19 04:34:59+00:00
102,2025-07-21 05:26:59+00:00,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22965471,189656.74115013523,rebalance_plan_1753075552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.08001930548417588,Staked Dola,autoDOLA,tokemak,inverse,0xb45ad160634c528Cc3D2926d9807104FA3157305,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.1848650725974077,0.16307065723081826,0.09071008554534021,0.08856290883002882,22965471.0,23179971.0,23394471.0,2025-08-20 04:42:23+00:00,2025-09-19 03:34:59+00:00
103,2025-07-21 04:26:47+00:00,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22965170,379313.4823002704,rebalance_plan_1753071952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.08008981294747443,Staked Dola,autoDOLA,tokemak,inverse,0xb45ad160634c528Cc3D2926d9807104FA3157305,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.18578308266322252,0.16303577787233037,0.09070476499259161,0.08856227463669741,22965170.0,23179670.0,23394170.0,2025-08-20 03:41:47+00:00,2025-09-19 02:34:47+00:00
104,2025-07-20 06:27:11+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22958608,32673.22488757243,rebalance_plan_1752992752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.02896753829260028,alUSD/sDOLA,autoDOLA,tokemak,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.1852734825160911,0.15466357226592442,0.03553784082248801,0.03511841605017252,22958608.0,23173108.0,23387608.0,2025-08-19 05:44:47+00:00,2025-09-18 04:34:59+00:00
105,2025-07-20 05:26:59+00:00,0x737f2e3a0958EF0fA77aEC405db60f13CB7f004b,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22958307,43564.29985009658,rebalance_plan_1752989152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.0017861679755672016,deUSD/DOLA,autoDOLA,tokemak,curve,0x6691DBb44154A9f23f8357C56FC9ff5548A8bdc4,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.18539888524958115,0.15461500265253836,0.00792686002697085,0.005117814564859602,22958307.0,23172807.0,23387307.0,2025-08-19 04:44:23+00:00,2025-09-18 03:34:35+00:00
106,2025-07-20 04:27:11+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22958016,49999.99999999999,rebalance_plan_1752985551_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.02878691612056654,alUSD/sDOLA,autoDOLA,tokemak,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.18551909472236905,0.1545670714260401,0.03555143525856597,0.03509111494992201,22958016.0,23172516.0,23387016.0,2025-08-19 03:45:59+00:00,2025-09-18 02:35:47+00:00
107,2025-07-19 06:26:59+00:00,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22951454,160448.77313204433,rebalance_plan_1752906352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.08200999112276952,Staked Dola,autoDOLA,tokemak,inverse,0xb45ad160634c528Cc3D2926d9807104FA3157305,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.1769865679178111,0.1441477048206905,0.0905556417926825,0.08868298691374799,22951454.0,23165954.0,23380454.0,2025-08-18 05:48:11+00:00,2025-09-17 04:36:59+00:00
108,2025-07-19 05:26:47+00:00,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22951157,320897.54626408865,rebalance_plan_1752902752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.08207333893305585,Staked Dola,autoDOLA,tokemak,inverse,0xb45ad160634c528Cc3D2926d9807104FA3157305,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.17624731163064267,0.14344970236899202,0.0905538950050544,0.08869013429908179,22951157.0,23165657.0,23380157.0,2025-08-18 04:48:35+00:00,2025-09-17 03:37:23+00:00
109,2025-07-17 05:27:23+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22936823,25003.866133452357,rebalance_plan_1752729952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.08294830945701451,0.07697339990922228,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.09081901200264664,0.08916132145280597,0.08736575695687043,0.08701515493253131,22936823.0,23151323.0,23365823.0,2025-08-16 04:50:11+00:00,2025-09-15 03:33:35+00:00
110,2025-07-17 04:27:11+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22936523,32226.004217354755,rebalance_plan_1752726352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.08219153200560417,0.0767194573886582,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.09082907669723284,0.08917181766237703,0.08740298742005237,0.0870359723089702,22936523.0,23151023.0,23365523.0,2025-08-16 03:49:59+00:00,2025-09-15 02:32:59+00:00
111,2025-07-16 06:27:11+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22929951,42959.334534675836,rebalance_plan_1752647152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.0788644494271241,0.026819315846288466,alUSD/sDOLA,Staked Dola,inverse,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.09084343866901246,0.08929559644265361,0.03518308175521745,0.0350719281487033,22929951.0,23144451.0,23358951.0,2025-08-15 05:49:23+00:00,2025-09-14 04:32:47+00:00
112,2025-07-15 05:27:11+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22922486,50006.80956390279,rebalance_plan_1752557152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07732322246557324,0.026222777580044238,alUSD/sDOLA,Staked Dola,inverse,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.09080269713218647,0.08937947623960873,0.035043005271031546,0.035004930199418416,22922486.0,23136986.0,23351486.0,2025-08-14 04:43:47+00:00,2025-09-13 03:33:35+00:00
113,2025-07-14 06:27:11+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22915620,49998.44168503834,rebalance_plan_1752474352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07691260377222187,0.02520027739604562,alUSD/sDOLA,Staked Dola,inverse,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.0907366513524348,0.08938539846859306,0.03488838961893337,0.034903976197854014,22915620.0,23130120.0,23344620.0,2025-08-13 05:45:11+00:00,2025-09-12 04:34:11+00:00
114,2025-07-14 05:27:11+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,22915321,5491.522777533845,rebalance_plan_1752470751_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.025163742358595392,alUSD/sDOLA,autoDOLA,tokemak,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,True,0.16712066375342483,0.15346708447519575,0.03490410932342436,0.03491005146645887,22915321.0,23129821.0,23344321.0,2025-08-13 04:44:47+00:00,2025-09-12 03:33:59+00:00
115,2025-07-13 06:27:11+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22908464,49937.13380052215,rebalance_plan_1752387952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07334872422565313,0.07453934633785238,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.0906324717286906,0.08932715905244382,0.08729851834379354,0.08673338178879608,22908464.0,23122964.0,23337464.0,2025-08-12 05:45:47+00:00,2025-09-11 04:33:59+00:00
116,2025-07-13 05:27:11+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22908164,50007.18548069197,rebalance_plan_1752384352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07317276735984814,0.07438486760967856,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.09062381702768674,0.08932264938016266,0.08732680023064021,0.08674211337372495,22908164.0,23122664.0,23337164.0,2025-08-12 04:45:23+00:00,2025-09-11 03:33:47+00:00
117,2025-07-13 04:27:23+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22907865,50034.14002191234,rebalance_plan_1752380752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07306875233205937,0.024088117210715368,alUSD/sDOLA,Staked Dola,inverse,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.09061293903629641,0.0893176516316716,0.03471001329406809,0.03473268035423449,22907865.0,23122365.0,23336865.0,2025-08-12 03:45:35+00:00,2025-09-11 02:33:47+00:00
118,2025-07-12 06:27:11+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22901291,50040.60261572192,rebalance_plan_1752301552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07055517472177553,0.02291324689296205,alUSD/sDOLA,Staked Dola,inverse,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.09032170217303848,0.08926367757481324,0.03451881957408509,0.03459735929114882,22901291.0,23115791.0,23330291.0,2025-08-11 05:42:47+00:00,2025-09-10 04:25:35+00:00
119,2025-07-12 05:26:59+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22900990,49939.7827965058,rebalance_plan_1752297952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07055537591518624,0.02273660604620223,alUSD/sDOLA,Staked Dola,inverse,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.09030506291250995,0.08926076992505405,0.03453013433753127,0.034602004730724056,22900990.0,23115490.0,23329990.0,2025-08-11 04:41:23+00:00,2025-09-10 03:23:35+00:00
120,2025-07-12 04:27:23+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22900694,49984.26429242861,rebalance_plan_1752294352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07057508425121657,0.07149415248969367,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.09028841716718605,0.08925767478186186,0.08752954377649491,0.08685399506600833,22900694.0,23115194.0,23329694.0,2025-08-11 03:41:59+00:00,2025-09-10 02:23:47+00:00
121,2025-07-11 06:27:47+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22894143,49993.63693816405,rebalance_plan_1752215152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07060379175993461,0.0701303755736274,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.08983084372500949,0.0891849557254556,0.087154626818289,0.08672413774239152,22894143.0,23108643.0,23323143.0,2025-08-10 05:42:35+00:00,2025-09-09 04:27:23+00:00
122,2025-07-11 04:27:11+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22893546,50005.19271220999,rebalance_plan_1752207951_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.07056754057423455,0.02185209158935593,alUSD/sDOLA,Staked Dola,inverse,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.08977618343364546,0.0891763276811306,0.034180747884061224,0.03436310214299865,22893546.0,23108046.0,23322546.0,2025-08-10 03:42:47+00:00,2025-09-09 02:27:35+00:00
123,2025-07-10 05:27:23+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22886685,50008.2357953078,rebalance_plan_1752125151_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.06910000497313018,0.021108212488397976,alUSD/sDOLA,Staked Dola,inverse,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.08914903801070273,0.08902908604841442,0.03378294907527035,0.034174138422464084,22886685.0,23101185.0,23315685.0,2025-08-09 04:42:47+00:00,2025-09-08 03:27:11+00:00
124,2025-07-08 04:27:11+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22872077,50025.58823461593,rebalance_plan_1751948752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.06459237001656735,0.020129569328047728,alUSD/sDOLA,Staked Dola,inverse,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.08752591910519647,0.08846411273430754,0.03279428762922221,0.0337338438772159,22872077.0,23086577.0,23301077.0,2025-08-07 03:44:35+00:00,2025-09-06 02:27:35+00:00
125,2025-07-07 04:27:23+00:00,0x0091Fec1B75013D1b83f4Bb82f0BEC4E256758CB,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22864926,50045.28493750969,rebalance_plan_1751862352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.06348624622654458,0.020184493813453205,DOLA/sUSDe,Staked Dola,inverse,curve,0x744793B5110f6ca9cC7CDfe1CE16677c3Eb192ef,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.0866088457671843,0.08809983648324682,0.026228290658530495,0.024309830940333788,22864926.0,23079426.0,23293926.0,2025-08-06 03:45:23+00:00,2025-09-05 02:29:11+00:00
126,2025-07-05 06:27:11+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22851223,49983.35179968698,rebalance_plan_1751696752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.06277124253619745,0.06904404663383652,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.08484786582058135,0.08732488402614336,0.08359508233844548,0.08516998794184727,22851223.0,23065723.0,23280223.0,2025-08-04 05:50:47+00:00,2025-09-03 04:33:47+00:00
127,2025-07-05 05:27:11+00:00,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22850923,49986.507151469916,rebalance_plan_1751693152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.06279899027888262,0.06913361565861253,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.08481044408701033,0.08730529619975558,0.0835696431033166,0.08515139138673122,22850923.0,23065423.0,23279923.0,2025-08-04 04:50:47+00:00,2025-09-03 03:33:35+00:00
128,2025-07-05 04:27:11+00:00,0xaFd498862d5D0B816D7cE150959Ba18F5C706a90,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,22850625,50014.09997309932,rebalance_plan_1751689552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.06281352025929343,0.02169444310481107,alUSD/sDOLA,Staked Dola,inverse,curve,0x460638e6F7605B866736e38045C0DE8294d7D87f,0xb45ad160634c528Cc3D2926d9807104FA3157305,True,0.08477286658956396,0.08728571326185741,0.031169688139058627,0.03289343016639035,22850625.0,23065125.0,23279625.0,2025-08-04 03:50:11+00:00,2025-09-03 02:33:59+00:00
