,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,projected_swap_cost,projected_net_gain,projected_gross_gain,projected_slippage,valid,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days
765,765,0x1EfC63fA8718cac1Df88273B08616cF1e9FF03DD,0x9c6864105AEC23388C89600046213a44C384c831,35732459,30000.0,rebalance_plan_1758254188_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.05225145693241008,Balancer Aave USDC-Aave GHO,baseUSD,tokemak,balancerV3,0x7AB124EC4029316c2A42F713828ddf2a192B36db,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1758254188_0x9c6864105AEC23388C89600046213a44C384c831.json,2025-09-19 03:56:28+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x1EfC63fA8718cac1Df88273B08616cF1e9FF03DD,0x7AB124EC4029316c2A42F713828ddf2a192B36db,baseUSD -> Aave USDC-Aave GHO,30000.0,30000.0,29316.91515793032,29991.502028,,,,0.11696962828327093,0.11687801903341542,0.11687801903341542,20.0,3.0,0.0,8.497972000001027,176.8998559401773,185.39782794017833,0.028326573333336758,True,0.0,0.0,0.06305112946886138,0.05470715933273329,35732459.0,37028459.0,38324459.0,2025-10-19 03:57:45+00:00,2025-11-18 03:57:45+00:00
766,766,0x1EfC63fA8718cac1Df88273B08616cF1e9FF03DD,0x9c6864105AEC23388C89600046213a44C384c831,35728859,30043.993,rebalance_plan_1758246988_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.052254694027144624,Balancer Aave USDC-Aave GHO,baseUSD,tokemak,balancerV3,0x7AB124EC4029316c2A42F713828ddf2a192B36db,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1758246988_0x9c6864105AEC23388C89600046213a44C384c831.json,2025-09-19 01:56:28+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x1EfC63fA8718cac1Df88273B08616cF1e9FF03DD,0x7AB124EC4029316c2A42F713828ddf2a192B36db,baseUSD -> Aave USDC-Aave GHO,30043.993,30043.993,29360.29952925446,30035.530612,,,,0.11707510039746274,0.1169830792008212,0.1169830792008212,20.0,3.0,0.0,8.462387999999919,177.3635212175629,185.8259092175628,0.02816665547751898,True,0.0,0.0,0.06305878439819979,0.05472945754577441,35728859.0,37024859.0,38320859.0,2025-10-19 01:57:45+00:00,2025-11-18 01:57:45+00:00
767,767,0x1EfC63fA8718cac1Df88273B08616cF1e9FF03DD,0x9c6864105AEC23388C89600046213a44C384c831,35725262,40057.56275,rebalance_plan_1758239788_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.05225663987072236,Balancer Aave USDC-Aave GHO,baseUSD,tokemak,balancerV3,0x7AB124EC4029316c2A42F713828ddf2a192B36db,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1758239788_0x9c6864105AEC23388C89600046213a44C384c831.json,2025-09-18 23:56:28+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x1EfC63fA8718cac1Df88273B08616cF1e9FF03DD,0x7AB124EC4029316c2A42F713828ddf2a192B36db,baseUSD -> Aave USDC-Aave GHO,40057.56275,40057.56275,39146.50439720619,40046.313369,,,,0.11721045077187822,0.11708733032223727,0.11708733032223727,20.0,3.0,0.0,11.249380999994173,236.69678973548866,247.94617073548284,0.02808303907604607,True,0.0,0.0,0.06306625879939398,0.05475227421478612,35725262.0,37021262.0,38317262.0,2025-10-18 23:57:51+00:00,2025-11-17 23:57:51+00:00
768,768,0x071b90e1e322F5F94F74BA7ADd453BBE8D25032B,0x9c6864105AEC23388C89600046213a44C384c831,35721654,161254.157,rebalance_plan_1758232588_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.038952875529976616,Fluid USD Coin,baseUSD,tokemak,fluid,0xf42f5795D9ac7e9D757dB633D693cD548Cfd9169,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1758232588_0x9c6864105AEC23388C89600046213a44C384c831.json,2025-09-18 21:56:28+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x071b90e1e322F5F94F74BA7ADd453BBE8D25032B,0xf42f5795D9ac7e9D757dB633D693cD548Cfd9169,baseUSD -> fUSDC,161254.157,161254.157,148012.356166,161229.968876,,,,0.07270287552997662,0.07242005145301797,0.07242005145301797,20.0,0.0,,24.18812400000752,0.0,0.0,0.015000000279067236,True,0.0,0.0,0.03943068350035217,0.04067040749983386,35721654.0,37017654.0,38313654.0,2025-10-18 21:57:35+00:00,2025-11-17 21:57:35+00:00
769,769,0xCc68b840Bd7567363855e1e5050803EC7Ea8C25c,0x9c6864105AEC23388C89600046213a44C384c831,35718056,322508.314,rebalance_plan_1758225388_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.062467580431519745,Gauntlet USDC Core,baseUSD,tokemak,morpho,0xc0c5689e6f4D256E861F65465b691aeEcC0dEb12,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1758225388_0x9c6864105AEC23388C89600046213a44C384c831.json,2025-09-18 19:56:28+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0xCc68b840Bd7567363855e1e5050803EC7Ea8C25c,0xc0c5689e6f4D256E861F65465b691aeEcC0dEb12,baseUSD -> gtUSDCc,322508.314,322508.314,303085.64522624924,322459.937752,,,,0.07184994245313331,0.07153217036327826,0.07153217036327826,20.0,0.0,,48.37624800001504,0.0,0.0,0.015000000279067236,True,0.0,0.0,0.06099552287120624,0.06102973169907244,35718056.0,37014056.0,38310056.0,2025-10-18 19:57:39+00:00,2025-11-17 19:57:39+00:00
770,770,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x9c6864105AEC23388C89600046213a44C384c831,35714458,350049.431,rebalance_plan_1758218188_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.054464051898341775,Seamless USDC Vault,baseUSD,tokemak,morpho,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1758218188_0x9c6864105AEC23388C89600046213a44C384c831.json,2025-09-18 17:56:28+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x16cbe611AF0E01ec6988b59aD3690327aD496Eb7,0x616a4E1db48e22028f6bbf20444Cd3b8e3273738,baseUSD -> smUSDC,350049.431,350049.431,338972.50523690926,349996.923585,,,,0.07080012933170106,0.07072215402942136,0.07072215402942136,20.0,0.0,,52.50741500000004,0.0,0.0,0.01500000009998589,True,0.0,0.0,0.05688454523750486,0.056999125477900536,35714458.0,37010458.0,38306458.0,2025-10-18 17:57:43+00:00,2025-11-17 17:57:43+00:00
771,771,0x1EfC63fA8718cac1Df88273B08616cF1e9FF03DD,0xFd70A9b4cE03Dc07Fe7Ba5e4D39fac11eE8d8615,35710866,45008.69652569493,rebalance_plan_1758210988_0x9c6864105AEC23388C89600046213a44C384c831.json,0.05376924212666714,0.05216276899323695,Balancer Aave USDC-Aave GHO,Moonwell Flagship USDC,morpho,balancerV3,0x7AB124EC4029316c2A42F713828ddf2a192B36db,0xc1256Ae5FF1cf2719D4937adb3bbCCab2E00A2Ca,rebalance_plan_1758210988_0x9c6864105AEC23388C89600046213a44C384c831.json,2025-09-18 15:56:28+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,Pool2Pool,0xFd70A9b4cE03Dc07Fe7Ba5e4D39fac11eE8d8615,0xc1256Ae5FF1cf2719D4937adb3bbCCab2E00A2Ca,0x1EfC63fA8718cac1Df88273B08616cF1e9FF03DD,0x7AB124EC4029316c2A42F713828ddf2a192B36db,mwUSDC -> Aave USDC-Aave GHO,43052.10740065726,45008.653473,43986.651046999796,44995.650444,,0.06902658140768947,,0.11815884537759375,0.11801628797754639,0.04898970656985692,20.0,3.0,0.0,13.003028999999515,106.39947438666553,119.40250338666505,0.0288900644579377,True,0.057021864312630566,0.05710830115777421,0.06311021887987156,0.05485284014518399,35710866.0,37006866.0,38302866.0,2025-10-18 15:57:59+00:00,2025-11-17 15:57:59+00:00
772,772,0x1EfC63fA8718cac1Df88273B08616cF1e9FF03DD,0x9c6864105AEC23388C89600046213a44C384c831,35707266,13434.697,rebalance_plan_1758203788_0x9c6864105AEC23388C89600046213a44C384c831.json,,0.05207826280696985,Balancer Aave USDC-Aave GHO,baseUSD,tokemak,balancerV3,0x7AB124EC4029316c2A42F713828ddf2a192B36db,0x9c6864105AEC23388C89600046213a44C384c831,rebalance_plan_1758203788_0x9c6864105AEC23388C89600046213a44C384c831.json,2025-09-18 13:56:28+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,FromIdle,0x9c6864105AEC23388C89600046213a44C384c831,0x833589fCD6eDb6E08f4c7C32D4f71b54bdA02913,0x1EfC63fA8718cac1Df88273B08616cF1e9FF03DD,0x7AB124EC4029316c2A42F713828ddf2a192B36db,baseUSD -> Aave USDC-Aave GHO,13434.697,13434.697,13130.258576864775,13430.566541,,,,0.12083803231674209,0.12079173536495863,0.12079173536495863,20.0,2.0,0.0,4.1304589999999735,81.95940260702237,86.08986160702234,0.030744712738962208,True,0.0,0.0,0.06313457950925061,0.05488596967886217,35707266.0,37003266.0,38299266.0,2025-10-18 13:57:59+00:00,2025-11-17 13:57:59+00:00
773,773,0x1EfC63fA8718cac1Df88273B08616cF1e9FF03DD,0x4eeDC6d6126ae9C6D92D03bB355eEAe5E47d2b03,35703661,30006.448316367216,rebalance_plan_1758196588_0x9c6864105AEC23388C89600046213a44C384c831.json,0.0605519869293014,0.052037655497318605,Balancer Aave USDC-Aave GHO,Gauntlet USDC Prime,morpho,balancerV3,0x7AB124EC4029316c2A42F713828ddf2a192B36db,0xeE8F4eC5672F09119b96Ab6fB59C27E1b7e44b61,rebalance_plan_1758196588_0x9c6864105AEC23388C89600046213a44C384c831.json,2025-09-18 11:56:28+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,Pool2Pool,0x4eeDC6d6126ae9C6D92D03bB355eEAe5E47d2b03,0xeE8F4eC5672F09119b96Ab6fB59C27E1b7e44b61,0x1EfC63fA8718cac1Df88273B08616cF1e9FF03DD,0x7AB124EC4029316c2A42F713828ddf2a192B36db,gtUSDCp -> Aave USDC-Aave GHO,28282.08932992188,30006.448316,29326.79566855973,29997.179197,,0.06838231848446279,,0.12159212139858262,0.12148638471316274,0.05310406622869995,20.0,2.0,0.0,9.2691190000005,78.17659748064249,87.44571648064299,0.030890423626237805,True,0.06394552065791625,0.06402596859645326,0.06314787114420106,0.054912387017127307,35703661.0,36999661.0,38295661.0,2025-10-18 11:57:49+00:00,2025-11-17 11:57:49+00:00
774,774,0x071b90e1e322F5F94F74BA7ADd453BBE8D25032B,0xCc68b840Bd7567363855e1e5050803EC7Ea8C25c,35700054,30006.800347259785,rebalance_plan_1758189388_0x9c6864105AEC23388C89600046213a44C384c831.json,0.059039293160631445,0.039460958855772534,Fluid USD Coin,Gauntlet USDC Core,morpho,fluid,0xf42f5795D9ac7e9D757dB633D693cD548Cfd9169,0xc0c5689e6f4D256E861F65465b691aeEcC0dEb12,rebalance_plan_1758189388_0x9c6864105AEC23388C89600046213a44C384c831.json,2025-09-18 09:56:28+00:00,0x9c6864105AEC23388C89600046213a44C384c831,8453.0,0xFfF19270583Bb6A37e023a3fd499CAA5CeA3a304,Pool2Pool,0xCc68b840Bd7567363855e1e5050803EC7Ea8C25c,0xc0c5689e6f4D256E861F65465b691aeEcC0dEb12,0x071b90e1e322F5F94F74BA7ADd453BBE8D25032B,0xf42f5795D9ac7e9D757dB633D693cD548Cfd9169,gtUSDCc -> fUSDC,28217.208546804355,30006.800347,27544.163165,30002.280515,,0.06692262731752646,,0.07366095885577253,0.07360678209742487,0.0066841547798984075,20.0,0.0,,4.51983200000177,0.0,0.0,0.015062692282196794,True,0.06106040317974615,0.061052234685545326,0.03936142563487066,0.04063385496645222,35700054.0,36996054.0,38292054.0,2025-10-18 09:57:35+00:00,2025-11-17 09:57:35+00:00
