timestamp,sodOnly,chainId,solverAddress,poolAddress,destinationOut,tokenOut,amountOut,amountOutETH,destinationIn,tokenIn,minAmountIn,minAmountInETH,rebalance_plan_json_key,autopool_vault_address,destinationOutSummaryStats.out.destination,destinationOutSummaryStats.out.baseApr,destinationOutSummaryStats.out.feeApr,destinationOutSummaryStats.out.incentiveApr,destinationOutSummaryStats.out.safeTotalSupply,destinationOutSummaryStats.out.priceReturn,destinationOutSummaryStats.out.maxDiscount,destinationOutSummaryStats.out.maxPremium,destinationOutSummaryStats.out.ownedShares,destinationOutSummaryStats.out.compositeReturn,destinationOutSummaryStats.out.pricePerShare,destinationOutSummaryStats.in.destination,destinationOutSummaryStats.in.baseApr,destinationOutSummaryStats.in.feeApr,destinationOutSummaryStats.in.incentiveApr,destinationOutSummaryStats.in.safeTotalSupply,destinationOutSummaryStats.in.priceReturn,destinationOutSummaryStats.in.maxDiscount,destinationOutSummaryStats.in.maxPremium,destinationOutSummaryStats.in.ownedShares,destinationOutSummaryStats.in.compositeReturn,destinationOutSummaryStats.in.pricePerShare,start_vp.out virtual_price,start_vp.in virtual_price,end_vp.out virtual_price,end_vp.in virtual_price,block_30_days_in_future,out_fee_and_base,in_fee_and_base,_file_path,predicted_fee_and_base_out,predicted_fee_and_base_in,actual_fee_and_base_out,actual_fee_and_base_in,out_name,in_name
1726602027,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,100000000000000000000,100000000000000000000,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,99961014198875766784,99976617022487003136,rebalance_plan_1726602027_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.6651965209078,0.0,1.0,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0.0,0.001304182950678912,0.114745446739102,2402.7283832283306,0.0,0.001258844343243665,0.0,99.98959960171825,0.10457508501587072,1.0000199498089086,1.0,1.002477191257513,1.0,1.0025136394005154,20987444,0.0,0.04424464137458006,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726602027_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json 2.json,0.0,0.1304182950678912,0.0,0.04424464137458006,autoETH,Tokemak-Wrapped Ether-pxETH/wETH
1726602027,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,100000000000000000000,100000000000000000000,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,99961014198875766784,99976617022487003136,rebalance_plan_1726602027_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.6651965209078,0.0,1.0,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0.0,0.001304182950678912,0.114745446739102,2402.7283832283306,0.0,0.001258844343243665,0.0,99.98959960171825,0.10457508501587072,1.0000199498089086,1.0,1.002477191257513,1.0,1.0025136394005154,20987444,0.0,0.04424464137458006,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726602027_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json.json,0.0,0.1304182950678912,0.0,0.04424464137458006,autoETH,Tokemak-Wrapped Ether-pxETH/wETH
1726632022,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,314500371054658584576,314500371054658584576,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,314380623530208002048,314405825418452926464,rebalance_plan_1726632022_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.2909426919998,0.0,1.0,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0.0,0.001304182950678912,0.10953405217410388,2522.713133061497,0.0,0.001334686314783121,0.0,414.3702245022004,0.0998848299073724,0.9999743169275842,1.0,1.002477191257513,1.0,1.0025136398481245,20989931,0.0,0.04424518484056339,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726632022_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json 2.json,0.0,0.1304182950678912,0.0,0.04424518484056339,autoETH,Tokemak-Wrapped Ether-pxETH/wETH
1726632022,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,314500371054658584576,314500371054658584576,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,314380623530208002048,314405825418452926464,rebalance_plan_1726632022_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.2909426919998,0.0,1.0,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0.0,0.001304182950678912,0.10953405217410388,2522.713133061497,0.0,0.001334686314783121,0.0,414.3702245022004,0.0998848299073724,0.9999743169275842,1.0,1.002477191257513,1.0,1.0025136398481245,20989931,0.0,0.04424518484056339,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726632022_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json.json,0.0,0.1304182950678912,0.0,0.04424518484056339,autoETH,Tokemak-Wrapped Ether-pxETH/wETH
1726676459,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,146034134985157378048,146034134985157378048,0xd96E943098B2AE81155e98D7DC8BeaB34C539f01,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,144676018833887887360,145995352037732876288,rebalance_plan_1726676459_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.5106077068422,0.0,1.0,0xd96E943098B2AE81155e98D7DC8BeaB34C539f01,0.014356183486814635,0.000739815485021185,0.08284285731734929,3363.3262562864156,0.0,0.001115167226829861,0.0,144.70496016937682,0.08965457055745017,1.0089172235237462,1.0,1.002477191257513,1.0,1.0025136401493697,20993614,0.0,0.04424555059825419,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726676459_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json 2.json,0.0,1.509599897183582,0.0,0.04424555059825419,autoETH,Tokemak-Wrapped Ether-pxETH/stETH
1726676459,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,146034134985157378048,146034134985157378048,0xd96E943098B2AE81155e98D7DC8BeaB34C539f01,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,144676018833887887360,145995352037732876288,rebalance_plan_1726676459_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1667.5106077068422,0.0,1.0,0xd96E943098B2AE81155e98D7DC8BeaB34C539f01,0.014356183486814635,0.000739815485021185,0.08284285731734929,3363.3262562864156,0.0,0.001115167226829861,0.0,144.70496016937682,0.08965457055745017,1.0089172235237462,1.0,1.002477191257513,1.0,1.0025136401493697,20993614,0.0,0.04424555059825419,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726676459_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json.json,0.0,1.509599897183582,0.0,0.04424555059825419,autoETH,Tokemak-Wrapped Ether-pxETH/stETH
1726714560,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,134705432942279131136,134705432942279131136,0xd96E943098B2AE81155e98D7DC8BeaB34C539f01,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,133437132315195834368,134671695316000931840,rebalance_plan_1726714560_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2551.5628363009637,0.0,1.0,0xd96E943098B2AE81155e98D7DC8BeaB34C539f01,0.014365198470948632,0.000739815485021185,0.08359404526274421,3363.3262562864156,0.0,0.001211614120178133,0.0,278.1687954235924,0.0903396546924396,1.0090497996019687,1.0,1.00247874302769,1.0,1.0025136598277717,20996777,0.0,0.042385306956505,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726714560_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json 2.json,0.0,1.5105013955969815,0.0,0.042385306956505,autoETH,Tokemak-Wrapped Ether-pxETH/stETH
1726714560,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,134705432942279131136,134705432942279131136,0xd96E943098B2AE81155e98D7DC8BeaB34C539f01,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,133437132315195834368,134671695316000931840,rebalance_plan_1726714560_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2551.5628363009637,0.0,1.0,0xd96E943098B2AE81155e98D7DC8BeaB34C539f01,0.014365198470948632,0.000739815485021185,0.08359404526274421,3363.3262562864156,0.0,0.001211614120178133,0.0,278.1687954235924,0.0903396546924396,1.0090497996019687,1.0,1.00247874302769,1.0,1.0025136598277717,20996777,0.0,0.042385306956505,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726714560_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json.json,0.0,1.5105013955969815,0.0,0.042385306956505,autoETH,Tokemak-Wrapped Ether-pxETH/stETH
1726752261,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,335831303071143559168,335831303071143559168,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,335615197298932514816,335722532089954697216,rebalance_plan_1726752261_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256.4318115989436,0.0,1.0,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0.0,0.001075785887361297,0.10010024444641208,2787.1437579619796,0.0,0.001066277103568152,0.0,749.9854221146162,0.09116600588913217,1.0001364611718975,1.0,1.002479230573731,1.0,1.0025136602350098,20999903,0.0,0.04179383818043725,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726752261_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json 2.json,0.0,0.1075785887361297,0.0,0.04179383818043725,autoETH,Tokemak-Wrapped Ether-pxETH/wETH
1726752261,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,335831303071143559168,335831303071143559168,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,335615197298932514816,335722532089954697216,rebalance_plan_1726752261_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2256.4318115989436,0.0,1.0,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0.0,0.001075785887361297,0.10010024444641208,2787.1437579619796,0.0,0.001066277103568152,0.0,749.9854221146162,0.09116600588913217,1.0001364611718975,1.0,1.002479230573731,1.0,1.0025136602350098,20999903,0.0,0.04179383818043725,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726752261_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json.json,0.0,0.1075785887361297,0.0,0.04179383818043725,autoETH,Tokemak-Wrapped Ether-pxETH/wETH
1726783084,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,400000000000000000000,400000000000000000000,0xC001f23397dB71B17602Ce7D90a983Edc38DB0d1,0x59Ab5a5b5d617E478a2479B0cAD80DA7e2831492,389430195573301248000,399125435672956305408,rebalance_plan_1726783084_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.567708818061,0.0,1.0,0xC001f23397dB71B17602Ce7D90a983Edc38DB0d1,0.01953940364094719,0.0212983481179626,0.0772031695599518,823.1384928232156,0.0,0.002035030590596772,0.0,389.430196151355,0.1103206043628664,1.0249330916592343,1.0,1.0024794794106602,1.0,1.002515317335522,21002462,0.0,0.04350364636898085,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726783084_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json 2.json,0.0,4.083775175890978,0.0,0.04350364636898085,autoETH,Tokemak-Wrapped Ether-Curve.fi Factory Pool: ETHx-ETH
1726783084,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,400000000000000000000,400000000000000000000,0xC001f23397dB71B17602Ce7D90a983Edc38DB0d1,0x59Ab5a5b5d617E478a2479B0cAD80DA7e2831492,389430195573301248000,399125435672956305408,rebalance_plan_1726783084_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1966.567708818061,0.0,1.0,0xC001f23397dB71B17602Ce7D90a983Edc38DB0d1,0.01953940364094719,0.0212983481179626,0.0772031695599518,823.1384928232156,0.0,0.002035030590596772,0.0,389.430196151355,0.1103206043628664,1.0249330916592343,1.0,1.0024794794106602,1.0,1.002515317335522,21002462,0.0,0.04350364636898085,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726783084_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json.json,0.0,4.083775175890978,0.0,0.04350364636898085,autoETH,Tokemak-Wrapped Ether-Curve.fi Factory Pool: ETHx-ETH
1726812082,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,298122829833656860672,298122829833656860672,0xd96E943098B2AE81155e98D7DC8BeaB34C539f01,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,295176593531835842560,297863561713642307584,rebalance_plan_1726812082_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.2426495819946,0.0,1.0,0xd96E943098B2AE81155e98D7DC8BeaB34C539f01,0.013556480212976504,0.000889927809536734,0.07768900245446925,3601.149558895388,0.0,0.001215412122766935,0.0,573.3466776604691,0.08436651023153557,1.0089009449175441,1.0,1.0024823144893835,1.0,1.0025153175366355,21004871,0.0,0.04006164339802609,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726812082_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json 2.json,0.0,1.4446408022513237,0.0,0.04006164339802609,autoETH,Tokemak-Wrapped Ether-pxETH/stETH
1726812082,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,298122829833656860672,298122829833656860672,0xd96E943098B2AE81155e98D7DC8BeaB34C539f01,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,295176593531835842560,297863561713642307584,rebalance_plan_1726812082_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2194.2426495819946,0.0,1.0,0xd96E943098B2AE81155e98D7DC8BeaB34C539f01,0.013556480212976504,0.000889927809536734,0.07768900245446925,3601.149558895388,0.0,0.001215412122766935,0.0,573.3466776604691,0.08436651023153557,1.0089009449175441,1.0,1.0024823144893835,1.0,1.0025153175366355,21004871,0.0,0.04006164339802609,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726812082_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json.json,0.0,1.4446408022513237,0.0,0.04006164339802609,autoETH,Tokemak-Wrapped Ether-pxETH/stETH
1726864739,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,259133646813902405632,259133646813902405632,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,258921179733845704704,258988327818833756160,rebalance_plan_1726864739_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176.9820048541615,0.0,1.0,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0.0,0.001202917306134244,0.09349988016726861,2878.431552645821,0.0,0.000865457225515817,0.0,1008.9066018768432,0.085352809456676,1.000271739434618,1.0,1.0024866483908805,1.0,1.0025153175366355,21009238,0.0,0.03479982910090662,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726864739_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json 2.json,0.0,0.1202917306134244,0.0,0.03479982910090662,autoETH,Tokemak-Wrapped Ether-pxETH/wETH
1726864739,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,259133646813902405632,259133646813902405632,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,258921179733845704704,258988327818833756160,rebalance_plan_1726864739_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2176.9820048541615,0.0,1.0,0xE382BBd32C4E202185762eA433278f4ED9E6151E,0.0,0.001202917306134244,0.09349988016726861,2878.431552645821,0.0,0.000865457225515817,0.0,1008.9066018768432,0.085352809456676,1.000271739434618,1.0,1.0024866483908805,1.0,1.0025153175366355,21009238,0.0,0.03479982910090662,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726864739_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json.json,0.0,0.1202917306134244,0.0,0.03479982910090662,autoETH,Tokemak-Wrapped Ether-pxETH/wETH
1726894380,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,167650735352646205440,167650735352646205440,0xC001f23397dB71B17602Ce7D90a983Edc38DB0d1,0x59Ab5a5b5d617E478a2479B0cAD80DA7e2831492,163181624126648287232,167383252997985042432,rebalance_plan_1726894380_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.6578761175042,0.0,1.0,0xC001f23397dB71B17602Ce7D90a983Edc38DB0d1,0.015104772938470184,0.023811204313979647,0.05211406098403776,1212.5686889745707,0.0,0.001090813522189566,0.0,552.7141882135871,0.08581863213808381,1.0258754602869098,1.0,1.0024866509601873,1.0,1.0025153592795022,21011696,0.0,0.034847387148739806,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726894380_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json 2.json,0.0,3.891597725244983,0.0,0.034847387148739806,autoETH,Tokemak-Wrapped Ether-Curve.fi Factory Pool: ETHx-ETH
1726894380,False,1,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,167650735352646205440,167650735352646205440,0xC001f23397dB71B17602Ce7D90a983Edc38DB0d1,0x59Ab5a5b5d617E478a2479B0cAD80DA7e2831492,163181624126648287232,167383252997985042432,rebalance_plan_1726894380_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1893.6578761175042,0.0,1.0,0xC001f23397dB71B17602Ce7D90a983Edc38DB0d1,0.015104772938470184,0.023811204313979647,0.05211406098403776,1212.5686889745707,0.0,0.001090813522189566,0.0,552.7141882135871,0.08581863213808381,1.0258754602869098,1.0,1.0024866509601873,1.0,1.0025153592795022,21011696,0.0,0.034847387148739806,/Users/pb/Documents/Github/Tokemak/v2-rebalance-dashboard/working_data/autoETH_augmented_plans/rebalance_plan_1726894380_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json.json,0.0,3.891597725244983,0.0,0.034847387148739806,autoETH,Tokemak-Wrapped Ether-Curve.fi Factory Pool: ETHx-ETH
