,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,projected_swap_cost,projected_net_gain,projected_gross_gain,projected_slippage,valid,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days
10,10,0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,24190390,44639.021583124435,rebalance_plan_1767880427_0x1ABD0403591bE494771115d74ED9E120530f356E.json,0.027791033018614665,0.09172251943906531,Curve Strategic Ethena Reserves,Balancer Aave GHO/USDT/USDC,balancerV3,curve,0x5B03CcCAb7BA3010fA5CAd23746cbf0794938e96,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,rebalance_plan_1767880427_0x1ABD0403591bE494771115d74ED9E120530f356E.json,2026-01-08 13:53:47+00:00,0x1ABD0403591bE494771115d74ED9E120530f356E,1,0xcc97cc6B9DeFB70838151711c47f3834b8c97919,Pool2Pool,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c,0x5B03CcCAb7BA3010fA5CAd23746cbf0794938e96,Aave GHO/USDT/USDC -> crvUSDe,43127.36433579064,44639.021583,43739.67425836225,44626.380619,,0.08553861971343293,,0.11234476640304412,0.110337393268221,0.024798773554788073,20.0,1.0,0.0,12.640963999998348,47.06608695172815,59.7070509517265,0.028318192361125677,False,,,,,,,,,
11,11,0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,24185031,59530.02356519812,rebalance_plan_1767815627_0x1ABD0403591bE494771115d74ED9E120530f356E.json,0.027847675350444828,0.09143940544144606,Curve Strategic Ethena Reserves,Balancer Aave GHO/USDT/USDC,balancerV3,curve,0x5B03CcCAb7BA3010fA5CAd23746cbf0794938e96,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,rebalance_plan_1767815627_0x1ABD0403591bE494771115d74ED9E120530f356E.json,2026-01-07 19:53:47+00:00,0x1ABD0403591bE494771115d74ED9E120530f356E,1,0xcc97cc6B9DeFB70838151711c47f3834b8c97919,Pool2Pool,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c,0x5B03CcCAb7BA3010fA5CAd23746cbf0794938e96,Aave GHO/USDT/USDC -> crvUSDe,57503.15244772086,59530.023565,58315.61735657767,59507.353392,,0.08526498000480184,,0.112938082225512,0.11019997496538636,0.024934994960584517,20.0,1.0,0.0,22.67017300000589,37.97469901321191,60.6448720132178,0.03808191504451975,False,,,,,,,,,
12,12,0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,24179654,79391.15239542132,rebalance_plan_1767750828_0x1ABD0403591bE494771115d74ED9E120530f356E.json,0.027534567348003865,0.07762131060852764,Curve Strategic Ethena Reserves,Balancer Aave GHO/USDT/USDC,balancerV3,curve,0x5B03CcCAb7BA3010fA5CAd23746cbf0794938e96,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,rebalance_plan_1767750828_0x1ABD0403591bE494771115d74ED9E120530f356E.json,2026-01-07 01:53:48+00:00,0x1ABD0403591bE494771115d74ED9E120530f356E,1,0xcc97cc6B9DeFB70838151711c47f3834b8c97919,Pool2Pool,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c,0x5B03CcCAb7BA3010fA5CAd23746cbf0794938e96,Aave GHO/USDT/USDC -> crvUSDe,76670.86993029447,79391.152395,77749.23002571374,79361.26165,,0.08646326191410353,,0.11093627882104011,0.10326442675621886,0.01680116484211533,20.0,1.0,0.0,29.89074499999697,28.008349956209106,57.89909495620607,0.03764996992521231,False,,,,,,,,,
13,13,0x3F3565C5A2AA05F76830A5a51c2F32018De856A3,0xC5c95fCad37E466E25e6ecA1977bbF75C0E1004a,24165313,55.28167290083119,rebalance_plan_1767578028_0x1ABD0403591bE494771115d74ED9E120530f356E.json,0.04063661657162343,0.07962980584254462,Gauntlet USDC Core,Steakhouse USDC,morpho,morpho,0x8eB67A509616cd6A7c1B3c8C21D48FF57df3d458,0xBEEF01735c132Ada46AA9aA4c54623cAA92A64CB,rebalance_plan_1767578028_0x1ABD0403591bE494771115d74ED9E120530f356E.json,2026-01-05 01:53:48+00:00,0x1ABD0403591bE494771115d74ED9E120530f356E,1,0xcc97cc6B9DeFB70838151711c47f3834b8c97919,Pool2Pool,0xC5c95fCad37E466E25e6ecA1977bbF75C0E1004a,0xBEEF01735c132Ada46AA9aA4c54623cAA92A64CB,0x3F3565C5A2AA05F76830A5a51c2F32018De856A3,0x8eB67A509616cd6A7c1B3c8C21D48FF57df3d458,steakUSDC -> gtUSDCcore,49.65059977764892,55.281672,48.61980964165548,55.273374,,0.04365195832343277,,0.08311206316097748,0.08311205802930002,0.03946009970586725,20.0,0.0,,0.00829800000000347,0.0,0.0,0.015010399830170601,False,,,,,,,,,
14,14,0xC5c95fCad37E466E25e6ecA1977bbF75C0E1004a,0x0f170e37E5E0C617148517B831A49292c38c363d,24158141,55.27482628020435,rebalance_plan_1767491627_0x1ABD0403591bE494771115d74ED9E120530f356E.json,0.04037121858061168,0.08002050327065664,Steakhouse USDC,Gauntlet USDC Prime,morpho,morpho,0xBEEF01735c132Ada46AA9aA4c54623cAA92A64CB,0xdd0f28e19C1780eb6396170735D45153D261490d,rebalance_plan_1767491627_0x1ABD0403591bE494771115d74ED9E120530f356E.json,2026-01-04 01:53:47+00:00,0x1ABD0403591bE494771115d74ED9E120530f356E,1,0xcc97cc6B9DeFB70838151711c47f3834b8c97919,Pool2Pool,0x0f170e37E5E0C617148517B831A49292c38c363d,0xdd0f28e19C1780eb6396170735D45153D261490d,0xC5c95fCad37E466E25e6ecA1977bbF75C0E1004a,0xBEEF01735c132Ada46AA9aA4c54623cAA92A64CB,gtUSDC -> steakUSDC,50.098544468617824,55.274776,49.623279916100834,55.266502,,0.04365210968531002,,0.08321371932960528,0.08321371887581727,0.03956160919050725,20.0,0.0,,0.008274000000000115,0.0,0.0,0.014968853062380777,False,,,,,,,,,
15,15,0x0f170e37E5E0C617148517B831A49292c38c363d,0x3F3565C5A2AA05F76830A5a51c2F32018De856A3,24150969,55.267608175764344,rebalance_plan_1767405227_0x1ABD0403591bE494771115d74ED9E120530f356E.json,0.03988263699184691,0.08214526934227927,Gauntlet USDC Prime,Gauntlet USDC Core,morpho,morpho,0xdd0f28e19C1780eb6396170735D45153D261490d,0x8eB67A509616cd6A7c1B3c8C21D48FF57df3d458,rebalance_plan_1767405227_0x1ABD0403591bE494771115d74ED9E120530f356E.json,2026-01-03 01:53:47+00:00,0x1ABD0403591bE494771115d74ED9E120530f356E,1,0xcc97cc6B9DeFB70838151711c47f3834b8c97919,Pool2Pool,0x3F3565C5A2AA05F76830A5a51c2F32018De856A3,0x8eB67A509616cd6A7c1B3c8C21D48FF57df3d458,0x0f170e37E5E0C617148517B831A49292c38c363d,0xdd0f28e19C1780eb6396170735D45153D261490d,gtUSDCcore -> gtUSDC,48.64708098347965,55.267608,50.07095911862304,55.259287,,0.043403109435389775,,0.08537543365194503,0.08537543226344893,0.041972322828059155,20.0,0.0,,0.008321000000002243,0.0,0.0,0.015055835237165038,False,,,,,,,,,
16,16,0x3F3565C5A2AA05F76830A5a51c2F32018De856A3,0x1ABD0403591bE494771115d74ED9E120530f356E,24079328,55.193,rebalance_plan_1766541228_0x1ABD0403591bE494771115d74ED9E120530f356E.json,,0.07975859680187088,Gauntlet USDC Core,anchrgUSD,tokemak,morpho,0x8eB67A509616cd6A7c1B3c8C21D48FF57df3d458,0x1ABD0403591bE494771115d74ED9E120530f356E,rebalance_plan_1766541228_0x1ABD0403591bE494771115d74ED9E120530f356E.json,2025-12-24 01:53:48+00:00,0x1ABD0403591bE494771115d74ED9E120530f356E,1,0xcc97cc6B9DeFB70838151711c47f3834b8c97919,FromIdle,0x1ABD0403591bE494771115d74ED9E120530f356E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x3F3565C5A2AA05F76830A5a51c2F32018De856A3,0x8eB67A509616cd6A7c1B3c8C21D48FF57df3d458,anchrgUSD -> gtUSDCcore,55.193,55.193,48.620337768055954,55.184721,,,,0.08338505028435513,0.08338504415250741,0.08338504415250741,20.0,3.0,0.0,0.008278999999994596,0.22508517509180612,0.2333641750918007,0.01500009059118837,False,0.0,0.0,,,,,,,
17,17,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x3F3565C5A2AA05F76830A5a51c2F32018De856A3,24073958,56.728036202676456,rebalance_plan_1766476428_0x1ABD0403591bE494771115d74ED9E120530f356E.json,0.0392083401968238,0.030132515373158433,Balancer Aave GHO/USDT/USDC,Gauntlet USDC Core,morpho,balancerV3,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0x8eB67A509616cd6A7c1B3c8C21D48FF57df3d458,rebalance_plan_1766476428_0x1ABD0403591bE494771115d74ED9E120530f356E.json,2025-12-23 07:53:48+00:00,0x1ABD0403591bE494771115d74ED9E120530f356E,1,0xcc97cc6B9DeFB70838151711c47f3834b8c97919,Pool2Pool,0x3F3565C5A2AA05F76830A5a51c2F32018De856A3,0x8eB67A509616cd6A7c1B3c8C21D48FF57df3d458,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,gtUSDCcore -> Aave GHO/USDT/USDC,50.00523270707225,56.728036,54.80552863223788,56.714683,,0.04289055293779094,,0.08868406593805532,0.08868391149472467,0.04579335855693373,20.0,3.0,0.0,0.013353000000002169,0.10104632538325421,0.11439932538325638,0.02353862559247101,False,,,,,,,,,
18,18,0x3F3565C5A2AA05F76830A5a51c2F32018De856A3,0x1ABD0403591bE494771115d74ED9E120530f356E,24072165,56.726,rebalance_plan_1766454827_0x1ABD0403591bE494771115d74ED9E120530f356E.json,,0.07988431729628062,Gauntlet USDC Core,anchrgUSD,tokemak,morpho,0x8eB67A509616cd6A7c1B3c8C21D48FF57df3d458,0x1ABD0403591bE494771115d74ED9E120530f356E,rebalance_plan_1766454827_0x1ABD0403591bE494771115d74ED9E120530f356E.json,2025-12-23 01:53:47+00:00,0x1ABD0403591bE494771115d74ED9E120530f356E,1,0xcc97cc6B9DeFB70838151711c47f3834b8c97919,FromIdle,0x1ABD0403591bE494771115d74ED9E120530f356E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x3F3565C5A2AA05F76830A5a51c2F32018De856A3,0x8eB67A509616cd6A7c1B3c8C21D48FF57df3d458,anchrgUSD -> gtUSDCcore,56.726,56.726,49.977768366902616,56.717491,,,,0.08379082618162717,0.08379081939147832,0.08379081939147832,20.0,3.0,0.0,0.008508999999996547,0.24090573336755577,0.24941473336755232,0.01500017628600033,False,0.0,0.0,,,,,,,
19,19,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x1ABD0403591bE494771115d74ED9E120530f356E,24065003,57.023,rebalance_plan_1766368428_0x1ABD0403591bE494771115d74ED9E120530f356E.json,,0.031431993400544214,Balancer Aave GHO/USDT/USDC,anchrgUSD,tokemak,balancerV3,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0x1ABD0403591bE494771115d74ED9E120530f356E,rebalance_plan_1766368428_0x1ABD0403591bE494771115d74ED9E120530f356E.json,2025-12-22 01:53:48+00:00,0x1ABD0403591bE494771115d74ED9E120530f356E,1,0xcc97cc6B9DeFB70838151711c47f3834b8c97919,FromIdle,0x1ABD0403591bE494771115d74ED9E120530f356E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,anchrgUSD -> Aave GHO/USDT/USDC,57.023,57.023,55.08771015021777,56.995654,,,,0.0904061705821411,0.09040601345240293,0.09040601345240293,20.0,3.0,0.0,0.027346000000001425,0.24092302448222674,0.26826902448222817,0.04795608789436091,False,0.0,0.0,,,,,,,
