,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,valid,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days
45,45,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23237824,49970.9321791545,rebalance_plan_1756362352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.08827217630546552,0.0845710828801282,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,rebalance_plan_1756362352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-28 06:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,Pool2Pool,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0xb45ad160634c528Cc3D2926d9807104FA3157305,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x76A962BA6770068bCF454D34dDE17175611e6637,sDOLA -> savedola,43329.91693349862,49970.91173904418,46446.491475594594,49966.6906391356,,0.08837333313363883,,0.11115051637480855,0.1107357808750327,0.02236244774139387,20.0,3.0,0.0,True,0.08330410099935026,0.07649220428631609,0.08530237481411773,0.07967246941653583,23237824.0,23452324.0,23666824.0,2025-09-27 05:41:23+00:00,2025-10-27 05:53:59+00:00
46,46,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23237229,50026.725652926005,rebalance_plan_1756355152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.08788431336987358,0.0845009190759844,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,rebalance_plan_1756355152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-28 04:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,Pool2Pool,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0xb45ad160634c528Cc3D2926d9807104FA3157305,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x76A962BA6770068bCF454D34dDE17175611e6637,sDOLA -> savedola,43379.182645517336,50026.705196417366,46500.0158931094,50013.258802950986,,0.08800883748444975,,0.11142561120216318,0.11099833622442905,0.022989498739979297,20.0,3.0,0.0,True,0.08333738545839542,0.07655245001041044,0.08530700106137701,0.07973343818095424,23237229.0,23451729.0,23666229.0,2025-09-27 03:41:59+00:00,2025-10-27 03:53:23+00:00
47,47,0x0091Fec1B75013D1b83f4Bb82f0BEC4E256758CB,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23230068,28544.434455228562,rebalance_plan_1756268752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.02048232459521611,DOLA/sUSDe,autoDOLA,tokemak,curve,0x744793B5110f6ca9cC7CDfe1CE16677c3Eb192ef,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,rebalance_plan_1756268752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-27 04:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,FromIdle,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,0x865377367054516e17014CcdED1e7d814EDC9ce4,0x0091Fec1B75013D1b83f4Bb82f0BEC4E256758CB,0x744793B5110f6ca9cC7CDfe1CE16677c3Eb192ef,autoDOLA -> DOLA-sUSDe,28544.434455228562,28544.434455228562,27693.675843271078,28532.997572680983,,,,0.09945023395841604,0.0993940551665584,0.0993940551665584,20.0,3.0,0.0,True,0.0,0.0,0.015622239889960587,0.019286840310925202,23230068.0,23444568.0,23659068.0,2025-09-26 03:39:35+00:00,2025-10-26 03:51:59+00:00
48,48,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23222900,50036.5509374577,rebalance_plan_1756182352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.08836368348105703,0.08593599094116862,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,rebalance_plan_1756182352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-26 04:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,Pool2Pool,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0xb45ad160634c528Cc3D2926d9807104FA3157305,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x76A962BA6770068bCF454D34dDE17175611e6637,sDOLA -> savedola,43408.607662397095,50036.53079887796,46536.72098586336,50017.02000466598,,0.08851072024441194,,0.11238025987008918,0.11195005995888091,0.023439339714468974,20.0,3.0,0.0,True,0.08427366770475664,0.07775895749502038,0.08496550011321835,0.0808427726334,23222900.0,23437400.0,23651900.0,2025-09-25 03:34:11+00:00,2025-10-25 03:50:11+00:00
49,49,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23216325,14888.172934766872,rebalance_plan_1756103152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.08528152193134811,SaveDola,autoDOLA,tokemak,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,rebalance_plan_1756103152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-25 06:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,FromIdle,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,0x865377367054516e17014CcdED1e7d814EDC9ce4,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x76A962BA6770068bCF454D34dDE17175611e6637,autoDOLA -> savedola,14888.172934766872,14888.172934766873,13846.740180010265,14881.936883933262,,,,0.11517185209921973,0.11502475054163946,0.11502475054163946,20.0,3.0,0.0,True,0.0,0.0,0.0850433337052825,0.08134160700476145,23216325.0,23430825.0,23645325.0,2025-09-24 05:31:59+00:00,2025-10-24 05:44:59+00:00
50,50,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23215725,24999.999999999996,rebalance_plan_1756095952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.033226680822267776,reUSD/sDola,autoDOLA,tokemak,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,rebalance_plan_1756095952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-25 04:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,FromIdle,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,0x865377367054516e17014CcdED1e7d814EDC9ce4,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x48d670D189B4b48757992D36897bCa6E3f889040,autoDOLA -> reusdsdola,24999.999999999996,24999.999999999996,24833.551653219678,24920.226413613727,,,,0.09899795000195111,0.0983601497338245,0.0983601497338245,20.0,1.0,0.0,True,0.0,0.0,0.028340273012836148,0.024771351526917007,23215725.0,23430225.0,23644725.0,2025-09-24 03:31:23+00:00,2025-10-24 03:43:59+00:00
51,51,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23209154,24999.999999999996,rebalance_plan_1756016752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.032318701182672285,reUSD/sDola,autoDOLA,tokemak,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,rebalance_plan_1756016752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-24 06:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,FromIdle,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,0x865377367054516e17014CcdED1e7d814EDC9ce4,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x48d670D189B4b48757992D36897bCa6E3f889040,autoDOLA -> reusdsdola,24999.999999999996,24999.999999999996,24838.485917142523,24948.470033084046,,,,0.09718834154731683,0.09655790959093756,0.09655790959093756,20.0,2.0,0.0,True,0.0,0.0,0.028320920749617118,0.024885359199724233,23209154.0,23423654.0,23638154.0,2025-09-23 05:30:47+00:00,2025-10-23 05:34:35+00:00
52,52,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23208855,26751.017038854323,rebalance_plan_1756013152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.08412051720661881,SaveDola,autoDOLA,tokemak,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,rebalance_plan_1756013152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-24 05:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,FromIdle,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,0x865377367054516e17014CcdED1e7d814EDC9ce4,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x76A962BA6770068bCF454D34dDE17175611e6637,autoDOLA -> savedola,26751.017038854323,26751.017038854323,24887.30515301459,26743.372705379163,,,,0.11453768271063992,0.11426729960279902,0.11426729960279902,20.0,3.0,0.0,True,0.0,0.0,0.08519753632623828,0.081955068922974,23208855.0,23423355.0,23637855.0,2025-09-23 04:30:59+00:00,2025-10-23 04:34:23+00:00
53,53,0x0091Fec1B75013D1b83f4Bb82f0BEC4E256758CB,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23194521,21429.505232822303,rebalance_plan_1755840352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.027628727240127535,DOLA/sUSDe,autoDOLA,tokemak,curve,0x744793B5110f6ca9cC7CDfe1CE16677c3Eb192ef,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,rebalance_plan_1755840352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-22 05:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,FromIdle,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,0x865377367054516e17014CcdED1e7d814EDC9ce4,0x0091Fec1B75013D1b83f4Bb82f0BEC4E256758CB,0x744793B5110f6ca9cC7CDfe1CE16677c3Eb192ef,autoDOLA -> DOLA-sUSDe,21429.505232822303,21429.5052328223,20806.657053877327,21432.454300022473,,,,0.10032799505654233,0.10028966163401508,0.10028966163401508,20.0,3.0,0.0,True,0.0,0.0,0.015360838085530126,0.019770221206607985,23194521.0,23409021.0,23623521.0,2025-09-21 04:24:11+00:00,2025-10-21 04:18:59+00:00
54,54,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23187664,50031.612734807735,rebalance_plan_1755757552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.0872702155820611,0.08235050396260804,SaveDola,Staked Dola,inverse,curve,0x76A962BA6770068bCF454D34dDE17175611e6637,0xb45ad160634c528Cc3D2926d9807104FA3157305,rebalance_plan_1755757552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-21 06:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,Pool2Pool,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0xb45ad160634c528Cc3D2926d9807104FA3157305,0xF4CeDDf4e2AEc1aa6b4ef2c64739eCaC5C948fA2,0x76A962BA6770068bCF454D34dDE17175611e6637,sDOLA -> savedola,43456.569297023474,50031.59542995733,46594.25900162462,50010.680035889236,,0.0873756055464753,,0.1111706868985442,0.11061874254613291,0.023243136999657604,20.0,3.0,0.0,True,0.08620708816571665,0.08012246108262877,0.08592601114066523,0.08340166972833152,23187664.0,23402164.0,23616664.0,2025-09-20 05:22:11+00:00,2025-10-20 05:13:11+00:00
55,55,0x23032a1ef0c082e619E3e64725E9D3b39c4e9d8C,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23180194,26532.490537454356,rebalance_plan_1755667552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.03450778897667134,DOLA+scrvUSD,autoDOLA,tokemak,curve,0xff17dAb22F1E61078aBa2623c89cE6110E878B3c,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,rebalance_plan_1755667552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-20 05:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,FromIdle,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,0x865377367054516e17014CcdED1e7d814EDC9ce4,0x23032a1ef0c082e619E3e64725E9D3b39c4e9d8C,0xff17dAb22F1E61078aBa2623c89cE6110E878B3c,autoDOLA -> dola-save,26532.490537454356,26532.490537454356,25904.540624255278,26522.317714007426,,,,0.10704067487374556,0.1064381331983921,0.1064381331983921,20.0,3.0,0.0,True,0.0,0.0,0.01623195067083527,0.02120914897146875,23180194.0,23394694.0,23609194.0,2025-09-19 04:19:47+00:00,2025-10-19 04:07:59+00:00
56,56,0x23032a1ef0c082e619E3e64725E9D3b39c4e9d8C,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23179897,24999.999999999996,rebalance_plan_1755663952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.03490969008609161,DOLA+scrvUSD,autoDOLA,tokemak,curve,0xff17dAb22F1E61078aBa2623c89cE6110E878B3c,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,rebalance_plan_1755663952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-20 04:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,FromIdle,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,0x865377367054516e17014CcdED1e7d814EDC9ce4,0x23032a1ef0c082e619E3e64725E9D3b39c4e9d8C,0xff17dAb22F1E61078aBa2623c89cE6110E878B3c,autoDOLA -> dola-save,24999.999999999996,24999.999999999996,24408.55056671497,24989.166973006733,,,,0.10747797994187593,0.10690573750401323,0.10690573750401323,20.0,3.0,0.0,True,0.0,0.0,0.016253306584864236,0.021228580340920455,23179897.0,23394397.0,23608897.0,2025-09-19 03:20:11+00:00,2025-10-19 03:08:11+00:00
57,57,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,23165553,50006.66053893563,rebalance_plan_1755491152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.08237589322610192,0.02908200560966416,reUSD/sDola,Staked Dola,inverse,curve,0x48d670D189B4b48757992D36897bCa6E3f889040,0xb45ad160634c528Cc3D2926d9807104FA3157305,rebalance_plan_1755491152_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-18 04:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,Pool2Pool,0x116b3e86f2b04c21605c5fC4b95Ba6A82dBF8F3E,0xb45ad160634c528Cc3D2926d9807104FA3157305,0x9828b1a3742457D70cE428ddd3Aa51f84ffb37F2,0x48d670D189B4b48757992D36897bCa6E3f889040,sDOLA -> reusdsdola,43465.479040155515,50006.64487936567,49798.78633373598,49997.89193224197,,0.08246735991730822,,0.10797839222534789,0.10652686823201246,0.024059508314704242,20.0,3.0,0.0,True,0.0868340082512089,0.08106873447763263,0.027544888870356887,0.02510915466210628,23165553.0,23380053.0,23594553.0,2025-09-17 03:16:23+00:00,2025-10-17 02:59:23+00:00
58,58,0x23032a1ef0c082e619E3e64725E9D3b39c4e9d8C,0x737f2e3a0958EF0fA77aEC405db60f13CB7f004b,23158983,24996.947393202285,rebalance_plan_1755411952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.012274314788611606,0.038734707135472085,DOLA+scrvUSD,deUSD/DOLA,curve,curve,0xff17dAb22F1E61078aBa2623c89cE6110E878B3c,0x6691DBb44154A9f23f8357C56FC9ff5548A8bdc4,rebalance_plan_1755411952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-17 06:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,Pool2Pool,0x737f2e3a0958EF0fA77aEC405db60f13CB7f004b,0x6691DBb44154A9f23f8357C56FC9ff5548A8bdc4,0x23032a1ef0c082e619E3e64725E9D3b39c4e9d8C,0xff17dAb22F1E61078aBa2623c89cE6110E878B3c,deUSD/DOLA -> dola-save,24908.211877031987,24996.820511383055,24401.499800600006,24984.49262812737,,0.012274314788611606,,0.09794318438675093,0.0974685876844405,0.0851942728958289,20.0,3.0,0.0,True,0.0035822340472950742,0.003521126937161112,0.018085941913049686,0.02201476149959114,23158983.0,23373483.0,23587983.0,2025-09-16 05:16:59+00:00,2025-10-16 04:54:59+00:00
59,59,0x23032a1ef0c082e619E3e64725E9D3b39c4e9d8C,0x737f2e3a0958EF0fA77aEC405db60f13CB7f004b,23158683,24984.39644282769,rebalance_plan_1755408352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.012198061598749536,0.038823649814838754,DOLA+scrvUSD,deUSD/DOLA,curve,curve,0xff17dAb22F1E61078aBa2623c89cE6110E878B3c,0x6691DBb44154A9f23f8357C56FC9ff5548A8bdc4,rebalance_plan_1755408352_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-17 05:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,Pool2Pool,0x737f2e3a0958EF0fA77aEC405db60f13CB7f004b,0x6691DBb44154A9f23f8357C56FC9ff5548A8bdc4,0x23032a1ef0c082e619E3e64725E9D3b39c4e9d8C,0xff17dAb22F1E61078aBa2623c89cE6110E878B3c,deUSD/DOLA -> dola-save,24902.276348440053,24994.426925958716,24396.11776495311,24982.268113920392,,0.012198061598749536,,0.09860701529592061,0.09812342091502543,0.0859253593162759,20.0,3.0,0.0,True,0.003596806349160042,0.003528375067377132,0.018114392594129836,0.022024399493739022,23158683.0,23373183.0,23587683.0,2025-09-16 04:16:11+00:00,2025-10-16 03:54:59+00:00
60,60,0x23032a1ef0c082e619E3e64725E9D3b39c4e9d8C,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23158382,24456.991684369947,rebalance_plan_1755404752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.0388599492730672,DOLA+scrvUSD,autoDOLA,tokemak,curve,0xff17dAb22F1E61078aBa2623c89cE6110E878B3c,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,rebalance_plan_1755404752_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-17 04:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,FromIdle,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,0x865377367054516e17014CcdED1e7d814EDC9ce4,0x23032a1ef0c082e619E3e64725E9D3b39c4e9d8C,0xff17dAb22F1E61078aBa2623c89cE6110E878B3c,autoDOLA -> dola-save,24456.991684369947,24456.99168436995,23882.478493899616,24444.773482157332,,,,0.09877589172547369,0.09829833945896804,0.09829833945896804,20.0,3.0,0.0,True,0.0,0.0,0.018143560199211706,0.022034439249087656,23158382.0,23372882.0,23587382.0,2025-09-16 03:15:47+00:00,2025-10-16 02:53:59+00:00
61,61,0x23032a1ef0c082e619E3e64725E9D3b39c4e9d8C,0x737f2e3a0958EF0fA77aEC405db60f13CB7f004b,23151807,26368.249592391858,rebalance_plan_1755325552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,0.01191078807753837,0.037121729107862725,DOLA+scrvUSD,deUSD/DOLA,curve,curve,0xff17dAb22F1E61078aBa2623c89cE6110E878B3c,0x6691DBb44154A9f23f8357C56FC9ff5548A8bdc4,rebalance_plan_1755325552_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-16 06:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,Pool2Pool,0x737f2e3a0958EF0fA77aEC405db60f13CB7f004b,0x6691DBb44154A9f23f8357C56FC9ff5548A8bdc4,0x23032a1ef0c082e619E3e64725E9D3b39c4e9d8C,0xff17dAb22F1E61078aBa2623c89cE6110E878B3c,deUSD/DOLA -> dola-save,26271.698966984924,26357.829409737657,25740.509416773388,26346.756518594375,,0.01191078807753837,,0.09722719461027891,0.0967041478930573,0.08479335981551893,20.0,3.0,0.0,True,0.003768736564931041,0.0036365750266105223,0.01874489047939587,0.022270353450501768,23151807.0,23366307.0,23580807.0,2025-09-15 05:10:59+00:00,2025-10-15 04:47:35+00:00
62,62,0x0091Fec1B75013D1b83f4Bb82f0BEC4E256758CB,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23151509,11797.21348664855,rebalance_plan_1755321952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.036712100309130524,DOLA/sUSDe,autoDOLA,tokemak,curve,0x744793B5110f6ca9cC7CDfe1CE16677c3Eb192ef,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,rebalance_plan_1755321952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-16 05:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,FromIdle,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,0x865377367054516e17014CcdED1e7d814EDC9ce4,0x0091Fec1B75013D1b83f4Bb82f0BEC4E256758CB,0x744793B5110f6ca9cC7CDfe1CE16677c3Eb192ef,autoDOLA -> DOLA-sUSDe,11797.21348664855,11797.213486648548,11462.039766060654,11794.97430725227,,,,0.08979754142559161,0.08977796420542643,0.08977796420542643,20.0,3.0,0.0,True,0.0,0.0,0.01831255946332222,0.02102801320999026,23151509.0,23366009.0,23580509.0,2025-09-15 04:10:47+00:00,2025-10-15 03:47:23+00:00
63,63,0x0091Fec1B75013D1b83f4Bb82f0BEC4E256758CB,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,23144044,25849.448651022067,rebalance_plan_1755231952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,,0.0352904185909535,DOLA/sUSDe,autoDOLA,tokemak,curve,0x744793B5110f6ca9cC7CDfe1CE16677c3Eb192ef,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,rebalance_plan_1755231952_0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d.json,2025-08-15 04:25:52+00:00,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,1,0x2795B6a09df08891EF21f7153f4799cFBe3Ae6b6,FromIdle,0x79eB84B5E30Ef2481c8f00fD0Aa7aAd6Ac0AA54d,0x865377367054516e17014CcdED1e7d814EDC9ce4,0x0091Fec1B75013D1b83f4Bb82f0BEC4E256758CB,0x744793B5110f6ca9cC7CDfe1CE16677c3Eb192ef,autoDOLA -> DOLA-sUSDe,25849.448651022067,25849.448651022067,25114.24372329617,25835.424776792057,,,,0.09137258461722358,0.09132719120027427,0.09132719120027427,20.0,2.0,0.0,True,0.0,0.0,0.018923938024878684,0.021109037033911315,23144044.0,23358544.0,23573044.0,2025-09-14 03:10:47+00:00,2025-10-14 02:44:35+00:00
