,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days,valid
30,30,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,22541855,46.67286217052514,rebalance_plan_1747958441_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/stETH,Balancer pxETH/wETH StablePool,balancer,curve,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1747958441_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-05-23 00:00:41+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,pxETH/wETH -> pxsteth,46.56889899857811,46.672864240250796,45.84231628870682,46.658628842935954,,0.032668304201369784,,0.04590238685480332,0.04565102026674971,0.012982716065379929,51.0,2.0,0.0,0.0023458257770261337,0.002622281682932215,0.011062103951876123,0.012395827298156803,22541855,22756355,22970855,2025-06-22 00:17:11+00:00,2025-07-21 23:30:23+00:00,True
31,31,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,22539173,67.73434769185654,rebalance_plan_1747926041_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/stETH,Balancer pxETH/wETH StablePool,balancer,curve,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1747926041_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-05-22 15:00:41+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,pxETH/wETH -> pxsteth,67.58144890740704,67.73435069328119,66.52984956037066,67.71905627267581,,0.03480383307506684,,0.045865392356717063,0.04550299434178437,0.010699161266717529,51.0,2.0,0.0,0.002317436710524756,0.0026182952679505433,0.011057910852141806,0.012405577689448943,22539173,22753673,22968173,2025-06-21 15:16:59+00:00,2025-07-21 14:30:11+00:00,True
32,32,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,22536488,90.3097192691178,rebalance_plan_1747893641_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/stETH,Balancer pxETH/wETH StablePool,balancer,curve,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1747893641_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-05-22 06:00:41+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,pxETH/wETH -> pxsteth,90.10859854320938,90.30972326934351,88.7073822141463,90.28774982842833,,0.03613074809887477,,0.045925273335216225,0.045433692638736596,0.00930294453986183,51.0,2.0,0.0,0.0022880462698569026,0.0026142738516632402,0.01110523664405405,0.01234943836540281,22536488,22750988,22965488,2025-06-21 06:16:11+00:00,2025-07-21 05:30:23+00:00,True
33,33,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,22525777,70.33314897762524,rebalance_plan_1747764041_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1747764041_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-05-20 18:00:41+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,70.33314897762524,70.33314897762524,70.25021209768256,70.30878158736726,,,,0.038981498737662754,0.0383924214936383,0.0383924214936383,51.0,3.0,0.0,0.0,0.0,0.0020230517260777514,0.0034052486028282036,22525777,22740277,22954777,2025-06-19 18:20:23+00:00,2025-07-19 17:37:11+00:00,True
34,34,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,22523107,23.444379708670137,rebalance_plan_1747731641_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1747731641_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-05-20 09:00:41+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,23.444379708670137,23.444379708670137,23.420526674133882,23.43220777988223,,,,0.03955690427490285,0.03935038243476248,0.03935038243476248,51.0,3.0,0.0,0.0,0.0,0.0019973173195815264,0.003404078846061198,22523107,22737607,22952107,2025-06-19 09:23:47+00:00,2025-07-19 08:38:59+00:00,True
35,35,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,22520433,31.26114765247776,rebalance_plan_1747699241_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1747699241_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-05-20 00:00:41+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,31.26114765247776,31.26114765247776,31.229040261995095,31.247057951693513,,,,0.03905618185837014,0.038785595266874695,0.038785595266874695,51.0,3.0,0.0,0.0,0.0,0.0019974200062722325,0.003383537597156261,22520433,22734933,22949433,2025-06-19 00:25:23+00:00,2025-07-18 23:39:23+00:00,True
36,36,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x35911af1B570E26f668905595dEd133D01CD3E5a,22518058,42.885554554797075,rebalance_plan_1747670380_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,Balancer pxETH/wETH StablePool,dineroETH,tokemak,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1747670380_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-05-19 15:59:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,dineroETH -> pxETH/wETH,42.885554554797075,42.885554554797075,42.77327682108014,42.87216952067484,,,,0.040125249913192385,0.03991793916557499,0.03991793916557499,51.0,3.0,0.0,0.0,0.0,0.0020592332334137264,0.0024323679055944236,22518058,22732558,22947058,2025-06-18 16:28:11+00:00,2025-07-18 15:43:35+00:00,True
37,37,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,22146175,58.490209688037275,rebalance_plan_1743174040_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,Balancer pxETH/wETH StablePool,pxETH/stETH,curve,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,rebalance_plan_1743174040_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-03-28 15:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,Pool2Pool,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,pxsteth -> pxETH/wETH,57.63416122626829,58.49021133786106,58.370274660580456,58.48598034855553,,0.06479261763210642,,0.07158282043867656,0.07081017317715893,0.006017555545052511,50.0,2.0,0.0,0.017186480578725627,0.014441033439245965,0.0020435364466908634,0.0017887110427512454,22146175,22360675,22575175,2025-04-27 13:25:11+00:00,2025-05-27 16:00:23+00:00,True
38,38,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,22143489,77.98598358490014,rebalance_plan_1743141640_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,Balancer pxETH/wETH StablePool,pxETH/stETH,curve,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,rebalance_plan_1743141640_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-03-28 06:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,Pool2Pool,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,pxsteth -> pxETH/wETH,76.84554830169105,77.98598578673845,77.82163169977626,77.97879675335903,,0.06313391044451448,,0.07000608679514636,0.06900244978115233,0.0058685393366378485,50.0,2.0,0.0,0.017040998504612492,0.014448329727344777,0.001979525059816689,0.0017893124644408065,22143489,22357989,22572489,2025-04-27 04:26:23+00:00,2025-05-27 06:59:11+00:00,True
39,39,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,22140801,100.00927577160905,rebalance_plan_1743109240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,pxETH/stETH,curve,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,rebalance_plan_1743109240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-03-27 21:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,Pool2Pool,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,pxsteth -> pxethweth,98.52709550603898,100.00927800321939,99.94700477022714,100.0048002897915,,0.06266403116489622,,0.06794726950525237,0.06681675459354894,0.0041527234286527215,50.0,2.0,0.0,0.017020812963182808,0.014435928417927624,0.002137877089329443,0.0017153690494740026,22140801,22355301,22569801,2025-04-26 19:27:47+00:00,2025-05-26 21:58:59+00:00,True
40,40,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x35911af1B570E26f668905595dEd133D01CD3E5a,22138116,73.49238556622655,rebalance_plan_1743076840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,Balancer pxETH/wETH StablePool,dineroETH,tokemak,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1743076840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-03-27 12:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,dineroETH -> pxETH/wETH,73.49238556622655,73.49238556622655,73.30848929473137,73.47230277741379,,,,0.0665904282014324,0.06575057223106236,0.06575057223106236,50.0,2.0,0.0,0.0,0.0,0.0019524007349225325,0.001698947130310824,22138116,22352616,22567116,2025-04-26 10:29:11+00:00,2025-05-26 12:58:35+00:00,True
41,41,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,22135426,32.90193238215037,rebalance_plan_1743044440_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1743044440_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-03-27 03:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,32.90193238215037,32.90193238215037,32.873387796533265,32.89457632801588,,,,0.06962576641189548,0.06921687911672422,0.06921687911672422,50.0,2.0,0.0,0.0,0.0,0.0021124240676351214,0.0016677472607362631,22135426,22349926,22564426,2025-04-26 01:29:23+00:00,2025-05-26 03:54:47+00:00,True
42,42,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,22132742,43.78170280452114,rebalance_plan_1743012040_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1743012040_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-03-26 18:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,43.78170280452114,43.78170280452114,43.745627712658425,43.77061994550333,,,,0.06906241007343168,0.06852380839332516,0.06852380839332516,50.0,2.0,0.0,0.0,0.0,0.0020985249996292588,0.001667793996885214,22132742,22347242,22561742,2025-04-25 16:30:59+00:00,2025-05-25 18:52:35+00:00,True
43,43,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,22130051,40.54941364441148,rebalance_plan_1742979640_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1742979640_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-03-26 09:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,40.54941364441148,40.54941364441148,40.51452711608471,40.53945431312017,,,,0.06834074159850444,0.06784689286366542,0.06784689286366542,50.0,3.0,0.0,0.0,0.0,0.002071045510662284,0.001633166856063628,22130051,22344551,22559051,2025-04-25 07:29:59+00:00,2025-05-25 09:49:47+00:00,True
44,44,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,22127357,35.33002966273507,rebalance_plan_1742947240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1742947240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-03-26 00:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,35.33002966273507,35.33002966273507,35.30000021545805,35.3197365752327,,,,0.06945000436895635,0.06900364405087334,0.06900364405087334,50.0,3.0,0.0,0.0,0.0,0.002058575454929601,0.0016294103632543688,22127357,22341857,22556357,2025-04-24 22:29:47+00:00,2025-05-25 00:45:35+00:00,True
45,45,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,22124677,39.3798283342463,rebalance_plan_1742914840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1742914840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-03-25 15:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,39.3798283342463,39.3798283342463,39.345538146365385,39.36927050704551,,,,0.06927212169152065,0.06877625690425856,0.06877625690425856,50.0,3.0,0.0,0.0,0.0,0.002058518810054144,0.0016274399504092596,22124677,22339177,22553677,2025-04-24 13:30:59+00:00,2025-05-24 15:45:23+00:00,True
46,46,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,22121993,37.18116224894499,rebalance_plan_1742882440_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1742882440_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-03-25 06:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,37.18116224894499,37.18116224894499,37.14818514397976,37.173181845199736,,,,0.0689818190180686,0.06851542370579479,0.06851542370579479,50.0,3.0,0.0,0.0,0.0,0.0020585864249058616,0.0016254383416207663,22121993,22336493,22550993,2025-04-24 04:29:23+00:00,2025-05-24 06:42:59+00:00,True
47,47,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0x35911af1B570E26f668905595dEd133D01CD3E5a,22119317,32.09687764461924,rebalance_plan_1742850040_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/wETH,dineroETH,tokemak,curve,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1742850040_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-03-24 21:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,dineroETH -> pxethweth,32.09687764461924,32.09687764461924,32.070873735624076,32.08426114236706,,,,0.0679125755350432,0.06752107657645447,0.06752107657645447,50.0,3.0,0.0,0.0,0.0,0.0020697961801108278,0.0016090027271713492,22119317,22333817,22548317,2025-04-23 19:32:47+00:00,2025-05-23 21:42:59+00:00,True
48,48,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x35911af1B570E26f668905595dEd133D01CD3E5a,22113940,5.297212353446359,rebalance_plan_1742785240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,pxETH/stETH,dineroETH,tokemak,curve,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1742785240_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-03-24 03:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,dineroETH -> pxsteth,5.297212353446359,5.297212353446359,5.215917688929634,5.2959999256337875,,,,0.06919145362437872,0.06914420517268383,0.06914420517268383,50.0,3.0,0.0,0.0,0.0,0.01646626380120564,0.014272997404307874,22113940,22328440,22542940,2025-04-23 01:30:11+00:00,2025-05-23 03:39:35+00:00,True
49,49,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x35911af1B570E26f668905595dEd133D01CD3E5a,22111250,8.223830384495388,rebalance_plan_1742752840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,Balancer pxETH/wETH StablePool,dineroETH,tokemak,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0x35911af1B570E26f668905595dEd133D01CD3E5a,rebalance_plan_1742752840_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-03-23 18:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,FromIdle,0x35911af1B570E26f668905595dEd133D01CD3E5a,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,dineroETH -> pxETH/wETH,8.223830384495388,8.223830384495388,8.206058354663272,8.22124452207831,,,,0.06987283237701387,0.06977027941588945,0.06977027941588945,50.0,3.0,0.0,0.0,0.0,0.0018589151731094322,0.001383201251407895,22111250,22325750,22540250,2025-04-22 16:30:11+00:00,2025-05-22 18:37:23+00:00,True
50,50,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,22103179,99.9949743057946,rebalance_plan_1742655640_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,,,Balancer pxETH/wETH StablePool,pxETH/wETH,curve,balancer,0x88794C65550DeB6b4087B7552eCf295113794410,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,rebalance_plan_1742655640_0x35911af1B570E26f668905595dEd133D01CD3E5a.json,2025-03-22 15:00:40+00:00,0x35911af1B570E26f668905595dEd133D01CD3E5a,1.0,0x76187c3b976101A4B886b76068ad6b91Eec18D9d,Pool2Pool,0xbA1462f43c6f60ebD1C62735c94E428aD073E01A,0xC8Eb2Cf2f792F77AF0Cd9e203305a585E588179D,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,pxethweth -> pxETH/wETH,100.0089549860673,99.99497672411141,99.78644107900747,99.97510565615177,,0.06563905008687787,,0.07369854745400908,0.07230158963993896,0.006662539553061092,50.0,2.0,0.0,0.0018801060256650182,0.0014835137264304077,0.0018557642779992722,0.0013841693963660973,22103179,22317679,22532179,2025-04-21 13:28:47+00:00,2025-05-21 15:32:11+00:00,True
