,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,valid,error,error_type,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in
10,10,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,44797838,20003.457,rebalance_plan_1756337930_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,,0.000341998598723775,2Pool,sonicUSD,tokemak,curve,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,rebalance_plan_1756337930_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,2025-08-27 23:38:50+00:00,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,146.0,0xAF6F21F1A0c6D47b61388B982954666dD030e10C,FromIdle,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,0x29219dd400f2Bf60E5a23d13Be72B486D4038894,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,sonicUSD -> 2CRV,20003.457,20003.457,19962.650259413345,19981.249495,,,,0.06491884561520028,0.06354436846993404,0.06354436846993404,14.0,1.0,0.0,False,"ChainData(name='sonic', block_autopool_first_deployed=31593624, chain_id=146, start_unix_timestamp=1748961926, alchemy_network_enum='sonic-mainnet')",KeyError,0.0,0.0,,
11,11,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,44786329,20000.0,rebalance_plan_1756330730_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,,0.00034535941775115653,2Pool,sonicUSD,tokemak,curve,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,rebalance_plan_1756330730_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,2025-08-27 21:38:50+00:00,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,146.0,0xAF6F21F1A0c6D47b61388B982954666dD030e10C,FromIdle,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,0x29219dd400f2Bf60E5a23d13Be72B486D4038894,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,sonicUSD -> 2CRV,20000.0,20000.0,19958.968261158607,19977.588009,,,,0.06734704559053936,0.06589020215614882,0.06589020215614882,14.0,1.0,0.0,False,"ChainData(name='sonic', block_autopool_first_deployed=31593624, chain_id=146, start_unix_timestamp=1748961926, alchemy_network_enum='sonic-mainnet')",KeyError,0.0,0.0,,
12,12,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,44773602,20000.0,rebalance_plan_1756323531_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,,0.0003652425066603543,2Pool,sonicUSD,tokemak,curve,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,rebalance_plan_1756323531_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,2025-08-27 19:38:51+00:00,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,146.0,0xAF6F21F1A0c6D47b61388B982954666dD030e10C,FromIdle,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,0x29219dd400f2Bf60E5a23d13Be72B486D4038894,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,sonicUSD -> 2CRV,20000.0,20000.0,19958.683040671363,19977.319627,,,,0.06923650041559101,0.06770590484561576,0.06770590484561576,14.0,1.0,0.0,False,"ChainData(name='sonic', block_autopool_first_deployed=31593624, chain_id=146, start_unix_timestamp=1748961926, alchemy_network_enum='sonic-mainnet')",KeyError,0.0,0.0,,
13,13,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,44664842,3740.695,rebalance_plan_1756251530_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,,0.00034988916787764834,2Pool,sonicUSD,tokemak,curve,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,rebalance_plan_1756251530_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,2025-08-26 23:38:50+00:00,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,146.0,0xAF6F21F1A0c6D47b61388B982954666dD030e10C,FromIdle,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,0x29219dd400f2Bf60E5a23d13Be72B486D4038894,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,sonicUSD -> 2CRV,3740.695,3740.695,3733.1232766384396,3736.366248,,,,0.06702023657671151,0.06673998933704633,0.06673998933704633,14.0,1.0,0.0,False,"ChainData(name='sonic', block_autopool_first_deployed=31593624, chain_id=146, start_unix_timestamp=1748961926, alchemy_network_enum='sonic-mainnet')",KeyError,0.0,0.0,,
14,14,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,43870594,4015.832,rebalance_plan_1755725930_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,,0.0004142634458575989,2Pool,sonicUSD,tokemak,curve,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,rebalance_plan_1755725930_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,2025-08-20 21:38:50+00:00,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,146.0,0xAF6F21F1A0c6D47b61388B982954666dD030e10C,FromIdle,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,0x29219dd400f2Bf60E5a23d13Be72B486D4038894,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,sonicUSD -> 2CRV,4015.832,4015.832,4007.2498019306995,4010.431348,,,,0.0733692107516378,0.07304382260503005,0.07304382260503005,14.0,1.0,0.0,False,"ChainData(name='sonic', block_autopool_first_deployed=31593624, chain_id=146, start_unix_timestamp=1748961926, alchemy_network_enum='sonic-mainnet')",KeyError,0.0,0.0,,
15,15,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,43248898,1046.565,rebalance_plan_1755344330_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,,0.0005894744957797848,2Pool,sonicUSD,tokemak,curve,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,rebalance_plan_1755344330_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,2025-08-16 11:38:50+00:00,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,146.0,0xAF6F21F1A0c6D47b61388B982954666dD030e10C,FromIdle,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,0x29219dd400f2Bf60E5a23d13Be72B486D4038894,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,sonicUSD -> 2CRV,1046.565,1046.565,1044.608183724546,1045.683128,,,,0.07001332385100371,0.06993485521899279,0.06993485521899279,14.0,1.0,0.0,False,"ChainData(name='sonic', block_autopool_first_deployed=31593624, chain_id=146, start_unix_timestamp=1748961926, alchemy_network_enum='sonic-mainnet')",KeyError,0.0,0.0,,
16,16,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,43228027,1104.8,rebalance_plan_1755329930_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,,0.0005946243738057244,2Pool,sonicUSD,tokemak,curve,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,rebalance_plan_1755329930_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,2025-08-16 07:38:50+00:00,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,146.0,0xAF6F21F1A0c6D47b61388B982954666dD030e10C,FromIdle,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,0x29219dd400f2Bf60E5a23d13Be72B486D4038894,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,sonicUSD -> 2CRV,1104.8,1104.8,1103.3652037131126,1104.50057,,,,0.07080135679543519,0.07071744494741011,0.07071744494741011,14.0,1.0,0.0,False,"ChainData(name='sonic', block_autopool_first_deployed=31593624, chain_id=146, start_unix_timestamp=1748961926, alchemy_network_enum='sonic-mainnet')",KeyError,0.0,0.0,,
17,17,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,43174364,1931.899,rebalance_plan_1755286730_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,,0.0006241320827847646,2Pool,sonicUSD,tokemak,curve,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,rebalance_plan_1755286730_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,2025-08-15 19:38:50+00:00,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,146.0,0xAF6F21F1A0c6D47b61388B982954666dD030e10C,FromIdle,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,0x29219dd400f2Bf60E5a23d13Be72B486D4038894,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,sonicUSD -> 2CRV,1931.899,1931.899,1928.2891400484395,1930.273574,,,,0.06953292298547226,0.06938971685333509,0.06938971685333509,14.0,1.0,0.0,False,"ChainData(name='sonic', block_autopool_first_deployed=31593624, chain_id=146, start_unix_timestamp=1748961926, alchemy_network_enum='sonic-mainnet')",KeyError,0.0,0.0,,
18,18,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,42927462,2284.826,rebalance_plan_1755149930_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,,0.0006460079908387345,2Pool,sonicUSD,tokemak,curve,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,rebalance_plan_1755149930_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,2025-08-14 05:38:50+00:00,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,146.0,0xAF6F21F1A0c6D47b61388B982954666dD030e10C,FromIdle,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,0x29219dd400f2Bf60E5a23d13Be72B486D4038894,0x310CCB9eC996A228cd6F4Eb2E70769ccDbeD163D,0xD3Dc6b2c947F1BCa4D4a85114b34a71985606cd2,sonicUSD -> 2CRV,2284.826,2284.826,2280.4948715004216,2282.635065,,,,0.08368994012490662,0.08348516407833492,0.08348516407833492,14.0,1.0,0.0,False,"ChainData(name='sonic', block_autopool_first_deployed=31593624, chain_id=146, start_unix_timestamp=1748961926, alchemy_network_enum='sonic-mainnet')",KeyError,0.0,0.0,,
19,19,0x4827788F01D7533710cbfa7C0b5991E8b99E277F,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,42110852,3206.813,rebalance_plan_1754638730_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,,0.12140974646642722,EVK Vault eUSDC.e-3,sonicUSD,tokemak,euler,0x196F3C7443E940911EE2Bb88e019Fd71400349D9,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,rebalance_plan_1754638730_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,2025-08-08 07:38:50+00:00,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,146.0,0xAF6F21F1A0c6D47b61388B982954666dD030e10C,FromIdle,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,0x29219dd400f2Bf60E5a23d13Be72B486D4038894,0x4827788F01D7533710cbfa7C0b5991E8b99E277F,0x196F3C7443E940911EE2Bb88e019Fd71400349D9,sonicUSD -> eUSDC.e-3,3206.813,3206.813,3122.010025,3206.331978,,,,0.12140974646642722,0.12140974646642722,0.12140974646642722,14.0,3.0,0.0,False,"ChainData(name='sonic', block_autopool_first_deployed=31593624, chain_id=146, start_unix_timestamp=1748961926, alchemy_network_enum='sonic-mainnet')",KeyError,0.0,0.0,,
20,20,0x4827788F01D7533710cbfa7C0b5991E8b99E277F,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,41467148,12356.421,rebalance_plan_1754213930_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,,0.10804809268564804,EVK Vault eUSDC.e-3,sonicUSD,tokemak,euler,0x196F3C7443E940911EE2Bb88e019Fd71400349D9,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,rebalance_plan_1754213930_0xCb119265AA1195ea363D7A243aD56c73EA42Eb59.json,2025-08-03 09:38:50+00:00,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,146.0,0xAF6F21F1A0c6D47b61388B982954666dD030e10C,FromIdle,0xCb119265AA1195ea363D7A243aD56c73EA42Eb59,0x29219dd400f2Bf60E5a23d13Be72B486D4038894,0x4827788F01D7533710cbfa7C0b5991E8b99E277F,0x196F3C7443E940911EE2Bb88e019Fd71400349D9,sonicUSD -> eUSDC.e-3,12356.421,12356.421,12046.178975,12354.567536,,,,0.10804809268564804,0.10804809268564804,0.10804809268564804,14.0,3.0,0.0,False,"ChainData(name='sonic', block_autopool_first_deployed=31593624, chain_id=146, start_unix_timestamp=1748961926, alchemy_network_enum='sonic-mainnet')",KeyError,0.0,0.0,,
