,destination_vault_address,block,chain_id,incentive_apr,fee_apr,base_apr,points_apr,fee_plus_base_apr,total_apr_in,total_apr_out,underlying_token_total_supply,safe_total_supply,price_per_share,price_return,underlying_safe_price,underlying_spot_price,underlying_backing,safe_backing_discount,spot_backing_discount,safe_spot_spread
48,0x865e59D439BF7310c9BC6117E6020B8C87De4065,21511571,1,,,,0.0,,,,17790.717551695052,,,,150865215120.65598,150947079268.34305,151041247062.915,-0.0011654560968084998,-0.0006234574753791302,-0.0005426310340763513
49,0x865e59D439BF7310c9BC6117E6020B8C87De4065,21561709,1,,,,0.0,,,,17792.031972452143,,,,150994473295.0262,150976925472.1054,151114247528.27722,-0.0007926071512786665,-0.0009087300398072498,0.00011621500136975485
50,0x865e59D439BF7310c9BC6117E6020B8C87De4065,21611852,1,,,,0.0,,,,17733.367723001324,,,,151541441981.19373,151548420907.6955,151698666889.24005,-0.0010364290686952478,-0.0009904238753413368,-4.605292394298388e-05
51,0x865e59D439BF7310c9BC6117E6020B8C87De4065,21661974,1,,,,0.0,,,,17733.1860460305,,,,151529755524.38492,151543998289.62354,151782480964.03433,-0.001665050129924406,-0.0015712134423952844,-9.39931909038481e-05
52,0x865e59D439BF7310c9BC6117E6020B8C87De4065,21712129,1,,,,0.0,,,,17733.26632160087,,,,151693724078.56473,151705073001.28848,151892261222.9551,-0.0013070919004817372,-0.0012323749752586914,-7.481471493096896e-05
53,0x865e59D439BF7310c9BC6117E6020B8C87De4065,21762264,1,,,,0.0,,,,17734.2893671754,,,,151755554433.75244,151767778696.32147,151959928341.32764,-0.001344919741710703,-0.001264475754256504,-8.05523238648056e-05
54,0x865e59D439BF7310c9BC6117E6020B8C87De4065,21812397,1,,,,0.0,,,,18717.980842075554,,,,144015889212.98218,144012156653.006,144064776823.90338,-0.0003393446475883627,-0.00036525354814306415,2.591769558597638e-05
55,0x865e59D439BF7310c9BC6117E6020B8C87De4065,21862393,1,,,,0.0,,,,18718.063714840137,,,,144057415630.4276,144086111283.2191,144142307666.02426,-0.0005889460004577063,-0.0003898673728422749,-0.0001991959432695274
56,0x865e59D439BF7310c9BC6117E6020B8C87De4065,21912465,1,,,,0.0,,,,19210.11338889431,,,,140535428721.9312,140541191079.00763,140526679132.43707,6.226283541429679e-05,0.00010326826663910625,-4.1002878269348264e-05
57,0x865e59D439BF7310c9BC6117E6020B8C87De4065,21962635,1,,,,0.0,,,,19210.591119373155,,,,140592557009.09442,140587623690.2593,140602601933.80597,-7.144195465370465e-05,-0.00010652892151820175,3.5089473725087785e-05
