,buyAmount,minBuyAmount,aggregatorName,datetime_received,3rd_party_response_success,chainId,systemName,slippageBps,taker,sellToken,buyToken,sellAmount,includeSources,excludeSources,sellAll,timeoutMS,method,url,buy_amount_norm,min_buy_amount_norm,sell_amount_norm,buy_amount_price,min_buy_amount_price,buy_symbol,sell_symbol,label,batch_id
76,99855904163912866594816,99820954597455497091508,Lifi,2025-09-25 05:16:46.824499+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99855.90416391287,99820.95459745551,100000.0,0.9985590416391287,0.998209545974555,GHO,USDT,USDT -> GHO,4
77,99415036536,99380241273,Lifi,2025-09-25 05:16:48.045018+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99415.036536,99380.241273,100000.0,0.99415036536,0.99380241273,USDC,FRAX,FRAX -> USDC,4
78,199435661420,199365858939,Lifi,2025-09-25 05:16:49.376812+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199435.66142,199365.858939,200000.0,0.9971783071,0.996829294695,USDT,crvUSD,crvUSD -> USDT,4
79,249221897078,249134669414,Lifi,2025-09-25 05:16:50.491038+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249221.897078,249134.669414,250000.0,0.9968875883120001,0.996538677656,USDC,USDe,USDe -> USDC,4
80,249511775821852689039360,249424446700315040598196,Lifi,2025-09-25 05:16:51.833300+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249511.7758218527,249424.44670031505,250000.0,0.9980471032874108,0.9976977868012602,GHO,crvUSD,crvUSD -> GHO,4
81,50044494650446448689152,50026979077318792432111,Lifi,2025-09-25 05:16:54.396505+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x853d955aCEf822Db058eb8505911ED77F175b99e,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,50044.494650446446,50026.97907731879,50000.0,1.000889893008929,1.0005395815463758,FRAX,USDT,USDT -> FRAX,4
82,49903680516854005104640,49886214228673106202853,Lifi,2025-09-25 05:16:55.572116+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49903.68051685401,49886.21422867311,50000.0,0.9980736103370802,0.9977242845734622,GHO,crvUSD,crvUSD -> GHO,4
83,199517932492104669331456,199448101215732432697190,Lifi,2025-09-25 05:16:55.520599+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199517.93249210468,199448.10121573243,200000.0,0.9975896624605234,0.9972405060786621,GHO,USDe,USDe -> GHO,4
84,149493917594,149441594723,Lifi,2025-09-25 05:16:56.849879+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149493.917594,149441.594723,150000.0,0.9966261172933333,0.9962772981533332,USDC,GHO,GHO -> USDC,4
85,249156149704,249068945052,Lifi,2025-09-25 05:16:58.078638+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249156.149704,249068.945052,250000.0,0.9966245988160001,0.996275780208,USDC,GHO,GHO -> USDC,4
86,199644297353448793309184,199574421849375086231526,Lifi,2025-09-25 05:17:01.245689+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199644.29735344878,199574.4218493751,200000.0,0.9982214867672439,0.9978721092468755,GHO,USDC,USDC -> GHO,4
87,99800814885659190755328,99765884600449210038564,Lifi,2025-09-25 05:17:00.546650+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99800.81488565919,99765.88460044921,100000.0,0.9980081488565918,0.9976588460044921,GHO,crvUSD,crvUSD -> GHO,4
88,249430174386,249342873825,Lifi,2025-09-25 05:17:03.711453+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249430.174386,249342.873825,250000.0,0.997720697544,0.9973714952999999,USDC,USDT,USDT -> USDC,4
89,199372576414,199302796012,Lifi,2025-09-25 05:17:05.089455+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199372.576414,199302.796012,200000.0,0.9968628820700001,0.99651398006,USDC,USDe,USDe -> USDC,4
90,249441528080465711642335,249354223545637548643260,Lifi,2025-09-25 05:17:04.326967+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249441.5280804657,249354.22354563756,250000.0,0.9977661123218629,0.9974168941825503,USDe,crvUSD,crvUSD -> USDe,4
91,199643836064950228704000,199573960722327496123954,Lifi,2025-09-25 05:17:05.555420+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199643.83606495024,199573.9607223275,200000.0,0.9982191803247512,0.9978698036116375,USDe,USDT,USDT -> USDe,4
92,249608457008183901159424,249521094048231036794018,Lifi,2025-09-25 05:17:08.014097+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249608.4570081839,249521.09404823103,250000.0,0.9984338280327356,0.9980843761929241,GHO,USDT,USDT -> GHO,4
93,249166617869,249079409553,Lifi,2025-09-25 05:17:08.015228+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249166.617869,249079.409553,250000.0,0.9966664714760001,0.996317638212,USDT,USDe,USDe -> USDT,4
94,49889799199608489447309,49872337769888626476002,Lifi,2025-09-25 05:17:09.755383+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49889.79919960849,49872.337769888625,50000.0,0.9977959839921697,0.9974467553977725,USDe,crvUSD,crvUSD -> USDe,4
95,49866090009,49848636877,Lifi,2025-09-25 05:17:10.573509+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49866.090009,49848.636877,50000.0,0.9973218001799999,0.9969727375399999,USDT,USDC,USDC -> USDT,4
96,99777991455467409442766,99743069158457995849461,Lifi,2025-09-25 05:17:11.804077+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99777.9914554674,99743.06915845799,100000.0,0.9977799145546741,0.9974306915845799,USDe,crvUSD,crvUSD -> USDe,4
97,249553783078173107200000,249466439254095746612480,Lifi,2025-09-25 05:17:13.250821+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249553.78307817312,249466.43925409572,250000.0,0.9982151323126924,0.9978657570163829,USDe,USDT,USDT -> USDe,4
98,150092226691091206000000,150039694411749324077900,Lifi,2025-09-25 05:17:14.363682+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,150092.2266910912,150039.6944117493,150000.0,1.0006148446072747,1.0002646294116622,FRAX,USDC,USDC -> FRAX,4
99,49892110599,49874648360,Lifi,2025-09-25 05:17:15.590816+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49892.110599,49874.64836,50000.0,0.99784221198,0.9974929672,USDC,USDT,USDT -> USDC,4
100,198795801057,198726222527,Lifi,2025-09-25 05:17:16.827389+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,198795.801057,198726.222527,200000.0,0.993979005285,0.993631112635,USDT,FRAX,FRAX -> USDT,4
101,149223597755175742210048,149171369495961430700274,Lifi,2025-09-25 05:17:18.917861+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149223.59775517575,149171.36949596144,150000.0,0.994823985034505,0.994475796639743,GHO,FRAX,FRAX -> GHO,4
102,199518020998507214000000,199448189691157736475100,Lifi,2025-09-25 05:17:19.277622+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199518.0209985072,199448.18969115775,200000.0,0.9975901049925361,0.9972409484557887,crvUSD,USDC,USDC -> crvUSD,4
103,99716999242,99682098292,Lifi,2025-09-25 05:17:20.609547+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99716.999242,99682.098292,100000.0,0.99716999242,0.99682098292,USDT,crvUSD,crvUSD -> USDT,4
104,99759386846128259465216,99724471060732114574403,Lifi,2025-09-25 05:17:21.837998+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99759.38684612825,99724.47106073212,100000.0,0.9975938684612825,0.9972447106073212,GHO,USDe,USDe -> GHO,4
105,99678264790,99643377397,Lifi,2025-09-25 05:17:23.068443+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xdAC17F958D2ee523a2206206994597C13D831ec7,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99678.26479,99643.377397,100000.0,0.9967826479,0.99643377397,USDT,USDe,USDe -> USDT,4
106,250140829755299800000000,250053280464885445070000,Lifi,2025-09-25 05:17:24.296575+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,250140.8297552998,250053.28046488544,250000.0,1.0005633190211993,1.0002131218595418,FRAX,USDC,USDC -> FRAX,4
107,99724105132088462671872,99689201695292231709937,Lifi,2025-09-25 05:17:25.526655+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99724.10513208846,99689.20169529223,100000.0,0.9972410513208846,0.9968920169529223,USDe,GHO,GHO -> USDe,4
108,49831999843,49814558643,Lifi,2025-09-25 05:17:26.775884+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49831.999843,49814.558643,50000.0,0.9966399968599999,0.9962911728599999,USDT,GHO,GHO -> USDT,4
109,250013066305030875944276,249925561731824115137696,Lifi,2025-09-25 05:17:28.083873+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x853d955aCEf822Db058eb8505911ED77F175b99e,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,250013.06630503086,249925.56173182413,250000.0,1.0000522652201234,0.9997022469272965,FRAX,USDe,USDe -> FRAX,4
110,149534893804038710000000,149482556591207296451500,Lifi,2025-09-25 05:17:29.312875+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149534.8938040387,149482.55659120728,150000.0,0.9968992920269246,0.9965503772747152,crvUSD,USDe,USDe -> crvUSD,4
111,149207684517021177872384,149155461827440220460129,Lifi,2025-09-25 05:17:30.541305+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149207.68451702117,149155.46182744022,150000.0,0.9947178967801411,0.9943697455162681,USDe,FRAX,FRAX -> USDe,4
112,99824650594001343984250,99789711966293443513856,Lifi,2025-09-25 05:17:31.729352+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99824.65059400134,99789.71196629344,100000.0,0.9982465059400134,0.9978971196629344,USDe,USDT,USDT -> USDe,4
113,149973027758218646091498,149920537198503269565366,Lifi,2025-09-25 05:17:33.101745+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0x853d955aCEf822Db058eb8505911ED77F175b99e,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149973.02775821864,149920.53719850327,150000.0,0.999820185054791,0.9994702479900218,FRAX,GHO,GHO -> FRAX,4
114,200006367046312570000000,199936364817846360600500,Lifi,2025-09-25 05:17:34.333152+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x853d955aCEf822Db058eb8505911ED77F175b99e,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,200006.36704631257,199936.36481784636,200000.0,1.000031835231563,0.9996818240892318,FRAX,USDe,USDe -> FRAX,4
115,199599178057967539847168,199529318345647251208221,Lifi,2025-09-25 05:17:35.559002+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199599.17805796754,199529.31834564725,200000.0,0.9979958902898377,0.9976465917282362,GHO,crvUSD,crvUSD -> GHO,4
116,149699305734772805861376,149646910977765635379325,Lifi,2025-09-25 05:17:36.787511+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149699.30573477282,149646.91097776563,150000.0,0.9979953715651522,0.9976460731851042,USDe,USDC,USDC -> USDe,4
117,249112829774,249025640284,Lifi,2025-09-25 05:17:39.757421+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249112.829774,249025.640284,250000.0,0.996451319096,0.9961025611359999,USDT,GHO,GHO -> USDT,4
118,100065268389546244964352,100030245545609903778614,Lifi,2025-09-25 05:17:39.356814+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x853d955aCEf822Db058eb8505911ED77F175b99e,100000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,100065.26838954624,100030.24554560991,100000.0,1.0006526838954624,1.000302455456099,FRAX,USDC,USDC -> FRAX,4
119,149598553064,149546193570,Lifi,2025-09-25 05:17:41.245971+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xdAC17F958D2ee523a2206206994597C13D831ec7,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149598.553064,149546.19357,150000.0,0.9973236870933334,0.9969746238,USDT,USDC,USDC -> USDT,4
120,149727950072589183000000,149675545290063776785950,Lifi,2025-09-25 05:17:41.805228+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149727.95007258918,149675.54529006378,150000.0,0.9981863338172612,0.9978369686004251,USDe,USDT,USDT -> USDe,4
121,149674669577,149622283443,Lifi,2025-09-25 05:17:43.035542+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149674.669577,149622.283443,150000.0,0.9978311305133333,0.99748188962,USDC,USDT,USDT -> USDC,4
122,49880491328838364561408,49863033156873271133812,Lifi,2025-09-25 05:17:44.263017+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,50000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49880.49132883836,49863.03315687327,50000.0,0.9976098265767672,0.9972606631374654,GHO,USDe,USDe -> GHO,4
123,249341994025,249254724327,Lifi,2025-09-25 05:17:45.595108+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249341.994025,249254.724327,250000.0,0.9973679760999999,0.997018897308,USDC,crvUSD,crvUSD -> USDC,4
124,49901019986114581000000,49883554629119440896650,Lifi,2025-09-25 05:17:46.830910+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,50000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,49901.01998611458,49883.55462911944,50000.0,0.9980203997222916,0.9976710925823888,crvUSD,USDT,USDT -> crvUSD,4
125,199557733472,199487888265,Lifi,2025-09-25 05:17:48.051799+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xdAC17F958D2ee523a2206206994597C13D831ec7,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,200000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199557.733472,199487.888265,200000.0,0.9977886673599999,0.997439441325,USDC,USDT,USDT -> USDC,4
126,199301367528,199231612049,Lifi,2025-09-25 05:17:49.280892+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xdAC17F958D2ee523a2206206994597C13D831ec7,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,199301.367528,199231.612049,200000.0,0.99650683764,0.996158060245,USDT,GHO,GHO -> USDT,4
127,99750518116,99715605435,Lifi,2025-09-25 05:17:50.509850+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99750.518116,99715.605435,100000.0,0.9975051811600001,0.9971560543500001,USDC,crvUSD,crvUSD -> USDC,4
128,198941485394352784015360,198871855874464760540955,Lifi,2025-09-25 05:17:51.771512+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x853d955aCEf822Db058eb8505911ED77F175b99e,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,200000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,198941.48539435279,198871.85587446476,200000.0,0.994707426971764,0.9943592793723238,USDe,FRAX,FRAX -> USDe,4
129,99667176369437654000000,99632292857708350821100,Lifi,2025-09-25 05:17:53.036031+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x40D16FC0246aD3160Ccc09B8D0D3A2cD28aE6C2f,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,100000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,99667.17636943766,99632.29285770835,100000.0,0.9966717636943766,0.9963229285770835,crvUSD,GHO,GHO -> crvUSD,4
130,149530642550,149478306825,Lifi,2025-09-25 05:17:54.250305+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,150000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,149530.64255,149478.306825,150000.0,0.9968709503333333,0.9965220455,USDC,USDe,USDe -> USDC,4
131,249270678511,249183433774,Lifi,2025-09-25 05:17:55.526754+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,0xdAC17F958D2ee523a2206206994597C13D831ec7,250000000000000000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249270.678511,249183.433774,250000.0,0.9970827140440001,0.996733735096,USDT,crvUSD,crvUSD -> USDT,4
132,249392178112800670000000,249304890850461189765500,Lifi,2025-09-25 05:17:56.755934+00:00,True,1,gen3,3.5,0x000000000000000000000000000000000000dEaD,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,250000000000,,Bebop,True,20000,POST,https://swaps-pricing.tokemaklabs.com/swap-quote-v2,249392.17811280067,249304.8908504612,250000.0,0.9975687124512027,0.9972195634018448,crvUSD,USDC,USDC -> crvUSD,4
