block_timestamp,vault,name,block,getDestinationSummaryStats_error,NoWeights_in_base_apr,NoWeights_in_fee_apr,NoWeights_in_incentive_apr,NoWeights_in_price_return,NoWeights_in_composite_return,NoWeights_in_safe_total_supply,NoWeights_out_base_apr,NoWeights_out_fee_apr,NoWeights_out_incentive_apr,NoWeights_out_price_return,NoWeights_out_composite_return,NoWeights_out_safe_total_supply
2024-08-23 04:51:59,0xa3956D49106288E5c04E6FBbBad5b68593f0bE3b,Tokemak-Wrapped Ether-Balancer ETHx/wstETH,20589039,,0.01548524387773994,0.00614927482692601,0.1350619728277039,,0.13103471669510613,185.5328870746846,0.01548524387773994,0.00614927482692601,0.1350619728277039,0.00040869820424871867,0.13134124034829264,185.5328870746846
2024-08-23 04:51:59,0xE9D758002676EecCfAc6106c1E31fE04e419c01D,Tokemak-Wrapped Ether-Balancer swETH-WETH Stable Pool,20589039,,0.012847804449920704,0.02024871400072423,0.0,,0.033096518450644936,0.0,0.012847804449920704,0.02024871400072423,0.0,0.0023827786826359147,0.03488360246262187,0.0
2024-08-23 04:51:59,0xA6B62bFdc664Af24DDdfF335A167b867f1d590aF,Tokemak-Wrapped Ether-Balancer osETH/wETH StablePool,20589039,,0.006656119741930614,0.006504615113659174,0.0,,0.012535592700586427,0.0,0.006656119741930614,0.006504615113659174,190.9467230257146,-0.000625142155003361,154.6793812435294,0.0
2024-08-23 04:51:59,0x5817Cc19A51F92a1fc2806C0228b323fa5be72a0,Tokemak-Wrapped Ether-Balancer weETH-WETH Stable Pool,20589039,,0.007720483510243486,0.019274332132819257,0.0,,0.026994815643062744,0.0,0.007720483510243486,0.019274332132819257,0.0,7.9294182457212e-05,0.02705428627990565,0.0
2024-08-22 05:04:23,0x066b5444ad82A0D6fC59e286Ae9fFdbf6E2dDCBD,Tokemak-Wrapped Ether-Maverick Position-WETH-swETH-42,20581939,"<class 'web3.exceptions.ContractCustomError'>('0xbaa6c6e00000000000000000000000000ce176e1b11a8f88a4ba2535de80e81f88592bad', '0xbaa6c6e00000000000000000000000000ce176e1b11a8f88a4ba2535de80e81f88592bad')",,,,,,,,,,,,
2024-08-22 05:04:23,0xD43e6d2a8B983DDEf52eC50eF0E3159542fEF8ed,Tokemak-Wrapped Ether-Curve.fi Factory Pool: stETH-ng,20581939,,0.01963669893615756,0.002917155006365301,0.0,,0.02255385394252286,20963.67752196942,0.01963669893615756,0.002917155006365301,0.00188093190680055,0.00018116482421589867,0.02421328240519323,20963.67752196942
2024-08-22 05:04:23,0x1A73e18B2a677940Cf5d5eb8bC244854Dc07d551,Tokemak-Wrapped Ether-Curve.fi Factory Crypto Pool: cbETH/ETH,20581939,,0.014239061224917983,0.01171846070519844,0.0,,0.02595752193011642,188.82383333447748,0.014239061224917983,0.01171846070519844,3.142907113725556e-05,0.0007971794088676773,0.026580864034388356,188.82383333447748
2024-08-22 05:04:23,0x772C047f317381c8F2DBd7B43E13B704EfFdDD45,Tokemak-Wrapped Ether-osETH/rETH,20581939,,0.028417140228456664,0.027563393862374455,0.0,,0.054777044278432656,0.0,0.028417140228456664,0.027563393862374455,0.0,-0.001203489812398464,0.054777044278432656,0.0
2024-08-22 05:04:23,0x502E4b61c843F26328125566B8000F4368F18360,Tokemak-Wrapped Ether-Maverick Position-wstETH-WETH-110,20581939,"<class 'web3.exceptions.ContractCustomError'>('0xbaa6c6e00000000000000000000000000eb1c92f9f5ec9d817968afddb4b46c564cdedbe', '0xbaa6c6e00000000000000000000000000eb1c92f9f5ec9d817968afddb4b46c564cdedbe')",,,,,,,,,,,,
2024-08-22 05:04:23,0x75FD0d0247fA088852417CD0F1bfa21D1d78aa14,Tokemak-Wrapped Ether-Curve.fi ETH/stETH,20581939,,0.015727954576716954,0.003205895616858707,0.0,,0.018933850193575665,37000.65894496565,0.015727954576716954,0.003205895616858707,0.0,0.00014510341760752665,0.01904267775678131,37000.65894496565
2024-08-22 05:04:23,0xfb1f48a461cCC70081226d8353e45CfBd410dD8F,Tokemak-Wrapped Ether-Balancer rETH Stable Pool,20581939,,0.00648725367667762,0.001661315610159366,0.0,,0.007656027434656284,13365.414460908356,0.00648725367667762,0.001661315610159366,0.052320428819375674,-0.000492541852180702,0.050035574778350585,13365.414460908356
2024-08-22 05:04:23,0x38e73E98d2038FafdC847F13dd9100732383B6F2,Tokemak-Wrapped Ether-Balancer stETH Stable Pool,20581939,,0.007854270939403466,0.008542889292425667,0.0,,0.016397160231829133,0.0,0.007854270939403466,0.008542889292425667,0.0,0.000144924319378448,0.01650585347136297,0.0
2024-08-22 05:04:23,0x8bf50aA240564bC079ffB2a94265e471509c7163,Tokemak-Wrapped Ether-Curve.fi Factory Plain Pool: rETH/wstETH,20581939,,0.027884435767384752,0.000191416739713207,0.0,,0.02727062728401924,72.69663244650553,0.027884435767384752,0.000191416739713207,0.0,-0.000759050580262438,0.02731680192683552,72.69663244650553
2024-08-22 05:04:23,0x2E5A8C3aE475734Ece6443B5E68F7fA63133AF3D,Tokemak-Wrapped Ether-Curve.fi Factory Pool: ETHx-ETH,20581939,,0.016038194190341717,0.02211298830398309,0.05465041864250947,,0.08241802159475747,1033.1385592081022,0.016038194190341717,0.02211298830398309,0.05465041864250947,0.00017396004027983068,0.08254849162496734,1033.1385592081022
2024-08-22 05:04:23,0x1568528A93393B8dfc708f3FD0537C549290AC73,Tokemak-Wrapped Ether-weETH/WETH-ng,20581939,,0.016038194190341717,0.02211298830398309,0.0,,0.03815118249432481,56.16827014731242,0.016038194190341717,0.02211298830398309,0.0,0.00017396004027983068,0.03828165252453468,56.16827014731242
2024-08-22 05:04:23,0x37e565f997c2b16d2542E906672E9c6281e77954,Tokemak-Wrapped Ether-Balancer rsETH / ETHx,20581939,,0.01608575134600377,0.006467763701325957,0.04122145486675992,,0.05594289348940525,395.84107220481764,0.01608575134600377,0.006467763701325957,0.051341080712502894,0.0015730690095686894,0.06531959218163359,395.84107220481764
2024-08-22 05:04:23,0x0b08E02644745e26963c95935A1da19d8D927b97,Tokemak-Wrapped Ether-Balancer rsETH-WETH Stable Pool,20581939,,0.011752893408832288,0.014396673823507032,0.0,,0.02614956723233932,0.0,0.011752893408832288,0.014396673823507032,0.0,0.0014785316986429492,0.027258466006321532,0.0
2024-08-22 05:04:23,0xF35fbb601e7de870029691f1872D67A8fC866B15,Tokemak-Wrapped Ether-Balancer wstETH-WETH Stable Pool,20581939,,0.010382795933712162,0.01768836283454667,0.0,,0.02807115876825883,3115.7220806113255,0.010382795933712162,0.01768836283454667,0.03477860418438358,0.00019157979722721867,0.05638551300552994,3115.7220806113255
2024-08-22 05:04:23,0xA6B62bFdc664Af24DDdfF335A167b867f1d590aF,Tokemak-Wrapped Ether-Balancer osETH/wETH StablePool,20581939,,0.006419891769772841,0.006201221840619882,0.0,,0.012024949241533687,6064.348903136902,0.006419891769772841,0.006201221840619882,0.03128088746689016,-0.000596164368859034,0.03736246808971471,6064.348903136902
2024-08-22 05:04:23,0x9F4d181F42c06949E4A256EEB4AeFa841371F624,Tokemak-Wrapped Ether-Curve.fi Factory Crypto Pool: ETHx-wstETH,20581939,,0.030933623764124826,0.001663113364113206,0.0,,0.03259673712823804,0.0,0.030933623764124826,0.001663113364113206,0.0,0.000310528776672944,0.032829633710742746,0.0
2024-08-22 05:04:23,0x8C598Be7D29ca09d847275356E1184F166B96931,Tokemak-Wrapped Ether-Gyroscope ECLP wstETH/cbETH,20581939,,0.014507602965589787,0.009276071256473848,0.037582693218426604,,0.054225655728989186,415.29791691772874,0.014507602965589787,0.009276071256473848,0.041729703281429865,0.0014502382953166975,0.05867241260150934,415.29791691772874
2024-08-22 05:04:23,0x8A580F95bF9478C9EC9166E70F5bf2d489C15d8f,Tokemak-Wrapped Ether-Balancer weETH/ezETH/rswETH,20581939,,0.01591693180899321,0.012620775587580365,0.0,,0.028537707396573575,1605.8644753499393,0.01591693180899321,0.012620775587580365,0.037390800275353485,0.0014007418890266505,0.059874812036379885,1605.8644753499393
2024-08-22 05:04:23,0x2B7612998d9c979b125d3A4F4Bb2aF88a80f0C0f,Tokemak-Wrapped Ether-Balancer rsETH-WETH Stable Pool,20581939,,0.011752893408832288,0.014396673823507032,3.6625893105555554e-08,,0.026149596899312736,540.175297554294,0.011752893408832288,0.014396673823507032,3.6625893105555554e-08,0.0014785316986429492,0.027258495673294945,540.175297554294
2024-08-22 05:04:23,0xa3956D49106288E5c04E6FBbBad5b68593f0bE3b,Tokemak-Wrapped Ether-Balancer ETHx/wstETH,20581939,,0.015490048117852736,0.006832527585473345,0.08193849365493826,,0.08869275556382607,185.5328870746846,0.015490048117852736,0.006832527585473345,0.10955653639184287,0.0003074368058465453,0.11129394778510371,185.5328870746846
2024-08-22 05:04:23,0x1E02da6E4DFc4875E372104E5e79d54632F52cB3,Tokemak-Wrapped Ether-Balancer ezETH-WETH Stable Pool,20581939,,0.009543530918748308,0.011879624608923792,0.0,,0.0214231555276721,4394.259034899423,0.009543530918748308,0.011879624608923792,0.050709103391410076,0.0012263175461373333,0.06341726743431726,4394.259034899423
2024-08-22 05:04:23,0x9CA9B5dB35e5a48f2B147DaBB8e9848475094669,Tokemak-Wrapped Ether-Gyroscope ECLP wstETH/wETH,20581939,,0.012822801806430906,0.01002215218418574,0.019419609156792108,,0.03857483740761826,496.861269329857,0.012822801806430906,0.01002215218418574,0.019419609156792108,0.00023660195053863068,0.038752288870522233,496.861269329857
2024-08-22 05:04:23,0xe3018Ee1e54F2CEb7F363Aa837F905ca509bAB1C,Tokemak-Wrapped Ether-wETH/rETH,20581939,,0.01199093798276608,0.013332491044815356,0.08920752719582443,,0.09712632273767877,77.9528998413586,0.01199093798276608,0.013332491044815356,0.08920752719582443,-0.000455203318520469,0.09712632273767877,77.9528998413586
2024-08-22 05:04:23,0xE9D758002676EecCfAc6106c1E31fE04e419c01D,Tokemak-Wrapped Ether-Balancer swETH-WETH Stable Pool,20581939,,0.012105873305280856,0.020070341702003048,0.0,,0.032176215007283904,0.0,0.012105873305280856,0.020070341702003048,0.0,0.0010971161103932347,0.032999052090078834,0.0
2024-08-22 05:04:23,0x5817Cc19A51F92a1fc2806C0228b323fa5be72a0,Tokemak-Wrapped Ether-Balancer weETH-WETH Stable Pool,20581939,,0.007939225725575209,0.021330474007371186,0.0,,0.02926969973294639,0.0,0.007939225725575209,0.021330474007371186,0.0,0.00019315322726513068,0.02941456465339524,0.0
2024-08-22 05:04:23,0x0D883F9600857a28CfBccb16b10095EAcF8055af,Tokemak-Wrapped Ether-Balancer weETH/rETH StablePool,20581939,,0.014107578725045238,0.006336749913748996,0.03652221349144768,,0.049676310537726406,2129.4236718149155,0.014107578725045238,0.006336749913748996,0.039716938035649574,-0.000177951305352359,0.052437097142318034,2129.4236718149155
2024-08-22 05:04:23,0xb2f0d11Ce7D12CdA959775A1D9a608eA21123c9A,Tokemak-Wrapped Ether-wETH/rETH,20581939,,0.01199093798276608,0.013332491044815356,0.08920752719582443,,0.09712632273767877,77.9528998413586,0.01199093798276608,0.013332491044815356,0.08920752719582443,-0.000455203318520469,0.09712632273767877,77.9528998413586
2024-08-21 05:15:11,0x772C047f317381c8F2DBd7B43E13B704EfFdDD45,Tokemak-Wrapped Ether-osETH/rETH,20574839,,0.02841686690644423,0.02764900770349368,0.0,,0.05459470053201093,0.0,0.02841686690644423,0.02764900770349368,0.0,-0.001471174077926976,0.05459470053201093,0.0
2024-08-21 05:15:11,0x2E5A8C3aE475734Ece6443B5E68F7fA63133AF3D,Tokemak-Wrapped Ether-Curve.fi Factory Pool: ETHx-ETH,20574839,,0.0201499928704865,0.024569987004425656,0.05342167644554527,,0.08799153779580382,1033.1385592081022,0.0201499928704865,0.024569987004425656,0.05342167644554527,0.0006972643339502974,0.08851448604626655,1033.1385592081022
2024-08-21 05:15:11,0x0b08E02644745e26963c95935A1da19d8D927b97,Tokemak-Wrapped Ether-Balancer rsETH-WETH Stable Pool,20574839,,0.012177224562394819,0.015353885115804943,0.0,,0.02753110967819976,0.0,0.012177224562394819,0.015353885115804943,0.0,0.0017300948645593292,0.02882868082661926,0.0
2024-08-21 05:15:11,0x37e565f997c2b16d2542E906672E9c6281e77954,Tokemak-Wrapped Ether-Balancer rsETH / ETHx,20574839,,0.01608503288758027,0.006327713723665127,0.0,,0.022412746611245392,395.84107220481764,0.01608503288758027,0.006327713723665127,0.060768942904423556,0.001969215383002696,0.0731125019010805,395.84107220481764
2024-08-21 05:15:11,0xfb1f48a461cCC70081226d8353e45CfBd410dD8F,Tokemak-Wrapped Ether-Balancer rETH Stable Pool,20574839,,0.006560317104222039,0.001790050608325789,0.0344872139058415,,0.035570675784940047,13365.414460908356,0.006560317104222039,0.001790050608325789,0.05247172158144394,-0.000714335191339394,0.05013812700217802,13365.414460908356
2024-08-21 05:15:11,0x38e73E98d2038FafdC847F13dd9100732383B6F2,Tokemak-Wrapped Ether-Balancer stETH Stable Pool,20574839,,0.00785726653071477,0.008674719005664223,0.0,,0.016531985536378992,0.0,0.00785726653071477,0.008674719005664223,0.0,0.00029819958703233737,0.01675563522665325,0.0
2024-08-21 05:15:11,0x502E4b61c843F26328125566B8000F4368F18360,Tokemak-Wrapped Ether-Maverick Position-wstETH-WETH-110,20574839,"<class 'web3.exceptions.ContractCustomError'>('0xbaa6c6e00000000000000000000000000eb1c92f9f5ec9d817968afddb4b46c564cdedbe', '0xbaa6c6e00000000000000000000000000eb1c92f9f5ec9d817968afddb4b46c564cdedbe')",,,,,,,,,,,,
2024-08-21 05:15:11,0x75FD0d0247fA088852417CD0F1bfa21D1d78aa14,Tokemak-Wrapped Ether-Curve.fi ETH/stETH,20574839,,0.01608426570401691,0.002946670493044872,0.0,,0.019030936197061785,37000.65894496565,0.01608426570401691,0.002946670493044872,0.0,0.000305215647955112,0.01925984793302812,37000.65894496565
