,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,projected_swap_cost,projected_net_gain,projected_gross_gain,projected_slippage,valid,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days
10,10,0x2C7120dCCF1c14A37A26A4955475d45d34a3d7E7,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,24162307,39.68659519795197,rebalance_plan_1767541811_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,,,Instadapp ETH v2,autoETH,tokemak,fluid,0xA0D3707c569ff8C87FA923d3823eC5D81c98Be78,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,rebalance_plan_1767541811_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,2026-01-04 15:50:11+00:00,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,1.0,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,FromIdle,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2C7120dCCF1c14A37A26A4955475d45d34a3d7E7,0xA0D3707c569ff8C87FA923d3823eC5D81c98Be78,autoETH -> iETHv2,39.68659519795197,39.68659519795197,33.113786631113946,39.596647507100165,,,,0.05221801220985011,0.05221801220985011,0.05221801220985011,14.0,1.0,0.0,0.0899476908518082,0.03422796372043931,0.12417565457224752,0.22664501805498788,False,0.0,0.0,,,,,,,
11,11,0x2C7120dCCF1c14A37A26A4955475d45d34a3d7E7,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,24154826,52.91060557391955,rebalance_plan_1767451748_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,,,Instadapp ETH v2,autoETH,tokemak,fluid,0xA0D3707c569ff8C87FA923d3823eC5D81c98Be78,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,rebalance_plan_1767451748_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,2026-01-03 14:49:08+00:00,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,1.0,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,FromIdle,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2C7120dCCF1c14A37A26A4955475d45d34a3d7E7,0xA0D3707c569ff8C87FA923d3823eC5D81c98Be78,autoETH -> iETHv2,52.91060557391955,52.91060557391955,44.15343016623339,52.873304991631,,,,0.05221801220985011,0.05221801220985011,0.05221801220985011,14.0,1.0,0.0,0.037300582288544604,0.0457100515589331,0.0830106338474777,0.07049736415591251,False,0.0,0.0,,,,,,,
12,12,0x2C7120dCCF1c14A37A26A4955475d45d34a3d7E7,0x2E0E2AB6505A1182367DFB1e3c66648bF3EEA020,24149797,241.3340725572171,,,,Instadapp ETH v2,pxETH/stETH,curve,fluid,0xA0D3707c569ff8C87FA923d3823eC5D81c98Be78,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,
13,13,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x5b39015f01A7b68093889678ee4e566959872A4A,23736153,0.03409939797341879,rebalance_plan_1762382603_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,,,autoETH,wstETH-rETH-sfrxETH-BPT,balancer,tokemak,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0x42ED016F826165C2e5976fe5bC3df540C5aD0Af7,rebalance_plan_1762382603_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,2025-11-05 22:43:23+00:00,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,1.0,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,ToIdle,0x5b39015f01A7b68093889678ee4e566959872A4A,0x42ED016F826165C2e5976fe5bC3df540C5aD0Af7,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,wstETH-rETH-sfrxETH-BPT -> autoETH,390.9809778929186,0.034099911067979057,0.03396313578496731,0.03399032804740523,,110.26909046273093,,,,-110.26909046273093,,0.0,,0.0001095830205738238,0.0,0.0,0.3213586696908599,True,-1.0,-0.999999999100439,0.0,0.0,23736153.0,23950653.0,24165153.0,2025-12-06 01:43:47+00:00,2026-01-05 01:23:23+00:00
14,14,0x2E0E2AB6505A1182367DFB1e3c66648bF3EEA020,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,23627707,100.02019306407277,rebalance_plan_1761071105_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,,,pxETH/stETH,pxETH/stETH,curve,curve,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,rebalance_plan_1761071105_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,2025-10-21 18:25:05+00:00,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,1.0,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,SameUnderlyingLPToken,0xe4433D00Cf48BFE0C672d9949F2cd2c008bffC04,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,0x2E0E2AB6505A1182367DFB1e3c66648bF3EEA020,0x6951bDC4734b9f7F3E1B74afeBC670c736A0EDB6,pxsteth -> pxsteth,99.29366689226295,100.0202045849085,99.29366689226295,100.0202045849085,,,,0.004944611234575765,0.004944611234575765,0.004944611234575765,,1.0,0.0,0.0,0.0,0.0,0.0,True,0.006648141059466317,0.0075807978802577836,0.006648141059466317,0.0075807978802577836,23627707.0,23842207.0,24056707.0,2025-11-20 19:03:11+00:00,2025-12-20 22:10:47+00:00
15,15,0x5b39015f01A7b68093889678ee4e566959872A4A,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,23591561,31.851802515477583,rebalance_plan_1760633760_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,,,wstETH-rETH-sfrxETH-BPT,autoETH,tokemak,balancer,0x42ED016F826165C2e5976fe5bC3df540C5aD0Af7,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,rebalance_plan_1760633760_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,2025-10-16 16:56:00+00:00,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,1.0,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,FromIdle,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5b39015f01A7b68093889678ee4e566959872A4A,0x42ED016F826165C2e5976fe5bC3df540C5aD0Af7,autoETH -> wstETH-rETH-sfrxETH-BPT,31.851802515477583,31.851802515477583,30.6222312890543,31.83393514681897,,,,0.05203992406559425,0.0507544124800577,0.0507544124800577,22.0,7.0,0.0,0.017867368658613714,0.051784436386077326,0.06965180504469104,0.05609531407188499,True,0.0,0.0,-1.0,-1.0,23591561.0,23806061.0,24020561.0,2025-11-15 17:24:35+00:00,2025-12-15 21:03:11+00:00
16,16,0x1Ea622fa030e4a78F4CC2f305dd3c08DA3F08573,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,23554628,51.705411935465825,rebalance_plan_1760187361_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,,,Curve.fi Factory Pool: ETHx-ETH,autoETH,tokemak,curve,0x59Ab5a5b5d617E478a2479B0cAD80DA7e2831492,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,rebalance_plan_1760187361_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,2025-10-11 12:56:01+00:00,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,1.0,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,FromIdle,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1Ea622fa030e4a78F4CC2f305dd3c08DA3F08573,0x59Ab5a5b5d617E478a2479B0cAD80DA7e2831492,autoETH -> ethx-f,51.705411935465825,51.705411935465825,49.225641744860496,51.68060420516928,,,,0.037693032872034106,0.037198578796158885,0.037198578796158885,22.0,1.0,0.0,0.02480773029654415,0.06702261438454869,0.09183034468109284,0.047978982021276595,True,0.0,0.0,0.01717971670955243,0.01780855285840821,23554628.0,23769128.0,23983628.0,2025-11-10 13:21:35+00:00,2025-12-10 16:54:23+00:00
17,17,0x1Ea622fa030e4a78F4CC2f305dd3c08DA3F08573,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,23551048,27.848571227066934,rebalance_plan_1760144160_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,,,Curve.fi Factory Pool: ETHx-ETH,autoETH,tokemak,curve,0x59Ab5a5b5d617E478a2479B0cAD80DA7e2831492,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,rebalance_plan_1760144160_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,2025-10-11 00:56:00+00:00,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,1.0,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,FromIdle,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x1Ea622fa030e4a78F4CC2f305dd3c08DA3F08573,0x59Ab5a5b5d617E478a2479B0cAD80DA7e2831492,autoETH -> ethx-f,27.848571227066934,27.848571227066934,26.51386866636383,27.83964991657861,,,,0.039433278446540876,0.039131856396373545,0.039131856396373545,22.0,2.0,0.0,0.00892131048832212,0.03963103856092042,0.04855234904924254,0.03203507431523528,True,0.0,0.0,0.01737726123759109,0.018157742898618157,23551048.0,23765548.0,23980048.0,2025-11-10 01:22:23+00:00,2025-12-10 04:48:59+00:00
18,18,0x5b39015f01A7b68093889678ee4e566959872A4A,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,23548078,37.31558311432949,rebalance_plan_1760108160_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,,,wstETH-rETH-sfrxETH-BPT,autoETH,tokemak,balancer,0x42ED016F826165C2e5976fe5bC3df540C5aD0Af7,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,rebalance_plan_1760108160_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,2025-10-10 14:56:00+00:00,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,1.0,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,FromIdle,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5b39015f01A7b68093889678ee4e566959872A4A,0x42ED016F826165C2e5976fe5bC3df540C5aD0Af7,autoETH -> wstETH-rETH-sfrxETH-BPT,37.31558311432949,37.31558311432949,35.81195146392394,37.29459075659095,,,,0.05465441132454406,0.053002996428569676,0.053002996428569676,22.0,7.0,0.0,0.020992357738542466,0.07306488820753837,0.09405724594608084,0.05625627683272415,True,0.0,0.0,-1.0,-1.0,23548078.0,23762578.0,23977078.0,2025-11-09 15:24:59+00:00,2025-12-09 18:43:47+00:00
19,19,0x5b39015f01A7b68093889678ee4e566959872A4A,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,23540920,51.10178065170516,rebalance_plan_1760021760_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,,,wstETH-rETH-sfrxETH-BPT,autoETH,tokemak,balancer,0x42ED016F826165C2e5976fe5bC3df540C5aD0Af7,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,rebalance_plan_1760021760_0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56.json,2025-10-09 14:56:00+00:00,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,1.0,0x952D7a7eB2e0804d37d9244BE8e47341356d2f5D,FromIdle,0x0A2b94F6871c1D7A32Fe58E1ab5e6deA2f114E56,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5b39015f01A7b68093889678ee4e566959872A4A,0x42ED016F826165C2e5976fe5bC3df540C5aD0Af7,autoETH -> wstETH-rETH-sfrxETH-BPT,51.10178065170516,51.10178065170516,49.05165336823438,51.05920178529817,,,,0.05721186773491121,0.05469137432695371,0.05469137432695371,22.0,7.0,0.0,0.04257886640699127,0.09655829872940902,0.1391371651364003,0.08332168833253856,True,0.0,0.0,-1.0,-1.0,23540920.0,23755420.0,23969920.0,2025-11-08 15:25:59+00:00,2025-12-08 18:37:47+00:00
