,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,valid,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days
10,10,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x7876F91BB22148345b3De16af9448081E9853830,24388206,49993.543763659356,rebalance_plan_1770264941_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.041439283086542114,0.027711184590504576,Balancer Aave GHO/USDT/USDC,Fluid USD Coin,fluid,balancerV3,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,rebalance_plan_1770264941_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,2026-02-05 04:15:41+00:00,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,1.0,0xD02b50CFc6c2903bF13638B28D081ad11515B6f9,Pool2Pool,0x7876F91BB22148345b3De16af9448081E9853830,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,fUSDC -> Aave GHO/USDT/USDC,42197.618197,49993.543764,48154.92421426384,49984.540295,,0.04971928308654212,,0.07207815253302319,0.0720110911135397,0.022291808026997588,15.0,3.0,0.0,False,,,,,,,,,
11,11,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x7876F91BB22148345b3De16af9448081E9853830,24386407,299978.9837947093,rebalance_plan_1770243343_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.03657830889196691,0.0275583263971073,Balancer Aave GHO/USDT/USDC,Fluid USD Coin,fluid,balancerV3,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,rebalance_plan_1770243343_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,2026-02-04 22:15:43+00:00,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,1.0,0xD02b50CFc6c2903bF13638B28D081ad11515B6f9,Pool2Pool,0x7876F91BB22148345b3De16af9448081E9853830,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,fUSDC -> Aave GHO/USDT/USDC,253207.29237,299978.983794,289042.3664108845,300023.847578,,0.04494830889196691,,0.07252143196238471,0.07211156594214886,0.027163257050181952,15.0,2.0,0.0,False,,,,,,,,,
12,12,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x7876F91BB22148345b3De16af9448081E9853830,24385818,299917.7237403289,rebalance_plan_1770236143_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.03647488802809541,0.027602768225306912,Balancer Aave GHO/USDT/USDC,Fluid USD Coin,fluid,balancerV3,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,rebalance_plan_1770236143_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,2026-02-04 20:15:43+00:00,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,1.0,0xD02b50CFc6c2903bF13638B28D081ad11515B6f9,Pool2Pool,0x7876F91BB22148345b3De16af9448081E9853830,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,fUSDC -> Aave GHO/USDT/USDC,253157.720635,299917.72374,288923.8411056869,299895.944423,,0.045114888028095414,,0.07318844459814618,0.07276828948178155,0.02765340145368613,15.0,2.0,0.0,False,,,,,,,,,
13,13,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x7876F91BB22148345b3De16af9448081E9853830,24385228,299972.4005438856,rebalance_plan_1770228943_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,0.03594126045141728,0.027509131340736577,Balancer Aave GHO/USDT/USDC,Fluid USD Coin,fluid,balancerV3,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,rebalance_plan_1770228943_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,2026-02-04 18:15:43+00:00,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,1.0,0xD02b50CFc6c2903bF13638B28D081ad11515B6f9,Pool2Pool,0x7876F91BB22148345b3De16af9448081E9853830,0x9Fb7b4477576Fe5B32be4C1843aFB1e55F251B33,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,fUSDC -> Aave GHO/USDT/USDC,253206.010097,299972.400544,288992.2785281567,299965.171433,,0.044311260451417284,,0.07340934134568808,0.07298224832171768,0.028670987870300396,15.0,3.0,0.0,False,,,,,,,,,
14,14,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,24384040,29454.768,rebalance_plan_1770214543_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,,0.027597465219064185,Balancer Aave GHO/USDT/USDC,autoUSD,tokemak,balancerV3,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,rebalance_plan_1770214543_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,2026-02-04 14:15:43+00:00,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,1.0,0xD02b50CFc6c2903bF13638B28D081ad11515B6f9,FromIdle,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,autoUSD -> Aave GHO/USDT/USDC,29454.768,29454.768,28367.20830049061,29443.754417,,,,0.07348296854345443,0.07344087504728745,0.07344087504728745,15.0,3.0,0.0,False,0.0,0.0,,,,,,,
15,15,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,24382245,150000.0,rebalance_plan_1770192943_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,,0.027755227258878065,Balancer Aave GHO/USDT/USDC,autoUSD,tokemak,balancerV3,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,rebalance_plan_1770192943_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,2026-02-04 08:15:43+00:00,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,1.0,0xD02b50CFc6c2903bF13638B28D081ad11515B6f9,FromIdle,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,autoUSD -> Aave GHO/USDT/USDC,150000.0,150000.0,144437.65987513526,149975.212884,,,,0.07382507314600262,0.0736105818580672,0.0736105818580672,15.0,3.0,0.0,False,0.0,0.0,,,,,,,
16,16,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,24381644,150000.0,rebalance_plan_1770185743_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,,0.02787107190468973,Balancer Aave GHO/USDT/USDC,autoUSD,tokemak,balancerV3,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,rebalance_plan_1770185743_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,2026-02-04 06:15:43+00:00,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,1.0,0xD02b50CFc6c2903bF13638B28D081ad11515B6f9,FromIdle,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,autoUSD -> Aave GHO/USDT/USDC,150000.0,150000.0,144440.32656452715,149968.408289,,,,0.0741649441578295,0.07394841783181776,0.07394841783181776,15.0,2.0,0.0,False,0.0,0.0,,,,,,,
17,17,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,24381051,150000.0,rebalance_plan_1770178542_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,,0.027922980596490427,Balancer Aave GHO/USDT/USDC,autoUSD,tokemak,balancerV3,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,rebalance_plan_1770178542_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,2026-02-04 04:15:42+00:00,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,1.0,0xD02b50CFc6c2903bF13638B28D081ad11515B6f9,FromIdle,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,autoUSD -> Aave GHO/USDT/USDC,150000.0,150000.0,144446.33626184292,149974.035227,,,,0.07447307782335899,0.07425431942741002,0.07425431942741002,15.0,2.0,0.0,False,0.0,0.0,,,,,,,
18,18,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,24379258,188055.18175,rebalance_plan_1770156943_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,,0.02816278408219188,Balancer Aave GHO/USDT/USDC,autoUSD,tokemak,balancerV3,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,rebalance_plan_1770156943_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,2026-02-03 22:15:43+00:00,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,1.0,0xD02b50CFc6c2903bF13638B28D081ad11515B6f9,FromIdle,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,autoUSD -> Aave GHO/USDT/USDC,188055.18175,188055.18175,181086.24981992916,188005.698125,,,,0.07410897635587899,0.07384207609864574,0.07384207609864574,15.0,2.0,0.0,False,0.0,0.0,,,,,,,
19,19,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,24378666,249994.830249,rebalance_plan_1770149743_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,,0.0282805853423407,Balancer Aave GHO/USDT/USDC,autoUSD,tokemak,balancerV3,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,rebalance_plan_1770149743_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json,2026-02-03 20:15:43+00:00,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,1.0,0xD02b50CFc6c2903bF13638B28D081ad11515B6f9,FromIdle,0xa7569A44f348d3D70d8ad5889e50F78E33d80D35,0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,0x366C094C5563CD12AF27b9AfFF2200B0E0D056E0,0x85B2b559bC2D21104C4DEFdd6EFcA8A20343361D,autoUSD -> Aave GHO/USDT/USDC,249994.830249,249994.830249,240718.0750787494,249914.35168,,,,0.07455264201747089,0.07419232262814511,0.07419232262814511,15.0,2.0,0.0,False,0.0,0.0,,,,,,,
