,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days,valid
148,148,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21531124,10.116011594428208,rebalance_plan_1735752614_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,0.030988217222144662,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1735752614_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2025-01-01 17:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,10.116011594428208,10.116011594428208,9.894568513911794,10.114580220131801,,,,0.08379247778400652,0.08343827483098573,0.08343827483098573,40.0,6.0,0.0,0.0,0.0,0.02412191397193264,0.025644204724413644,21531124,21745624,21960124,2025-01-31 16:12:59+00:00,2025-03-02 15:36:23+00:00,True
149,149,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21525747,13.607787096830528,rebalance_plan_1735687814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,0.03154501870752434,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1735687814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-31 23:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,13.607787096830528,13.607787096830528,13.311028261157182,13.604414018571072,,,,0.07963730977171536,0.07919792782006711,0.07919792782006711,40.0,6.0,0.0,0.0,0.0,0.024078359724978293,0.025605953433909034,21525747,21740247,21954747,2025-01-30 22:10:35+00:00,2025-03-01 21:36:35+00:00,True
150,150,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21521278,17.97155969464189,rebalance_plan_1735633814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,0.03184035125278863,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1735633814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-31 08:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,17.97155969464189,17.97155969464189,17.583569466941167,17.959487189472615,,,,0.08001370765100424,0.07942550295771011,0.07942550295771011,40.0,6.0,0.0,0.0,0.0,0.024253164273783767,0.02564069332366592,21521278,21735778,21950278,2025-01-30 07:11:35+00:00,2025-03-01 06:38:47+00:00,True
151,151,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21516799,23.82636703064627,rebalance_plan_1735579814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,0.030710510182889457,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1735579814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-30 17:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,23.82636703064627,23.82636703064627,23.316463658597716,23.819335190782418,,,,0.0796172766065474,0.07881523223760224,0.07881523223760224,40.0,6.0,0.0,0.0,0.0,0.023665686811523035,0.025479879328071275,21516799,21731299,21945799,2025-01-29 16:12:11+00:00,2025-02-28 15:40:35+00:00,True
152,152,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21512325,31.78886519840152,rebalance_plan_1735525814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,0.030329456617063967,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1735525814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-30 02:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,31.78886519840152,31.78886519840152,31.110304922308874,31.771604583404596,,,,0.08050085750946703,0.07938519391958593,0.07938519391958593,40.0,6.0,0.0,0.0,0.0,0.024820051234078155,0.025970663502528968,21512325,21726825,21941325,2025-01-29 01:13:11+00:00,2025-02-28 00:41:35+00:00,True
153,153,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21507843,42.293358577513736,rebalance_plan_1735471814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,0.03147353730837432,Balancer rsETH-WETH Stable Pool,balETH,tokemak,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1735471814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-29 11:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,balETH -> rsETH / WETH,42.293358577513736,42.293358577513736,41.396365357342994,42.28106901611825,,,,0.08313474742561695,0.08157124308112396,0.08157124308112396,40.0,6.0,0.0,0.0,0.0,0.024836476052886303,0.025985946991489817,21507843,21722343,21936843,2025-01-28 10:11:35+00:00,2025-02-27 09:41:59+00:00,True
154,154,0xC9b5D82652a1C8214b0971A004983d0EEeDD751C,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21503365,50.0,rebalance_plan_1735417814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,0.02863344499628516,Balancer weETH/ezETH/rswETH,balETH,tokemak,balancer,0x848a5564158d84b8A8fb68ab5D004Fae11619A54,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1735417814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-28 20:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xC9b5D82652a1C8214b0971A004983d0EEeDD751C,0x848a5564158d84b8A8fb68ab5D004Fae11619A54,balETH -> weETH/ezETH/rswETH,50.0,50.0,48.949794446044,49.972432562429816,,,,0.09341677978062525,0.08817117036894663,0.08817117036894663,40.0,6.0,0.0,0.0,0.0,0.024151285734615335,0.026772792196482875,21503365,21717865,21932365,2025-01-27 19:11:35+00:00,2025-02-26 18:41:47+00:00,True
155,155,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21498891,49.998359839692796,rebalance_plan_1735363814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,0.002008313484372859,0.03255542714938443,Balancer rsETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1735363814_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-28 05:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,pxETH/wETH -> rsETH / WETH,49.97041061046956,49.99836318184242,48.953026672725244,49.99085095336405,,0.06811353940694337,,0.0777592290974392,0.07608286900336887,0.007969329596425503,40.0,4.0,0.0,0.00070084494390521,0.0023201306521138942,0.024873869179016017,0.025901349872342827,21498891,21713391,21927891,2025-01-27 04:12:35+00:00,2025-02-26 03:42:59+00:00,True
156,156,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21493511,49.999228561981994,rebalance_plan_1735299014_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,0.002000086036429191,0.03183055508483929,Balancer rsETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1735299014_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-27 11:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,pxETH/wETH -> rsETH / WETH,49.96923888598369,49.999231241591474,48.95170841357886,49.98576245005208,,0.06697256515936711,,0.08508552334873587,0.08278219538293495,0.015809630223567836,40.0,3.0,0.0,0.0007024989037760498,0.0023120668855816096,0.025057674797576812,0.02599549507034493,21493511,21708011,21922511,2025-01-26 10:11:35+00:00,2025-02-25 09:41:47+00:00,True
157,157,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21489043,25.645348213626715,rebalance_plan_1735245014_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,0.033449568712607715,Balancer ezETH-WETH Stable Pool,balETH,tokemak,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1735245014_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-26 20:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,balETH -> ezETH-WETH-BPT,25.645348213626715,25.645348213626715,25.14964786126763,25.62294975141622,,,,0.07724420194417501,0.07690865359984683,0.07690865359984683,40.0,6.0,0.0,0.0,0.0,0.026311769325519707,0.02592294877627843,21489043,21703543,21918043,2025-01-25 19:14:11+00:00,2025-02-24 18:42:59+00:00,True
158,158,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,21484565,50.0,rebalance_plan_1735191014_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,,0.03256743858118209,Balancer ezETH-WETH Stable Pool,balETH,tokemak,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,rebalance_plan_1735191014_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-26 05:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,FromIdle,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,balETH -> ezETH-WETH-BPT,50.0,50.0,49.02126081940758,49.99259546384069,,,,0.08035418494454977,0.07961178363671463,0.07961178363671463,40.0,6.0,0.0,0.0,0.0,0.026870540919842645,0.026045909198691763,21484565,21699065,21913565,2025-01-25 04:13:47+00:00,2025-02-24 03:40:59+00:00,True
159,159,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21468475,49.9989650010651,rebalance_plan_1734996614_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,0.0022358332417237448,0.028549030504273126,Balancer ezETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1734996614_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-23 23:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,pxETH/wETH -> ezETH-WETH-BPT,49.97652552288451,49.99896945393134,49.025841651094304,49.96310868427767,,0.06740347466690084,,0.07640616323877106,0.07564756805687921,0.008244093389978363,40.0,3.0,0.0,0.0006963598092966095,0.0023093597022467716,0.026826233216549422,0.025354375931511797,21468475,21682975,21897475,2025-01-22 22:20:35+00:00,2025-02-21 21:43:11+00:00,True
160,160,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21461330,49.999655763164135,rebalance_plan_1734910214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,0.0020659279994734714,0.03129553137523974,Balancer ezETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1734910214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-22 23:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,pxETH/wETH -> ezETH-WETH-BPT,49.97616831333387,49.99965953382663,49.0192341285121,49.97513905361231,,0.0645665528694289,,0.07997330796330075,0.07919064839475114,0.014624095525322234,40.0,2.0,0.0,0.0006750838978888396,0.001623585711542086,0.027019072151891255,0.024923336108575667,21461330,21675830,21890330,2025-01-21 22:24:23+00:00,2025-02-20 21:45:35+00:00,True
161,161,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21456863,49.99944510236927,rebalance_plan_1734856214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,0.0019199734108404087,0.032120280874046614,Balancer ezETH-WETH Stable Pool,Balancer pxETH/wETH StablePool,balancer,balancer,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1734856214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-22 08:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0x2f2CC1bf461413014741dD68481dB4a3686DAC3D,0x596192bB6e41802428Ac943D2f1476C1Af25CC0E,pxETH/wETH -> ezETH-WETH-BPT,49.96775588399763,49.9994493023565,49.02553008851594,49.98295313803436,,0.06157390962370417,,0.07602647957636638,0.07538524827821207,0.013811338654507899,40.0,4.0,0.0,0.0007296269217118567,0.0016534414475342096,0.02631125810257906,0.025024518057882972,21456863,21671363,21885863,2025-01-21 07:26:35+00:00,2025-02-20 06:44:59+00:00,True
162,162,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21452395,49.99834387523775,rebalance_plan_1734802214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,0.0018613770500888263,0.02339029196530565,Balancer ETHx/wstETH,Balancer pxETH/wETH StablePool,balancer,balancer,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1734802214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-21 17:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,pxETH/wETH -> ETHx/wstETH,49.964590820338984,49.998347592863766,49.157752684571896,49.98315561032535,,0.061883574140622614,,0.0796564810588534,0.07200106795444672,0.010117493813824104,40.0,4.0,0.0,0.0007365546870041761,0.0016582465898404841,0.02095058273549877,0.02218975790678024,21452395,21666895,21881395,2025-01-20 16:27:35+00:00,2025-02-19 15:45:35+00:00,True
163,163,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21447928,50.00719435678065,rebalance_plan_1734748214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,0.0017532604261426069,0.01913098400538559,Balancer weETH/rETH StablePool,Balancer pxETH/wETH StablePool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1734748214_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-21 02:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,pxETH/wETH -> weETH/rETH,49.96776144123146,50.00719862573805,48.89076259779399,49.96577913262068,,0.06262046704577437,,0.07693803540902427,0.07551108228971942,0.012890615243945053,40.0,4.0,0.0,0.0007404622402689132,0.0016569079994990243,0.014381710024439442,0.01505831137175706,21447928,21662428,21876928,2025-01-20 01:30:59+00:00,2025-02-19 00:46:23+00:00,True
164,164,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21442556,49.99995561675272,rebalance_plan_1734683414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,0.0017346132960212104,0.018691826694206985,Balancer weETH/rETH StablePool,Balancer pxETH/wETH StablePool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1734683414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-20 08:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,pxETH/wETH -> weETH/rETH,49.96101319360896,49.99995847931974,48.90983396575464,50.014004304616265,,0.063577741930034,,0.077890660601443,0.07644050393781103,0.012862762007777029,40.0,4.0,0.0,0.0005935314346341425,0.0016635153350252896,0.01407694996855291,0.015041469174157163,21442556,21657056,21871556,2025-01-19 07:31:11+00:00,2025-02-18 06:45:47+00:00,True
165,165,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,21438076,50.00052761789711,rebalance_plan_1734629414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,0.0017401151559561928,0.01889796941152784,Balancer weETH/rETH StablePool,Balancer pxETH/wETH StablePool,balancer,balancer,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x88794C65550DeB6b4087B7552eCf295113794410,rebalance_plan_1734629414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-19 17:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xc4Eb861e7b66f593482a3D7E8adc314f6eEDA30B,0x88794C65550DeB6b4087B7552eCf295113794410,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,pxETH/wETH -> weETH/rETH,49.96066716744106,50.00052892741892,48.846155332654114,49.95038084713179,,0.06341307256034644,,0.07982953909558035,0.07833335500141579,0.014920282441069355,42.0,4.0,0.0,0.0005880114217944321,0.0016635191936993365,0.014321246086529404,0.015002870240056199,21438076,21652576,21867076,2025-01-18 16:29:35+00:00,2025-02-17 15:45:35+00:00,True
166,166,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21433604,24.43758446708446,rebalance_plan_1734575414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,0.03342133544676289,0.022335796141069647,Balancer ETHx/wstETH,Balancer rsETH-WETH Stable Pool,balancer,balancer,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1734575414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-19 02:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,rsETH / WETH -> ETHx/wstETH,23.953800374188507,24.437581683048776,24.020808031934685,24.42584608826376,,0.06335075123909409,,0.09704424789957497,0.0911964410297274,0.027845689790633316,42.0,5.0,0.0,0.024284778360832426,0.026055467158541346,0.0194273114730239,0.022164624627919682,21433604,21648104,21862604,2025-01-18 01:30:47+00:00,2025-02-17 00:42:35+00:00,True
167,167,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21429137,8.145783862349825,rebalance_plan_1734521414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,0.03362249800648952,0.022351543075613683,Balancer ETHx/wstETH,Balancer rsETH-WETH Stable Pool,balancer,balancer,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1734521414_0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5.json,2024-12-18 11:30:14+00:00,0x6dC3ce9C57b20131347FDc9089D740DAf6eB34c5,1.0,0x9cf7E7d9F02CaEdcE2286199C0c20dd92580433d,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0xdfE3fA7027E84f59b266459C567278C79fe86f0C,0xB91159aa527D4769CB9FAf3e4ADB760c7E8C8Ea7,rsETH / WETH -> ETHx/wstETH,7.984600124729502,8.145783293598848,8.011650311192199,8.146330067880399,,0.06274140975852437,,0.0975560933307743,0.09548551024378188,0.03274410048525751,42.0,5.0,0.0,0.024340649095244915,0.02609964022993916,0.019220306547929944,0.022203312124183805,21429137,21643637,21858137,2025-01-17 10:32:47+00:00,2025-02-16 09:42:11+00:00,True
