,index,destination_in_x,destination_out_x,block,safe_value_out,rebalance_file_path,fee_and_base_out,fee_and_base_in,destination_in_name,destination_out_name,out_exchange_name,in_exchange_name,pool_in,pool_out,file_name,datetime_generated,autopool_vault_address,chain_id,solver_address,rebalance_type,destination_out_y,token_out,destination_in_y,token_in,move_name,amount_out,amount_out_safe_value,min_amount_in,min_amount_in_safe_value,amount_out_spot_value,out_dest_apr,min_amount_in_spot_value,in_dest_apr,in_dest_adj_apr,apr_delta,swap_offset_period,num_candidate_destinations,candidate_destinations_rank,actual_30_day_fee_and_base_out,actual_60_day_fee_and_base_out,actual_30_day_fee_and_base_in,actual_60_day_fee_and_base_in,start_block,block_30_days,block_60_days,timestamp_30_days,timestamp_60_days,valid
58,58,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,21813447,29.99228764737173,rebalance_plan_1739158230_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.05324260003781447,0.034309377387472445,Balancer rsETH-WETH Stable Pool,weETH/WETH-ng,curve,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,rebalance_plan_1739158230_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-02-10 03:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,weeth-ng -> rsETH / WETH,28.85599514086366,29.992287647371732,29.281559158814396,29.995251583768404,,0.08846106900831603,,0.12344972454240465,0.12167709313641327,0.03321602412809724,36.0,1.0,0.0,0.02934680133763856,0.02902872112324384,0.02350302338108934,0.024048875076448706,21813447,22027947,22242447,2025-03-12 02:57:35+00:00,2025-04-11 01:35:23+00:00,True
59,59,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0x40219bBda953ca811d2D0168Dc806a96b84791d9,21772258,30.018640389551553,rebalance_plan_1738661430_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.03112502983545168,0.0585928783451666,weETH/WETH-ng,Balancer weETH/rETH StablePool,balancer,curve,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1738661430_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-02-04 09:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,weETH/rETH -> weeth-ng,29.496977710966735,30.018546544376644,28.876797250327655,29.988348803288478,,0.08320516686923575,,0.08707176441620156,0.08681361832000453,0.003608451450768782,36.0,1.0,0.0,0.016257293583213706,0.01642583255963803,0.02891974977983902,0.028446671522348366,21772258,21986758,22201258,2025-03-06 08:48:59+00:00,2025-04-05 07:35:47+00:00,True
60,60,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21758842,30.000128310381236,rebalance_plan_1738499430_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.07277163093420377,0.04725443324835415,weETH/WETH-ng,Balancer rsETH-WETH Stable Pool,balancer,curve,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1738499430_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-02-02 12:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,rsETH / WETH -> weeth-ng,29.311541585045664,30.000127708861633,28.85832066311332,29.988191207675104,,0.07277163093420377,,0.08064849529692147,0.08034646344338023,0.0075748325091764546,38.0,2.0,0.0,0.028190333722565075,0.025262937285338793,0.031502834384721234,0.029832620142434818,21758842,21973342,22187842,2025-03-04 11:51:23+00:00,2025-04-03 10:39:11+00:00,True
61,61,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21754373,29.99698266675653,rebalance_plan_1738445430_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.07179593311541015,0.04531588706821524,weETH/WETH-ng,Balancer rsETH-WETH Stable Pool,balancer,curve,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1738445430_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-02-01 21:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,rsETH / WETH -> weeth-ng,29.3084420203472,29.997001747958816,28.8567693850657,29.985343597141057,,0.07179593311541015,,0.08079957188212616,0.0804748155152205,0.00867888239981035,38.0,2.0,0.0,0.028071871805261717,0.025170301686888497,0.03142388847059974,0.02980544261518414,21754373,21968873,22183373,2025-03-03 20:53:59+00:00,2025-04-02 19:39:35+00:00,True
62,62,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21749894,30.001710452353226,rebalance_plan_1738391430_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.030103021755217993,0.04680552518744396,weETH/WETH-ng,Balancer rsETH-WETH Stable Pool,balancer,curve,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1738391430_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-02-01 06:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,rsETH / WETH -> weeth-ng,29.309763486117312,30.001672569481215,28.859996782582158,29.984369700977492,,0.07223063426526627,,0.08269295398261818,0.08236336324643262,0.01013272898116635,38.0,2.0,0.0,0.02684757141171401,0.0248575925567045,0.03126507244770527,0.029951737785019583,21749894,21964394,22178894,2025-03-03 05:53:23+00:00,2025-04-02 04:39:59+00:00,True
63,63,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21741845,30.00279744769949,rebalance_plan_1738294230_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.02933032417470028,0.04584515387197191,weETH/WETH-ng,Balancer rsETH-WETH Stable Pool,balancer,curve,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1738294230_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-01-31 03:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,rsETH / WETH -> weeth-ng,29.307121294478993,30.002790623800653,28.86335939168227,29.97631404089029,,0.07230388999875433,,0.08226942625927794,0.08193236207792186,0.009628472079167533,38.0,1.0,0.0,0.027142303030988968,0.02488555098858236,0.03132678418483237,0.02986026147534515,21741845,21956345,22170845,2025-03-02 02:57:11+00:00,2025-04-01 01:42:35+00:00,True
64,64,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21737368,29.99964006892431,rebalance_plan_1738240230_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.02814566497832753,0.04635872801508375,weETH/WETH-ng,Balancer rsETH-WETH Stable Pool,balancer,curve,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1738240230_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-01-30 12:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,rsETH / WETH -> weeth-ng,29.304210875425525,29.999640001947792,28.863799955716374,29.977861994374138,,0.07331126744026344,,0.08157743313467555,0.08124833262227647,0.007937065182013037,38.0,2.0,0.0,0.027133406802227533,0.02486865744417255,0.030737095696980576,0.029641073565108256,21737368,21951868,22166368,2025-03-01 11:58:23+00:00,2025-03-31 10:41:23+00:00,True
65,65,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0x40219bBda953ca811d2D0168Dc806a96b84791d9,21716771,30.00796442401527,rebalance_plan_1737991830_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.019674821309114743,0.0478537425333444,weETH/WETH-ng,Balancer weETH/rETH StablePool,balancer,curve,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1737991830_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-01-27 15:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,weETH/rETH -> weeth-ng,29.425279885462867,30.00796442401527,28.89632820458977,30.00132688541951,,0.08431851728250706,,0.08488096763007294,0.08452506094689081,0.00020654366438375982,38.0,2.0,0.0,0.016407287986768937,0.016778156158830937,0.028562512525812656,0.02956720955308878,21716771,21931271,22145771,2025-02-26 15:01:35+00:00,2025-03-28 13:40:47+00:00,True
66,66,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x40219bBda953ca811d2D0168Dc806a96b84791d9,21710496,30.01868488721804,rebalance_plan_1737916230_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.019533149735646252,0.035070241886041686,Balancer rsETH-WETH Stable Pool,Balancer weETH/rETH StablePool,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1737916230_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-01-26 18:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,weETH/rETH -> rsETH / WETH,29.428757871389774,30.01868488721804,29.331525050158454,30.01235746443778,,0.08265664580046272,,0.08818355135426763,0.08742168115477332,0.0047650353543105956,38.0,2.0,0.0,0.01600934989908187,0.0168141272948108,0.026921858725320824,0.025059880161839576,21710496,21924996,22139496,2025-02-25 18:00:35+00:00,2025-03-27 16:38:35+00:00,True
67,67,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x40219bBda953ca811d2D0168Dc806a96b84791d9,21706021,30.021240215365655,rebalance_plan_1737862230_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.020026978099581136,0.0431842664491544,Balancer rsETH-WETH Stable Pool,Balancer weETH/rETH StablePool,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1737862230_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-01-26 03:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,weETH/rETH -> rsETH / WETH,29.44750457684992,30.02124021536566,29.347078325926592,30.012755623178965,,0.0837778119734571,,0.09127021539583827,0.09042492890214816,0.006647116928691063,38.0,1.0,0.0,0.015876179065136498,0.016660414627969855,0.026952632670001364,0.02512227112691745,21706021,21920521,22135021,2025-02-25 03:00:35+00:00,2025-03-27 01:39:35+00:00,True
68,68,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x40219bBda953ca811d2D0168Dc806a96b84791d9,21699746,30.019621455374395,rebalance_plan_1737786630_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.019969925562968158,0.042923337276692376,Balancer rsETH-WETH Stable Pool,Balancer weETH/rETH StablePool,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1737786630_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-01-25 06:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,weETH/rETH -> rsETH / WETH,29.443973457892188,30.020585440268796,29.338276007774425,30.003330935952413,,0.08320382920002864,,0.09364562260224708,0.09270604305239738,0.00950221385236874,38.0,2.0,0.0,0.015403303372197641,0.016464107113017823,0.027706331996527167,0.02532356810402492,21699746,21914246,22128746,2025-02-24 05:57:11+00:00,2025-03-26 04:40:23+00:00,True
69,69,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x40219bBda953ca811d2D0168Dc806a96b84791d9,21694379,30.019256283467524,rebalance_plan_1737721830_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.020003112139508353,0.04755599907780898,Balancer rsETH-WETH Stable Pool,Balancer weETH/rETH StablePool,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1737721830_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-01-24 12:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,weETH/rETH -> rsETH / WETH,29.442572964286914,30.020354094551713,29.342675338735678,30.016971158022645,,0.08165859508707202,,0.10131612843285613,0.10026089150341361,0.01860229641634159,38.0,2.0,0.0,0.01573148400454283,0.016598749217836772,0.02636187158879233,0.025324284669876462,21694379,21908879,22123379,2025-02-23 11:58:59+00:00,2025-03-25 10:39:47+00:00,True
70,70,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x40219bBda953ca811d2D0168Dc806a96b84791d9,21689901,30.02063881683017,rebalance_plan_1737667830_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.01958136280350716,0.0498879278716068,Balancer rsETH-WETH Stable Pool,Balancer weETH/rETH StablePool,balancer,balancer,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1737667830_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-01-23 21:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,weETH/rETH -> rsETH / WETH,29.444549058299483,30.020667092835463,29.334933709816813,29.990579809030827,,0.08206538664913869,,0.10747224741777034,0.10625799438261926,0.024192607733480573,38.0,3.0,0.0,0.015843143865817755,0.01665186247144068,0.026501025439744863,0.025446787969621854,21689901,21904401,22118901,2025-02-22 20:57:11+00:00,2025-03-24 19:37:59+00:00,True
71,71,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0x40219bBda953ca811d2D0168Dc806a96b84791d9,21685415,30.00505219712161,rebalance_plan_1737613830_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.023129174053766702,0.051358036845589455,weETH/WETH-ng,Balancer weETH/rETH StablePool,balancer,curve,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1737613830_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-01-23 06:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,weETH/rETH -> weeth-ng,29.447118634101468,30.00627028048697,28.90302803009922,29.994164522367715,,0.07269462211855711,,0.09036021693511927,0.0899672017286135,0.01727257961005639,38.0,2.0,0.0,0.015430727586907889,0.016499063184111984,0.027612832419093625,0.029557408057274914,21685415,21899915,22114415,2025-02-22 05:53:59+00:00,2025-03-24 04:36:47+00:00,True
72,72,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0x40219bBda953ca811d2D0168Dc806a96b84791d9,21680943,30.021566506612217,rebalance_plan_1737559830_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.022938419028883043,0.0484906816545911,weETH/WETH-ng,Balancer weETH/rETH StablePool,balancer,curve,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,rebalance_plan_1737559830_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-01-22 15:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0x40219bBda953ca811d2D0168Dc806a96b84791d9,0x05ff47AFADa98a98982113758878F9A8B9FddA0a,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,weETH/rETH -> weeth-ng,29.46196999278025,30.021566506612217,28.90847053231806,30.000563952448314,,0.07702461437312409,,0.08898149972586433,0.0885744981228057,0.011549883749681605,38.0,2.0,0.0,0.015652546527423095,0.016697852193374052,0.02896341212071807,0.030267410598014965,21680943,21895443,22109943,2025-02-21 14:54:35+00:00,2025-03-23 13:38:23+00:00,True
73,73,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xC9b5D82652a1C8214b0971A004983d0EEeDD751C,21674669,25.92181907967817,rebalance_plan_1737484230_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.02798622229738497,0.0488274427740781,weETH/WETH-ng,Balancer weETH/ezETH/rswETH,balancer,curve,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,0x848a5564158d84b8A8fb68ab5D004Fae11619A54,rebalance_plan_1737484230_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-01-21 18:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0xC9b5D82652a1C8214b0971A004983d0EEeDD751C,0x848a5564158d84b8A8fb68ab5D004Fae11619A54,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,weETH/ezETH/rswETH -> weeth-ng,25.380995508723103,25.921940435809194,24.960966493620276,25.9003714686372,,0.07625080078146276,,0.09072710926138343,0.0903589745981919,0.01410817381672913,38.0,1.0,0.0,0.028020105953032726,0.027380479124358148,0.028998288667240413,0.03004189196895979,21674669,21889169,22103669,2025-02-20 17:51:47+00:00,2025-03-22 16:39:35+00:00,True
74,74,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21655866,30.00293719502129,rebalance_plan_1737257430_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.06285715169928968,0.04405980546093166,weETH/WETH-ng,Balancer rsETH-WETH Stable Pool,balancer,curve,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1737257430_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-01-19 03:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,rsETH / WETH -> weeth-ng,29.344451214353064,30.002913902309686,28.896471760047124,29.985599842977308,,0.07232370468267488,,0.0881253051656643,0.08767203785131783,0.015348333168642952,40.0,2.0,0.0,0.029225867341056366,0.026796692815837853,0.030090733859457375,0.03065802636063175,21655866,21870366,22084866,2025-02-18 02:46:35+00:00,2025-03-20 01:42:47+00:00,True
75,75,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21651388,30.00685797773776,rebalance_plan_1737203430_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.029563417712428847,0.04238506085745182,weETH/WETH-ng,Balancer rsETH-WETH Stable Pool,balancer,curve,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1737203430_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-01-18 12:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,rsETH / WETH -> weeth-ng,29.348347625108197,30.00680307932418,28.895062197037007,29.979634075858243,,0.07242801503626525,,0.08817370741530141,0.08768639374262743,0.01525837870636218,40.0,3.0,0.0,0.028815751226408226,0.026607857506099508,0.03036615705070056,0.030586417067058225,21651388,21865888,22080388,2025-02-17 11:46:11+00:00,2025-03-19 10:41:35+00:00,True
76,76,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,21646918,30.003196857946484,rebalance_plan_1737149430_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,0.02890233177014747,0.0394745330235451,weETH/WETH-ng,Balancer rsETH-WETH Stable Pool,balancer,curve,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,rebalance_plan_1737149430_0xE800e3760FC20aA98c5df6A9816147f190455AF3.json,2025-01-17 21:30:30+00:00,0xE800e3760FC20aA98c5df6A9816147f190455AF3,1.0,0x067cB94576aBBDB3527055f3c8CaAAc9668364AD,Pool2Pool,0xf9779aEF9f77e78C857CB4A068c65CcBee25BAAc,0x58AAdFB1Afac0ad7fca1148f3cdE6aEDF5236B6D,0x5c6aeb9ef0d5BbA4E6691f381003503FD0D45126,0xDB74dfDD3BB46bE8Ce6C33dC9D82777BCFc3dEd5,rsETH / WETH -> weeth-ng,29.339476762808268,30.00319049795066,28.894960305299453,29.990679779863665,,0.07026242262109324,,0.08595221241125936,0.08545371029805292,0.01519128767695968,40.0,3.0,0.0,0.02785230032034458,0.02679641009841549,0.03250942316543548,0.03167011212598059,21646918,21861418,22075918,2025-02-16 20:43:47+00:00,2025-03-18 19:42:23+00:00,True
