         568789965 function calls (557406642 primitive calls) in 527.294 seconds

   Ordered by: cumulative time
   List reduced from 4935 to 500 due to restriction <500>

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      126    0.741    0.006    0.741    0.006 {built-in method _socket.getaddrinfo}
    15850    0.016    0.000    0.735    0.000 call.py:22(__init__)
   204403    0.132    0.000    0.734    0.000 full.py:45(to_tuple)
15485380/15427027    0.699    0.000    0.732    0.000 {built-in method builtins.len}
    10030    0.011    0.000    0.720    0.000 sslproto.py:477(connection_made)
        2    0.000    0.000    0.718    0.359 update_transactions_table_for_gas_costs.py:58(fetch_tokemak_address_constants_dfs)
   736181    0.292    0.000    0.710    0.000 encoding.py:264(validate_value)
   886048    0.381    0.000    0.703    0.000 decoding.py:86(push_frame)
    24580    0.153    0.000    0.700    0.000 client_proto.py:239(data_received)
    10030    0.015    0.000    0.690    0.000 sslproto.py:606(_start_handshake)
  1117396    0.135    0.000    0.684    0.000 encoding.py:156(<genexpr>)
  1578722    0.361    0.000    0.682    0.000 _raw_api.py:142(c_uint8_ptr)
  2115919    0.467    0.000    0.674    0.000 decorators.py:52(_validate_supported_kwarg)
        1    0.000    0.000    0.668    0.668 attr.py:468(_exec_w_sync_on_first_run)
   734645    0.216    0.000    0.666    0.000 series.py:1220(_get_value)
  1919284    0.484    0.000    0.662    0.000 decoding.py:301(read_data_from_stream)
   580886    0.338    0.000    0.661    0.000 base.py:119(__init__)
    11133    0.030    0.000    0.650    0.000 selector_events.py:506(_sock_connect)
   124864    0.437    0.000    0.642    0.000 inspect.py:3050(_bind)
  2095442    0.388    0.000    0.626    0.000 decorators.py:39(_hexstr_or_text_kwarg_is_text_type)
  1907658    0.488    0.000    0.625    0.000 decoding.py:314(split_data_and_padding)
   195616    0.069    0.000    0.624    0.000 update_destination_token_values_tables.py:281(<lambda>)
    30078    0.025    0.000    0.623    0.000 sslproto.py:601(_write_appdata)
       94    0.001    0.000    0.596    0.006 result.py:1312(fetchall)
    59792    0.015    0.000    0.595    0.000 parsers.py:169(_get_text_content)
   241046    0.137    0.000    0.579    0.000 decoding.py:511(read_data_from_stream)
       70    0.017    0.000    0.555    0.008 result.py:1759(all)
        1    0.000    0.000    0.551    0.551 create.py:634(connect)
        1    0.000    0.000    0.551    0.551 default.py:623(connect)
        1    0.000    0.000    0.551    0.551 __init__.py:80(connect)
        1    0.551    0.551    0.551    0.551 {built-in method psycopg2._psycopg._connect}
     9136    0.002    0.000    0.546    0.000 parsers.py:535(_handle_timestamp)
     9136    0.003    0.000    0.544    0.000 utils.py:951(parse_timestamp)
     9136    0.011    0.000    0.540    0.000 utils.py:932(_parse_timestamp_with_tzinfo)
      418    0.000    0.000    0.539    0.001 _decorators.py:325(wrapper)
      400    0.001    0.000    0.537    0.001 frame.py:2063(to_dict)
      400    0.079    0.000    0.535    0.001 to_dict.py:78(to_dict)
     9136    0.004    0.000    0.527    0.000 _parser.py:1270(parse)
    10026    0.012    0.000    0.524    0.000 multicall.py:111(aggregate)
     9136    0.013    0.000    0.523    0.000 _parser.py:572(parse)
    10030    0.013    0.000    0.523    0.000 sslproto.py:105(do_handshake)
   401998    0.431    0.000    0.520    0.000 base.py:1576(__iter__)
  1906994    0.380    0.000    0.509    0.000 decoding.py:327(validate_padding_bytes)
    62432    0.038    0.000    0.506    0.000 functoolz.py:905(is_partial_args)
  1578722    0.500    0.000    0.500    0.000 _raw_api.py:284(__del__)
3818969/3818154    0.266    0.000    0.497    0.000 {built-in method builtins.getattr}
    22888    0.032    0.000    0.493    0.000 impl.py:25(start_connection)
  3184614    0.312    0.000    0.481    0.000 types.py:23(is_string)
  1634538    0.130    0.000    0.473    0.000 full.py:49(<genexpr>)
    10028    0.007    0.000    0.470    0.000 selector_events.py:983(_call_connection_lost)
    50134    0.045    0.000    0.469    0.000 selector_events.py:904(write)
    10110    0.006    0.000    0.467    0.000 validation.py:158(is_not_address_string)
    10028    0.322    0.000    0.463    0.000 selector_events.py:739(_call_connection_lost)
   248362    0.039    0.000    0.461    0.000 encoding.py:627(<genexpr>)
    20052    0.053    0.000    0.459    0.000 client_reqrep.py:1048(start)
        4    0.000    0.000    0.451    0.113 base.py:1711(exec_driver_sql)
     9142    0.044    0.000    0.449    0.000 _parser.py:666(_parse)
        1    0.000    0.000    0.447    0.447 langhelpers.py:1909(go)
        1    0.000    0.000    0.447    0.447 create.py:732(first_connect)
    62432    0.019    0.000    0.444    0.000 inspect.py:3188(bind_partial)
    20052    0.022    0.000    0.425    0.000 http_writer.py:75(_write)
    50161    0.422    0.000    0.422    0.000 {method 'send' of '_socket.socket' objects}
  2345574    0.280    0.000    0.419    0.000 types.py:11(is_integer)
    22880    0.069    0.000    0.415    0.000 _staggered.py:47(staggered_race)
       87    0.414    0.005    0.414    0.005 {method 'writerows' of '_csv.writer' objects}
  3774535    0.412    0.000    0.412    0.000 {method 'islower' of 'str' objects}
   204549    0.093    0.000    0.410    0.000 instrumentation.py:528(_new_state_if_none)
    20052    0.007    0.000    0.408    0.000 client.py:1392(__aexit__)
    20052    0.046    0.000    0.401    0.000 client.py:1257(close)
    20052    0.010    0.000    0.400    0.000 sslproto.py:381(write)
    10195    0.010    0.000    0.396    0.000 __init__.py:299(loads)
  1009601    0.277    0.000    0.392    0.000 attributes.py:1063(get)
  3157444    0.391    0.000    0.391    0.000 api.py:180(_typeof)
  7088767    0.388    0.000    0.388    0.000 decorators.py:27(<lambda>)
    10026    0.011    0.000    0.385    0.000 async_base.py:88(encode_rpc_request)
  3157444    0.384    0.000    0.384    0.000 {built-in method _cffi_backend.newp}
    10195    0.014    0.000    0.383    0.000 decoder.py:332(decode)
   757167    0.382    0.000    0.382    0.000 result.py:485(make_row)
  7254472    0.381    0.000    0.381    0.000 {method 'pop' of 'dict' objects}
   821545    0.315    0.000    0.378    0.000 events.py:31(__init__)
        1    0.000    0.000    0.374    0.374 psycopg2.py:682(initialize)
        1    0.000    0.000    0.374    0.374 base.py:3181(initialize)
   609244    0.125    0.000    0.373    0.000 decoding.py:157(<genexpr>)
  1429107    0.359    0.000    0.369    0.000 state.py:865(_modified_event)
   886048    0.275    0.000    0.365    0.000 decoding.py:97(pop_frame)
    10195    0.359    0.000    0.359    0.000 decoder.py:343(raw_decode)
   271418    0.103    0.000    0.350    0.000 typing.py:993(__instancecheck__)
   111882    0.092    0.000    0.346    0.000 encoding.py:104(__init__)
  1424142    0.169    0.000    0.345    0.000 abc.py:117(__instancecheck__)
    10028    0.021    0.000    0.345    0.000 client_reqrep.py:645(write_bytes)
  5441681    0.343    0.000    0.343    0.000 {method 'lower' of 'str' objects}
    10026    0.015    0.000    0.340    0.000 connector.py:883(close)
    10026    0.058    0.000    0.337    0.000 client_reqrep.py:694(send)
    20060    0.018    0.000    0.329    0.000 base_events.py:983(create_connection)
    10026    0.329    0.000    0.329    0.000 multicall.py:92(<listcomp>)
    50729    0.017    0.000    0.327    0.000 ssl.py:908(read)
    20052    0.021    0.000    0.323    0.000 connector.py:1005(_resolve_host_with_throttle)
    10026    0.010    0.000    0.323    0.000 connector.py:442(close)
    10078    0.004    0.000    0.321    0.000 encoding.py:228(json_encode)
    15678    0.319    0.000    0.319    0.000 {method 'decompress' of 'zlib.Decompress' objects}
    10078    0.008    0.000    0.317    0.000 encoding.py:203(_friendly_json_encode)
    20052    0.068    0.000    0.316    0.000 connector.py:914(_resolve_host)
  1472946    0.210    0.000    0.314    0.000 encoding.py:5(big_endian_to_int)
  1578722    0.312    0.000    0.312    0.000 _raw_api.py:138(get_raw_buffer)
    10136    0.006    0.000    0.311    0.000 __init__.py:183(dumps)
    10026    0.033    0.000    0.310    0.000 connector.py:447(_close)
   421614    0.241    0.000    0.309    0.000 futures.py:220(add_done_callback)
   248362    0.155    0.000    0.308    0.000 tasks.py:720(_done_callback)
   739776    0.273    0.000    0.308    0.000 base.py:3777(get_loc)
    10026    0.031    0.000    0.305    0.000 sslproto.py:630(_on_handshake_complete)
    10136    0.011    0.000    0.304    0.000 encoder.py:182(encode)
        1    0.000    0.000    0.304    0.304 update_destinations_states_table.py:421(_overwrite_bad_summary_states_rows)
        1    0.000    0.000    0.303    0.303 postgres_operations.py:393(set_some_cells_to_null)
        1    0.000    0.000    0.299    0.299 default.py:521(initialize)
    10028    0.007    0.000    0.299    0.000 payload.py:278(write)
        2    0.000    0.000    0.298    0.149 update_destinations_states_table.py:115(_fetch_destination_total_supply_df)
   361839    0.121    0.000    0.294    0.000 {built-in method builtins.sum}
    10028    0.010    0.000    0.292    0.000 http_writer.py:95(write)
       94    0.003    0.000    0.292    0.003 sql.py:194(_wrap_result)
    20060    0.024    0.000    0.292    0.000 base_events.py:1114(_create_connection_transport)
    10136    0.292    0.000    0.292    0.000 encoder.py:204(iterencode)
      185    0.000    0.000    0.292    0.002 cursor.py:2134(_fetchall_impl)
      185    0.000    0.000    0.292    0.002 cursor.py:1131(fetchall)
   204549    0.290    0.000    0.290    0.000 state.py:201(__init__)
    62432    0.040    0.000    0.289    0.000 functoolz.py:893(is_valid_args)
        2    0.000    0.000    0.288    0.144 update_destinations_states_table.py:142(_fetch_autopool_points_apr)
  1835508    0.176    0.000    0.286    0.000 types.py:27(is_boolean)
      185    0.285    0.002    0.285    0.002 {method 'fetchall' of 'psycopg2.extensions.cursor' objects}
    20052    0.031    0.000    0.284    0.000 resolver.py:33(resolve)
   953344    0.156    0.000    0.278    0.000 encoding.py:525(validate_value)
    10026    0.007    0.000    0.274    0.000 cookies.py:525(load)
   735628    0.185    0.000    0.269    0.000 encoding.py:1(int_to_big_endian)
  3815316    0.267    0.000    0.267    0.000 decoding.py:336(_get_value_byte_size)
     2597    0.007    0.000    0.267    0.000 frame.py:4271(__setitem__)
    10026    0.100    0.000    0.266    0.000 cookies.py:539(__parse_string)
  761/705    0.001    0.000    0.264    0.000 common.py:62(new_method)
    60284    0.021    0.000    0.261    0.000 normalizers.py:118(new_normalizer)
  1253900    0.180    0.000    0.260    0.000 padding.py:6(zpad)
   741664    0.161    0.000    0.260    0.000 indexing.py:2765(check_dict_or_set_indexers)
      593    0.001    0.000    0.256    0.000 series.py:6110(_cmp_method)


