"destination_vault_address","block","chain_id","incentive_apr","fee_apr","base_apr","points_apr","fee_plus_base_apr","total_apr_in","total_apr_out","underlying_token_total_supply","safe_total_supply","lp_token_spot_price","lp_token_safe_price","from_rebalance_plan","rebalance_plan_timestamp","rebalance_plan_key","datetime"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24222643,1,0.027846056580048763,,,,0.0068293958083700985,0.03189084673041399,0.03189084673041399,539323.0072024451,,1.020373,1.02004,"t",1768269228,"rebalance_plan_1768269228_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-13 01:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24220847,1,0.02724321013412378,,,,0.010778725013900585,0.035297614134611986,0.035297614134611986,539323.0072024451,,1.019778,1.019908,"t",1768247628,"rebalance_plan_1768247628_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-12 19:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24219059,1,0.0272006161431791,,,,0.010808934256318327,0.03528948878517952,0.03528948878517952,539323.0072024451,,1.019676,1.019909,"t",1768226028,"rebalance_plan_1768226028_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-12 13:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24217376,1,0.029064868965194803,,,,0.0182376976631275,0.044396079731802825,0.044396079731802825,539323.0072024451,,1.019696,1.019889,"t",1768205743,"rebalance_plan_1768205743_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-12 08:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24217266,1,0.02904377046433913,,,,0.01864994223391309,0.04478933565181831,0.04478933565181831,539323.0072024451,,1.019671,1.019865,"t",1768204427,"rebalance_plan_1768204427_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-12 07:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24216781,1,0.029566215569259098,,,,0.01937683326658933,0.04598642727892252,0.04598642727892252,539323.0072024451,,1.01965,1.019794,"t",1768198543,"rebalance_plan_1768198543_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-12 06:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24216186,1,0.02945318730927991,,,,0.020106801448037746,0.046614670026389665,0.046614670026389665,539323.0072024451,,1.019695,1.019771,"t",1768191343,"rebalance_plan_1768191343_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-12 04:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24215480,1,0.029523288185621173,,,,0.02409849423819181,0.050669453605250867,0.050669453605250867,539323.0072024451,,1.01971,1.019771,"t",1768182828,"rebalance_plan_1768182828_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-12 01:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24213692,1,0.02647486818753721,,,,0.028924065190069088,0.052751446558852576,0.052751446558852576,594104.401808711,,1.019766,1.019796,"t",1768161228,"rebalance_plan_1768161228_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-11 19:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24211894,1,0.024130357692155872,,,,0.034867488482886975,0.05658481040582726,0.05658481040582726,629233.5841953775,,1.019774,1.019779,"t",1768139627,"rebalance_plan_1768139627_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-11 13:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24210208,1,0.024162360667591597,,,,0.044193147239756654,0.06593927184058909,0.06593927184058909,629233.5841953775,,1.01977,1.019752,"t",1768119343,"rebalance_plan_1768119343_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-11 08:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24210098,1,0.024208549425113038,,,,0.04446629904587043,0.06625399352847217,0.06625399352847217,629233.5841953775,,1.019805,1.019786,"t",1768118027,"rebalance_plan_1768118027_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-11 07:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24209610,1,0.024211032156862385,,,,0.04826372691529236,0.07005365585646851,0.07005365585646851,629233.5841953775,,1.019799,1.019781,"t",1768112143,"rebalance_plan_1768112143_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-11 06:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24209015,1,0.02436155801786741,,,,0.05127950192204508,0.07320490413812575,0.07320490413812575,629233.5841953775,,1.019788,1.01978,"t",1768104943,"rebalance_plan_1768104943_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-11 04:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24208307,1,0.024398982306049512,,,,0.05181873086617557,0.07377781494162013,0.07377781494162013,629233.5841953775,,1.019795,1.01978,"t",1768096427,"rebalance_plan_1768096427_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-11 01:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24206516,1,0.024741855543719066,,,,0.05344914693782306,0.07571681692717022,0.07571681692717022,629233.5841953775,,1.01965,1.019756,"t",1768074828,"rebalance_plan_1768074828_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-10 19:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24204723,1,0.025577455228881052,,,,0.057175816159920026,0.08019552586591297,0.08019552586591297,618108.5069597135,,1.019651,1.019753,"t",1768053228,"rebalance_plan_1768053228_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-10 13:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24203039,1,0.025022477017379648,,,,0.061665966172938264,0.08418619548857995,0.08418619548857995,617302.4275889413,,1.01965,1.019861,"t",1768032943,"rebalance_plan_1768032943_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-10 08:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24202929,1,0.024992368941224974,,,,0.061665817160084,0.08415894920718647,0.08415894920718647,617302.4275889413,,1.01967,1.01988,"t",1768031627,"rebalance_plan_1768031627_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-10 07:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24202439,1,0.024909089071115147,,,,0.06181947548610189,0.08423765565010552,0.08423765565010552,617302.4275889413,,1.01966,1.01987,"t",1768025743,"rebalance_plan_1768025743_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-10 06:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24201843,1,0.024906851486462985,,,,0.0641221969171602,0.08653836325497688,0.08653836325497688,617302.4275889413,,1.019649,1.01987,"t",1768018543,"rebalance_plan_1768018543_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-10 04:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24201138,1,0.025040676622512886,,,,0.06749754690493998,0.09003415586520158,0.09003415586520158,617302.4275889413,,1.019723,1.019858,"t",1768010027,"rebalance_plan_1768010027_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-10 01:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24199344,1,0.024800462137623516,,,,0.06667419533604935,0.08899461125991051,0.08899461125991051,617302.4275889413,,1.020149,1.019929,"t",1767988428,"rebalance_plan_1767988428_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-09 19:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24197551,1,0.024604799508707257,,,,0.06708363698870733,0.08922795654654386,0.08922795654654386,617302.4275889413,,1.019942,1.019906,"t",1767966828,"rebalance_plan_1767966828_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-09 13:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24195866,1,0.022068061216465217,,,,0.07683921788282105,0.09670047297763976,0.09670047297763976,622202.1734062845,,1.020021,1.019895,"t",1767946543,"rebalance_plan_1767946543_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-09 08:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24195756,1,0.022142488056735465,,,,0.0768966664926455,0.09682490574370742,0.09682490574370742,622202.1734062845,,1.020056,1.019929,"t",1767945227,"rebalance_plan_1767945227_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-09 07:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24195268,1,0.02199701883864227,,,,0.07715243818982585,0.0969497551446039,0.0969497551446039,622202.1734062845,,1.019973,1.019847,"t",1767939343,"rebalance_plan_1767939343_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-09 06:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24194670,1,0.022203769081441754,,,,0.07737729316722355,0.09736068534052114,0.09736068534052114,622202.1734062845,,1.019981,1.019847,"t",1767932143,"rebalance_plan_1767932143_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-09 04:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24193964,1,0.022214797310055136,,,,0.07940552073823491,0.09939883831728454,0.09939883831728454,622202.1734062845,,1.019994,1.019848,"t",1767923628,"rebalance_plan_1767923628_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-09 01:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24192173,1,0.022418317856261232,,,,0.08452964985067504,0.10470613592131015,0.10470613592131015,617082.9531509447,,1.020084,1.019866,"t",1767902028,"rebalance_plan_1767902028_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-08 19:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24190380,1,0.022914113696285834,,,,0.09172251943906531,0.11234522176572256,0.11234522176572256,606063.2269641234,,1.020075,1.019865,"t",1767880427,"rebalance_plan_1767880427_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-08 13:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24188704,1,0.020768211894966564,,,,0.09332082351626671,0.11201221422173661,0.11201221422173661,606028.4246341486,,1.020039,1.020254,"t",1767860143,"rebalance_plan_1767860143_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-08 08:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24188595,1,0.02066080732739077,,,,0.09333375444408204,0.11192848103873373,0.11192848103873373,606028.4246341486,,1.020016,1.020232,"t",1767858827,"rebalance_plan_1767858827_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-08 07:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24188107,1,0.020931109945591553,,,,0.09335648388671294,0.11219448283774534,0.11219448283774534,606028.4246341486,,1.019973,1.020152,"t",1767852943,"rebalance_plan_1767852943_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-08 06:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24187510,1,0.02126387275190355,,,,0.09538680300768797,0.11452428848440116,0.11452428848440116,606028.4246341486,,1.019934,1.020151,"t",1767845743,"rebalance_plan_1767845743_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-08 04:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24186806,1,0.021337305155155986,,,,0.09526658285238705,0.11447015749202744,0.11447015749202744,606028.4246341486,,1.019665,1.020098,"t",1767837227,"rebalance_plan_1767837227_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-08 01:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24185020,1,0.02396126497922741,,,,0.09143940544144606,0.11300454392275074,0.11300454392275074,547674.5281041255,,1.019781,1.020028,"t",1767815627,"rebalance_plan_1767815627_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-07 19:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24183228,1,0.02429381166103154,,,,0.09230675407380315,0.11417118456873154,0.11417118456873154,547674.5281041255,,1.019753,1.020028,"t",1767794028,"rebalance_plan_1767794028_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-07 13:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24181544,1,0.027531475808462956,,,,0.08572771113561672,0.11050603936323339,0.11050603936323339,501111.8092415527,,1.019622,1.020114,"t",1767773743,"rebalance_plan_1767773743_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-07 08:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24181436,1,0.027413851972720994,,,,0.0849974749891325,0.10966994176458139,0.10966994176458139,501111.8092415527,,1.019685,1.020177,"t",1767772428,"rebalance_plan_1767772428_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-07 07:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24180950,1,0.026914623593971763,,,,0.0840280300387979,0.10825119127337249,0.10825119127337249,501111.8092415527,,1.019692,1.020186,"t",1767766543,"rebalance_plan_1767766543_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-07 06:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24180353,1,0.027091963365814254,,,,0.0815421063350676,0.10592487336430043,0.10592487336430043,501111.8092415527,,1.019633,1.020125,"t",1767759343,"rebalance_plan_1767759343_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-07 04:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24179646,1,0.03701663055790459,,,,0.07762131060852764,0.11093627811064177,0.11093627811064177,406664.1907298609,,1.020232,1.020325,"t",1767750828,"rebalance_plan_1767750828_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-07 01:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24177852,1,0.032435334535241146,,,,0.07292389491240281,0.10211569599411985,0.10211569599411985,387590.1415188653,,1.019717,1.020228,"t",1767729228,"rebalance_plan_1767729228_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-06 19:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24176060,1,0.038215633444985325,,,,0.0680158534749486,0.10240992357543538,0.10240992357543538,353537.4238840844,,1.019505,1.020125,"t",1767707628,"rebalance_plan_1767707628_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-06 13:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24174377,1,0.04011729536454483,,,,0.05910336518162552,0.09520893100971586,0.09520893100971586,338686.67432462174,,1.019438,1.019886,"t",1767687343,"rebalance_plan_1767687343_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-06 08:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24174268,1,0.039894364489635424,,,,0.058659428002613034,0.09456435604328492,0.09456435604328492,338686.67432462174,,1.019244,1.019846,"t",1767686028,"rebalance_plan_1767686028_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-06 07:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24173779,1,0.0404559252336689,,,,0.05586833630310754,0.09227866901340954,0.09227866901340954,338686.67432462174,,1.019262,1.01984,"t",1767680143,"rebalance_plan_1767680143_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-06 06:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24173179,1,0.0404392280353061,,,,0.05154623375279414,0.08794153898456963,0.08794153898456963,338686.67432462174,,1.018965,1.019606,"t",1767672943,"rebalance_plan_1767672943_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-06 04:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24172470,1,0.040289429585121266,,,,0.05092620835493477,0.08718669498154391,0.08718669498154391,338686.67432462174,,1.018965,1.019593,"t",1767664428,"rebalance_plan_1767664428_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-06 01:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24170681,1,0.04069501203033549,,,,0.049412411459776685,0.08603792228707863,0.08603792228707863,338686.67432462174,,1.018949,1.019568,"t",1767642827,"rebalance_plan_1767642827_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-05 19:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24168888,1,0.04021478739353731,,,,0.047425376947570444,0.08361868560175402,0.08361868560175402,332803.7578186463,,1.018929,1.019539,"t",1767621228,"rebalance_plan_1767621228_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-05 13:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24167204,1,0.040711552852361665,,,,0.0449406493613625,0.081581046928488,0.081581046928488,332803.7578186463,,1.018901,1.019482,"t",1767600943,"rebalance_plan_1767600943_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-05 08:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24167095,1,0.040711148025846425,,,,0.0431449687567846,0.07978500198004639,0.07978500198004639,332803.7578186463,,1.018843,1.019449,"t",1767599628,"rebalance_plan_1767599628_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-05 07:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24166606,1,0.04076893202977799,,,,0.04302881412261503,0.07972085294941522,0.07972085294941522,332803.7578186463,,1.018778,1.019378,"t",1767593743,"rebalance_plan_1767593743_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-05 06:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24166009,1,0.04096602485788581,,,,0.04085605957016186,0.07772548194225909,0.07772548194225909,332803.7578186463,,1.018804,1.019585,"t",1767586543,"rebalance_plan_1767586543_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-05 04:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24165305,1,0.041604951064012005,,,,0.03676582094732655,0.07421027690493735,0.07421027690493735,332803.7578186463,,1.018756,1.019521,"t",1767578028,"rebalance_plan_1767578028_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-05 01:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24163518,1,0.04393054682115386,,,,0.03600836763927635,0.07554585977831482,0.07554585977831482,312170.4640103382,,1.018752,1.019506,"t",1767556428,"rebalance_plan_1767556428_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-04 19:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24161725,1,0.052654071410917436,,,,0.03599760977200433,0.08338627404183002,0.08338627404183002,261313.72972740445,,1.018743,1.019497,"t",1767534828,"rebalance_plan_1767534828_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-04 13:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24160040,1,0.06284976986967063,,,,0.02799446957331743,0.084559262456021,0.084559262456021,231109.130838717,,1.018943,1.019393,"t",1767514544,"rebalance_plan_1767514544_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-04 08:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24159931,1,0.06317717505051228,,,,0.026434733707128608,0.08329419125258966,0.08329419125258966,231109.130838717,,1.0188,1.019382,"t",1767513228,"rebalance_plan_1767513228_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-04 07:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24159441,1,0.06327151691116843,,,,0.026310582373185502,0.0832549475932371,0.0832549475932371,231109.130838717,,1.018849,1.0194,"t",1767507343,"rebalance_plan_1767507343_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-04 06:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24158842,1,0.06359871096518692,,,,0.027879325338633763,0.08511816520730199,0.08511816520730199,231109.130838717,,1.018926,1.019402,"t",1767500143,"rebalance_plan_1767500143_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-04 04:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24158133,1,0.06416197458561501,,,,0.027307912921020465,0.08505369004807398,0.08505369004807398,231109.130838717,,1.018888,1.01939,"t",1767491627,"rebalance_plan_1767491627_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-04 01:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24156341,1,0.06802417627308814,,,,0.02086346855687169,0.08208522720265102,0.08208522720265102,221206.35438498514,,1.018803,1.0193,"t",1767470028,"rebalance_plan_1767470028_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-03 19:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24154546,1,0.06457194511735016,,,,0.013799024372468424,0.07191377497808357,0.07191377497808357,221089.21397260387,,1.018661,1.019197,"t",1767448428,"rebalance_plan_1767448428_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-03 13:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24152862,1,0.06359884525741377,,,,0.012387699612771752,0.06962666034444415,0.06962666034444415,221089.21397260387,,1.01801,1.018886,"t",1767428143,"rebalance_plan_1767428143_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-03 08:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24152754,1,0.06377086410130388,,,,0.012378107792205002,0.0697718854833785,0.0697718854833785,221089.21397260387,,1.017987,1.01884,"t",1767426828,"rebalance_plan_1767426828_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-03 07:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24152266,1,0.06543247102388762,,,,0.012340166827084241,0.0712293907485831,0.0712293907485831,221089.21397260387,,1.017692,1.018301,"t",1767420943,"rebalance_plan_1767420943_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-03 06:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24151667,1,0.06519656490450557,,,,0.010803552013767218,0.06948046042782223,0.06948046042782223,221089.21397260387,,1.017698,1.018279,"t",1767413743,"rebalance_plan_1767413743_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-03 04:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24150961,1,0.06487690384816143,,,,0.010257446442779886,0.06864665990612517,0.06864665990612517,221089.21397260387,,1.017617,1.018274,"t",1767405227,"rebalance_plan_1767405227_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-03 01:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24149170,1,0.06465433783200783,,,,0.009966177873126002,0.06815508192193305,0.06815508192193305,221089.21397260387,,1.017596,1.018276,"t",1767383628,"rebalance_plan_1767383628_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-02 19:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24147377,1,0.06424003958805379,,,,0.008980376728592504,0.06679641235784091,0.06679641235784091,221089.21397260387,,1.017601,1.018256,"t",1767362028,"rebalance_plan_1767362028_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-02 13:53:59+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24145691,1,0.06587401820661393,,,,0.008912727158705697,0.06819934354465823,0.06819934354465823,221089.21397260387,,1.017368,1.017983,"t",1767341743,"rebalance_plan_1767341743_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-02 08:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24145581,1,0.06560984947634013,,,,0.008905592629639046,0.06795445715834517,0.06795445715834517,221089.21397260387,,1.017476,1.018088,"t",1767340427,"rebalance_plan_1767340427_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-02 07:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24145093,1,0.06614371594030188,,,,0.008882957420090272,0.06841230176636197,0.06841230176636197,221089.21397260387,,1.01748,1.018091,"t",1767334543,"rebalance_plan_1767334543_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-02 06:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24144495,1,0.06642692297437422,,,,0.008863523258217314,0.06864775393515411,0.06864775393515411,221089.21397260387,,1.017472,1.018091,"t",1767327343,"rebalance_plan_1767327343_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-02 04:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24143788,1,0.06542330251359658,,,,0.008811364410578434,0.06769233667281536,0.06769233667281536,221089.21397260387,,1.01746,1.018091,"t",1767318827,"rebalance_plan_1767318827_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-02 01:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24141996,1,0.06392753340569184,,,,0.008606347724381042,0.06614112778950369,0.06614112778950369,221089.21397260387,,1.017465,1.018087,"t",1767297227,"rebalance_plan_1767297227_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-01 19:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24140208,1,0.06279557196300346,,,,0.006790622883852002,0.06330663765055512,0.06330663765055512,221089.21397260387,,1.017437,1.018062,"t",1767275627,"rebalance_plan_1767275627_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-01 13:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24138520,1,0.061401372484151534,,,,0.006343283305087016,0.0616045185408234,0.0616045185408234,221089.21397260387,,1.017631,1.018233,"t",1767255343,"rebalance_plan_1767255343_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-01 08:15:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24138411,1,0.061075685982415806,,,,0.006343102531772837,0.06131121991594706,0.06131121991594706,221089.21397260387,,1.01765,1.018252,"t",1767254027,"rebalance_plan_1767254027_0x1ABD0403591bE494771115d74ED9E120530f356E.json","2026-01-01 07:53:47+00"
"0xd7900d87069C815a299bdA7aFDcd7eEe98fe4b6c",24137924,1,0.060802755623724364,,,,0.006341880548599445,0.06106436060995137,0.06106436060995137,221089.21397260387,,1.017667,1.018269,"t",1767248143,"rebalance_plan_1767248143_0xa7569A44f348d3D70d8ad5889e50F78E33d80D35.json","2026-01-01 06:15:47+00"
